time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-18 06:00:00,0.342,20.3,0.196,20.4,0
2025-10-18 07:00:00,0.345,19.3,0.202,20.4,0
2025-10-18 08:00:00,0.348,18.4,0.203,20.3,0
2025-10-18 09:00:00,0.349,18,0.203,20.2,0
2025-10-18 10:00:00,0.35,17.5,0.203,20,0
2025-10-18 11:00:00,0.35,17.1,0.203,19.9,0
2025-10-18 12:00:00,0.35,17,0.203,19.7,0
2025-10-18 13:00:00,0.35,16.9,0.203,19.6,0
2025-10-18 14:00:00,0.35,16.7,0.203,19.5,0
2025-10-18 15:00:00,0.35,16.7,0.203,19.4,0
2025-10-18 16:00:00,0.35,16.6,0.203,19.3,0
2025-10-18 17:00:00,0.35,16.3,0.203,19.2,0
2025-10-18 18:00:00,0.35,16.1,0.204,19.1,0
2025-10-18 19:00:00,0.35,16,0.204,19,0
2025-10-18 20:00:00,0.35,16.1,0.204,18.9,0
2025-10-18 21:00:00,0.35,16.1,0.204,18.9,0
2025-10-18 22:00:00,0.35,16.1,0.204,18.8,0
2025-10-18 23:00:00,0.35,16.6,0.204,18.8,0
2025-10-19 00:00:00,0.349,17.3,0.204,18.9,0
2025-10-19 01:00:00,0.349,18,0.204,19,0
2025-10-19 02:00:00,0.349,19.2,0.204,19.3,0
2025-10-19 03:00:00,0.348,19.9,0.203,19.6,0
2025-10-19 04:00:00,0.347,20,0.203,19.8,0
2025-10-19 05:00:00,0.347,19.7,0.203,19.9,0
2025-10-19 06:00:00,0.347,19.3,0.203,20,0
2025-10-19 07:00:00,0.346,18.7,0.203,19.9,0
2025-10-19 08:00:00,0.346,18.2,0.203,19.7,0
2025-10-19 09:00:00,0.346,17.7,0.203,19.6,0
2025-10-19 10:00:00,0.346,17.3,0.203,19.5,0
2025-10-19 11:00:00,0.345,16.8,0.203,19.3,0
2025-10-19 12:00:00,0.345,16.3,0.202,19.1,0
2025-10-19 13:00:00,0.345,15.8,0.202,18.9,0
2025-10-19 14:00:00,0.345,15.3,0.202,18.7,0
2025-10-19 15:00:00,0.345,15.1,0.202,18.5,0
2025-10-19 16:00:00,0.345,14.8,0.202,18.3,0
2025-10-19 17:00:00,0.345,14.3,0.202,18.1,0
2025-10-19 18:00:00,0.345,13.7,0.202,17.9,0
2025-10-19 19:00:00,0.345,13.1,0.202,17.7,0
2025-10-19 20:00:00,0.345,12.5,0.202,17.5,0
2025-10-19 21:00:00,0.345,11.9,0.202,17.2,0
2025-10-19 22:00:00,0.345,11.4,0.202,17,0
2025-10-19 23:00:00,0.344,12.1,0.202,16.7,0
2025-10-20 00:00:00,0.344,13.6,0.202,16.7,0
2025-10-20 01:00:00,0.344,14.4,0.202,16.8,0
