time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-17 05:00:00,0.308,23.7,0.267,22,0
2025-10-17 06:00:00,0.314,23,0.268,21.7,0
2025-10-17 07:00:00,0.319,22.3,0.269,21.7,1
2025-10-17 08:00:00,0.327,20.9,0.269,21.7,3
2025-10-17 09:00:00,0.343,20.1,0.27,21.6,0.5
2025-10-17 10:00:00,0.347,19.8,0.271,21.5,0
2025-10-17 11:00:00,0.349,19.7,0.273,21.5,0
2025-10-17 12:00:00,0.349,19.7,0.275,21.4,0
2025-10-17 13:00:00,0.349,19.8,0.277,21.4,0
2025-10-17 14:00:00,0.349,20,0.279,21.4,0
2025-10-17 15:00:00,0.346,20.3,0.28,21.3,0
2025-10-17 16:00:00,0.346,20.4,0.281,21.3,0
2025-10-17 17:00:00,0.346,20.5,0.282,21.3,0
2025-10-17 18:00:00,0.346,20.5,0.282,21.4,0
2025-10-17 19:00:00,0.347,20.6,0.282,21.4,0
2025-10-17 20:00:00,0.348,20.6,0.283,21.4,0.5
2025-10-17 21:00:00,0.349,20.7,0.283,21.4,0.5
2025-10-17 22:00:00,0.35,20,0.283,21.4,0
2025-10-17 23:00:00,0.351,19.2,0.283,21.4,0
2025-10-18 00:00:00,0.352,18.8,0.283,21.3,0.5
2025-10-18 01:00:00,0.353,18.8,0.284,21.2,0
2025-10-18 02:00:00,0.353,18.6,0.284,21.1,0
2025-10-18 03:00:00,0.352,18.6,0.284,21.1,0
2025-10-18 04:00:00,0.351,18.4,0.284,21.1,0
2025-10-18 05:00:00,0.349,18.5,0.284,21,0
2025-10-18 06:00:00,0.347,18.4,0.284,21,0
2025-10-18 07:00:00,0.345,18.2,0.284,20.9,0
2025-10-18 08:00:00,0.345,17.9,0.284,20.8,0
2025-10-18 09:00:00,0.345,17.5,0.284,20.8,0
2025-10-18 10:00:00,0.346,17.2,0.284,20.7,0
2025-10-18 11:00:00,0.346,16.9,0.284,20.6,0
2025-10-18 12:00:00,0.347,16.7,0.284,20.5,0
2025-10-18 13:00:00,0.348,16.5,0.285,20.4,0
2025-10-18 14:00:00,0.349,16.5,0.285,20.3,0
2025-10-18 15:00:00,0.349,16.3,0.285,20.2,0
2025-10-18 16:00:00,0.35,16.2,0.285,20.2,0
2025-10-18 17:00:00,0.351,16,0.285,20.1,0
