time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-06-05 02:00:00,0.399,25.4,0.258,23.6,0
2025-06-05 03:00:00,0.398,26.1,0.258,24,0
2025-06-05 04:00:00,0.397,26.8,0.257,25.4,0
2025-06-05 05:00:00,0.397,26.9,0.257,26.8,0
2025-06-05 06:00:00,0.397,26.7,0.257,27.8,0
2025-06-05 07:00:00,0.397,26.2,0.257,28.2,0
2025-06-05 08:00:00,0.398,25.6,0.257,28.4,0
2025-06-05 09:00:00,0.398,24.8,0.257,28.2,0
2025-06-05 10:00:00,0.399,24,0.257,27.4,0
2025-06-05 11:00:00,0.399,23.1,0.257,26.4,0
2025-06-05 12:00:00,0.4,22.2,0.257,25.4,0
2025-06-05 13:00:00,0.401,21.5,0.258,24.4,0
2025-06-05 14:00:00,0.402,20.8,0.258,23.5,0
2025-06-05 15:00:00,0.402,20.3,0.258,22.8,0
2025-06-05 16:00:00,0.403,20,0.258,22.3,0
2025-06-05 17:00:00,0.403,19.6,0.259,21.8,0
2025-06-05 18:00:00,0.403,19.4,0.259,21.3,0
2025-06-05 19:00:00,0.403,19.1,0.259,20.9,0
2025-06-05 20:00:00,0.404,18.8,0.259,20.5,0
2025-06-05 21:00:00,0.404,18.7,0.259,20.2,0
2025-06-05 22:00:00,0.403,18.9,0.259,20.1,0
2025-06-05 23:00:00,0.403,19.6,0.259,20.4,0
2025-06-06 00:00:00,0.401,20.7,0.258,20.9,0
2025-06-06 01:00:00,0.399,22.3,0.258,22,0
2025-06-06 02:00:00,0.398,23.3,0.257,23.2,0
2025-06-06 03:00:00,0.397,23.5,0.257,24.1,0
2025-06-06 04:00:00,0.397,23.3,0.257,24.3,0
2025-06-06 05:00:00,0.397,23,0.257,24.4,0
2025-06-06 06:00:00,0.398,22.6,0.257,24.1,0
2025-06-06 07:00:00,0.398,22.5,0.257,23.8,0
2025-06-06 08:00:00,0.397,22.6,0.257,23.7,0
2025-06-06 09:00:00,0.397,22.4,0.257,23.5,0
2025-06-06 10:00:00,0.398,22.1,0.257,23.3,0
2025-06-06 11:00:00,0.398,21.7,0.257,22.9,0
2025-06-06 12:00:00,0.399,21.3,0.258,22.5,0
2025-06-06 13:00:00,0.399,20.7,0.258,22,0
2025-06-06 14:00:00,0.4,20.2,0.258,21.4,0
2025-06-06 15:00:00,0.402,19.7,0.258,21,0
2025-06-06 16:00:00,0.407,19.3,0.258,20.5,0
2025-06-06 17:00:00,0.407,18.9,0.259,20.1,0
2025-06-06 18:00:00,0.407,18.5,0.259,19.7,0
2025-06-06 19:00:00,0.407,18.2,0.259,19.4,0
2025-06-06 20:00:00,0.407,18,0.259,19.1,0
2025-06-06 21:00:00,0.408,17.9,0.259,18.9,0
