time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-03-11 08:00:00,0.345,7.4,,,0
2026-03-11 09:00:00,0.345,7,,,0
2026-03-11 10:00:00,0.345,6.8,,,0
2026-03-11 11:00:00,0.346,6.6,,,0
2026-03-11 12:00:00,0.346,6.3,,,0
2026-03-11 13:00:00,0.346,6,,,0
2026-03-11 14:00:00,0.346,5.8,,,0
2026-03-11 15:00:00,0.346,5.5,,,0
2026-03-11 16:00:00,0.346,5.3,,,0
2026-03-11 17:00:00,0.347,5.1,,,0
2026-03-11 18:00:00,0.347,4.9,,,0
2026-03-11 19:00:00,0.347,4.8,,,0
2026-03-11 20:00:00,0.347,4.6,,,0
2026-03-11 21:00:00,0.347,4.5,,,0
2026-03-11 22:00:00,0.347,4.4,,,0
2026-03-11 23:00:00,0.347,4.3,,,0
2026-03-12 00:00:00,0.347,4.2,,,0
2026-03-12 01:00:00,0.347,4.2,,,0
2026-03-12 02:00:00,0.347,4.5,,,0
2026-03-12 03:00:00,0.346,5.1,,,0
2026-03-12 04:00:00,0.346,5.8,,,0
2026-03-12 05:00:00,0.345,6.4,,,0
2026-03-12 06:00:00,0.345,7,,,0
2026-03-12 07:00:00,0.345,7.4,,,0
2026-03-12 08:00:00,0.345,7.6,,,0
2026-03-12 09:00:00,0.345,7.6,,,0
2026-03-12 10:00:00,0.345,7.5,,,0
2026-03-12 11:00:00,0.345,7.3,,,0
2026-03-12 12:00:00,0.345,7,,,0
2026-03-12 13:00:00,0.345,6.7,,,0
2026-03-12 14:00:00,0.345,6.4,,,0
2026-03-12 15:00:00,0.345,6.2,,,0
2026-03-12 16:00:00,0.345,5.9,,,0
2026-03-12 17:00:00,0.345,5.7,,,0
2026-03-12 18:00:00,0.345,5.4,,,0
2026-03-12 19:00:00,0.345,5.3,,,0
2026-03-12 20:00:00,0.345,5.1,,,0
2026-03-12 21:00:00,0.346,4.9,,,0
2026-03-12 22:00:00,0.346,4.7,,,0
2026-03-12 23:00:00,0.346,4.6,,,0
2026-03-13 00:00:00,0.346,4.5,,,0
2026-03-13 01:00:00,0.346,4.5,,,0
2026-03-13 02:00:00,0.345,4.9,,,0
2026-03-13 03:00:00,0.345,5.5,,,0
2026-03-13 04:00:00,0.344,6.3,,,0
2026-03-13 05:00:00,0.344,7.1,,,0
2026-03-13 06:00:00,0.343,7.7,,,0
2026-03-13 07:00:00,0.343,8.2,,,0
2026-03-13 08:00:00,0.342,8.4,,,0
2026-03-13 09:00:00,0.342,8.4,,,0
2026-03-13 10:00:00,0.342,8.3,,,0
2026-03-13 11:00:00,0.342,8,,,0
2026-03-13 12:00:00,0.343,7.7,,,0
2026-03-13 13:00:00,0.343,7.3,,,0
2026-03-13 14:00:00,0.343,7,,,0
2026-03-13 15:00:00,0.343,6.7,,,0
2026-03-13 16:00:00,0.343,6.4,,,0
2026-03-13 17:00:00,0.343,6.2,,,0
2026-03-13 18:00:00,0.343,5.9,,,0
2026-03-13 19:00:00,0.343,5.7,,,0
2026-03-13 20:00:00,0.343,5.5,,,0
2026-03-13 21:00:00,0.344,5.3,,,0
2026-03-13 22:00:00,0.344,5.1,,,0
2026-03-13 23:00:00,0.344,5,,,0
2026-03-14 00:00:00,0.344,4.9,,,0
2026-03-14 01:00:00,0.343,5,,,0
2026-03-14 02:00:00,0.343,5.3,,,0
2026-03-14 03:00:00,0.343,6,,,0
2026-03-14 04:00:00,0.342,6.8,0.322,13.2,0
2026-03-14 05:00:00,0.341,7.5,0.323,12.4,0
2026-03-14 06:00:00,0.341,8.1,0.323,12.7,0
2026-03-14 07:00:00,0.34,8.5,0.324,12.5,0
2026-03-14 08:00:00,0.34,8.7,0.325,11.9,0
2026-03-14 09:00:00,0.34,8.7,0.326,11.2,0
2026-03-14 10:00:00,0.34,8.5,0.327,10.2,0
2026-03-14 11:00:00,0.34,8.2,0.328,9.2,0
2026-03-14 12:00:00,0.34,7.9,0.328,8.4,0
2026-03-14 13:00:00,0.341,7.6,0.329,7.6,0
2026-03-14 14:00:00,0.341,7.2,0.329,6.8,0
2026-03-14 15:00:00,0.341,6.9,0.329,6.2,0
2026-03-14 16:00:00,0.341,6.7,0.329,5.7,0
2026-03-14 17:00:00,0.341,6.4,0.33,5.4,0
2026-03-14 18:00:00,0.341,6.3,0.33,5.2,0
2026-03-14 19:00:00,0.341,6.1,0.33,5.1,0
2026-03-14 20:00:00,0.341,6,0.33,5,0
2026-03-14 21:00:00,0.341,6,0.33,5,0
2026-03-14 22:00:00,0.341,5.9,0.33,5,0
2026-03-14 23:00:00,0.341,5.9,0.33,5.1,0
2026-03-15 00:00:00,0.341,5.9,0.33,5.3,0
2026-03-15 01:00:00,0.341,6,0.33,5.7,0
2026-03-15 02:00:00,0.341,6.1,0.33,6.2,0
2026-03-15 03:00:00,0.341,6.3,0.329,7.2,0
2026-03-15 04:00:00,0.34,6.7,0.329,8.6,0
2026-03-15 05:00:00,0.34,7.2,0.329,9.6,0
2026-03-15 06:00:00,0.34,7.6,0.329,10.2,0
2026-03-15 07:00:00,0.339,7.9,0.329,10.4,0
2026-03-15 08:00:00,0.339,8,0.329,10.2,0
2026-03-15 09:00:00,0.339,8,0.329,9.8,0
2026-03-15 10:00:00,0.339,7.9,0.329,9.3,0
2026-03-15 11:00:00,0.339,7.8,0.329,8.7,0
2026-03-15 12:00:00,0.339,7.6,0.329,8.1,0
2026-03-15 13:00:00,0.339,7.4,0.329,7.4,0
2026-03-15 14:00:00,0.339,7.1,0.33,6.8,0
2026-03-15 15:00:00,0.339,6.9,0.33,6.2,0
2026-03-15 16:00:00,0.34,6.6,0.33,5.6,0
2026-03-15 17:00:00,0.34,6.4,0.33,5.2,0
2026-03-15 18:00:00,0.34,6.2,0.33,4.9,0
2026-03-15 19:00:00,0.34,6,0.33,4.5,0
2026-03-15 20:00:00,0.34,5.8,0.33,4.2,0
2026-03-15 21:00:00,0.34,5.7,0.33,3.9,0
2026-03-15 22:00:00,0.34,5.5,0.33,3.6,0
2026-03-15 23:00:00,0.34,5.3,0.33,3.4,0
2026-03-16 00:00:00,0.34,5.3,0.33,3.8,0
