time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-18 01:00:00,0.355,21.1,0.357,21,0
2025-10-18 02:00:00,0.362,19.6,0.361,21,0
2025-10-18 03:00:00,0.366,19.1,0.362,21,0
2025-10-18 04:00:00,0.368,18.7,0.362,20.9,0
2025-10-18 05:00:00,0.369,18.8,0.362,20.9,0
2025-10-18 06:00:00,0.371,18.7,0.362,20.8,0
2025-10-18 07:00:00,0.372,18.4,0.363,20.8,0
2025-10-18 08:00:00,0.373,18,0.363,20.7,0
2025-10-18 09:00:00,0.373,17.6,0.363,20.6,0
2025-10-18 10:00:00,0.374,17.2,0.363,20.5,0
2025-10-18 11:00:00,0.374,17.1,0.363,20.4,0
2025-10-18 12:00:00,0.374,16.9,0.364,20.3,0
2025-10-18 13:00:00,0.374,16.8,0.364,20.2,0
2025-10-18 14:00:00,0.374,16.6,0.364,20.1,0
2025-10-18 15:00:00,0.374,16.5,0.364,20,0
2025-10-18 16:00:00,0.375,16.4,0.364,19.9,0
2025-10-18 17:00:00,0.375,16.1,0.364,19.8,0
2025-10-18 18:00:00,0.375,15.9,0.364,19.8,0
2025-10-18 19:00:00,0.375,15.9,0.364,19.7,0
2025-10-18 20:00:00,0.375,16,0.364,19.6,0
2025-10-18 21:00:00,0.375,16,0.364,19.5,0
2025-10-18 22:00:00,0.375,16.1,0.365,19.5,0
2025-10-18 23:00:00,0.375,16.5,0.365,19.4,0
2025-10-19 00:00:00,0.374,17.3,0.365,19.4,0
2025-10-19 01:00:00,0.374,18,0.365,19.4,0
2025-10-19 02:00:00,0.372,19.1,0.365,19.5,0
2025-10-19 03:00:00,0.372,19.8,0.364,19.6,0
2025-10-19 04:00:00,0.371,20,0.364,19.8,0
2025-10-19 05:00:00,0.371,19.9,0.364,19.9,0
2025-10-19 06:00:00,0.371,19.3,0.364,20,0
2025-10-19 07:00:00,0.372,18.7,0.364,20,0
2025-10-19 08:00:00,0.372,18.1,0.364,20,0
2025-10-19 09:00:00,0.372,17.6,0.364,19.9,0
2025-10-19 10:00:00,0.373,17.1,0.364,19.9,0
2025-10-19 11:00:00,0.373,16.5,0.364,19.8,0
2025-10-19 12:00:00,0.373,15.9,0.364,19.6,0
2025-10-19 13:00:00,0.373,15.5,0.364,19.5,0
2025-10-19 14:00:00,0.373,14.9,0.364,19.4,0
2025-10-19 15:00:00,0.374,14.7,0.364,19.2,0
2025-10-19 16:00:00,0.374,14.2,0.364,19.1,0
2025-10-19 17:00:00,0.374,13.8,0.364,18.9,0
2025-10-19 18:00:00,0.374,13.3,0.364,18.7,0
2025-10-19 19:00:00,0.375,12.6,0.364,18.6,0
2025-10-19 20:00:00,0.375,12,0.364,18.4,0
2025-10-19 21:00:00,0.375,11.3,0.365,18.3,0
2025-10-19 22:00:00,0.376,11,0.365,18.1,0
2025-10-19 23:00:00,0.375,12,0.365,17.9,0
2025-10-20 00:00:00,0.374,13.1,0.365,17.7,0
2025-10-20 01:00:00,0.374,14.4,0.365,17.7,0
2025-10-20 02:00:00,0.373,15.6,0.365,17.7,0
2025-10-20 03:00:00,0.373,15.7,0.365,17.8,0
2025-10-20 04:00:00,0.373,16,0.364,17.8,0
2025-10-20 05:00:00,0.373,16,0.364,17.8,0
2025-10-20 06:00:00,0.373,15.6,0.364,17.8,0
2025-10-20 07:00:00,0.373,15.3,0.364,17.7,0
2025-10-20 08:00:00,0.373,14.8,0.364,17.6,0
2025-10-20 09:00:00,0.373,14.1,0.364,17.6,0
2025-10-20 10:00:00,0.373,13.7,0.364,17.5,0
2025-10-20 11:00:00,0.374,13.6,0.364,17.4,0
2025-10-20 12:00:00,0.374,13.5,0.364,17.4,0
2025-10-20 13:00:00,0.374,13.1,0.364,17.3,0
2025-10-20 14:00:00,0.374,13,0.364,17.2,0
2025-10-20 15:00:00,0.374,12.8,0.364,17.2,0
2025-10-20 16:00:00,0.374,12.6,0.364,17.1,0
2025-10-20 17:00:00,0.374,12.6,0.364,17,0
2025-10-20 18:00:00,0.374,12.6,0.364,17,0
2025-10-20 19:00:00,0.374,12.5,0.364,16.9,0
2025-10-20 20:00:00,0.375,12.3,0.364,16.9,0
2025-10-20 21:00:00,0.375,12.2,0.364,16.8,0
2025-10-20 22:00:00,0.375,12.1,0.364,16.8,0
2025-10-20 23:00:00,0.375,12.3,0.364,16.7,0
2025-10-21 00:00:00,0.374,12.7,0.364,16.7,0
2025-10-21 01:00:00,0.374,13.7,0.364,16.7,0
2025-10-21 02:00:00,0.374,14.3,0.364,16.7,0
2025-10-21 03:00:00,0.373,14.5,0.364,16.8,0
2025-10-21 04:00:00,0.373,14.9,0.364,16.8,0
2025-10-21 05:00:00,0.373,15.4,0.364,16.9,0
2025-10-21 06:00:00,0.373,15.4,0.364,17,0
2025-10-21 07:00:00,0.373,15.1,0.364,17,0
2025-10-21 08:00:00,0.373,14.5,0.363,17.1,0
2025-10-21 09:00:00,0.373,13.8,0.363,17.1,0
2025-10-21 10:00:00,0.373,13.3,0.363,17,0
2025-10-21 11:00:00,0.373,13,0.363,16.9,0
2025-10-21 12:00:00,0.374,12.7,0.363,16.9,0
2025-10-21 13:00:00,0.374,12.4,0.363,16.8,0
2025-10-21 14:00:00,0.374,12.1,0.363,16.7,0
2025-10-21 15:00:00,0.374,11.8,0.364,16.6,0
2025-10-21 16:00:00,0.374,11.3,0.364,16.5,0
2025-10-21 17:00:00,0.375,10.9,0.364,16.4,0
2025-10-21 18:00:00,0.375,10.4,0.364,16.3,0
2025-10-21 19:00:00,0.375,9.9,0.364,16.2,0
2025-10-21 20:00:00,0.375,9.4,0.364,16.1,0
2025-10-21 21:00:00,0.375,9.5,0.364,15.9,0
2025-10-21 22:00:00,0.375,9.5,0.364,15.8,0
2025-10-21 23:00:00,0.375,10.4,0.364,15.7,0
2025-10-22 00:00:00,0.374,12,0.364,15.6,0
2025-10-22 01:00:00,0.374,13.8,0.364,15.7,0
2025-10-22 02:00:00,0.373,16.1,0.364,15.8,0
2025-10-22 03:00:00,0.372,17,0.364,16,0
2025-10-22 04:00:00,0.372,17.5,0.363,16.3,0
2025-10-22 05:00:00,0.371,17.8,0.363,16.4,0
2025-10-22 06:00:00,0.371,17.6,0.363,16.6,0
2025-10-22 07:00:00,0.371,17.3,0.362,16.7,0
2025-10-22 08:00:00,0.372,16.9,0.362,16.8,0
2025-10-22 09:00:00,0.372,16.4,0.362,16.9,0
2025-10-22 10:00:00,0.372,16.1,0.362,16.9,0
2025-10-22 11:00:00,0.372,15.9,0.362,16.9,0
2025-10-22 12:00:00,0.372,15.7,0.362,16.9,0
2025-10-22 13:00:00,0.372,15.4,0.362,16.9,0
2025-10-22 14:00:00,0.373,15,0.362,16.9,0
2025-10-22 15:00:00,0.373,14.8,0.362,16.9,0
2025-10-22 16:00:00,0.373,14.5,0.362,16.9,0
2025-10-22 17:00:00,0.373,14.3,0.362,16.8,0
2025-10-22 18:00:00,0.373,14.1,0.362,16.8,0
2025-10-22 19:00:00,0.373,13.7,0.362,16.7,0
2025-10-22 20:00:00,0.374,13.4,0.362,16.7,0
2025-10-22 21:00:00,0.374,13.4,0.362,16.6,0
2025-10-22 22:00:00,0.374,13.6,0.362,16.6,0
2025-10-22 23:00:00,0.373,14.6,0.362,16.5,0
2025-10-23 00:00:00,0.372,16.5,0.362,16.5,0
2025-10-23 01:00:00,0.371,18.3,0.362,16.7,0
2025-10-23 02:00:00,0.37,19.5,0.361,16.9,0
2025-10-23 03:00:00,0.37,19.9,0.361,17.1,0
2025-10-23 04:00:00,0.37,20.1,0.361,17.3,0
2025-10-23 05:00:00,0.369,20,0.36,17.5,0
2025-10-23 06:00:00,0.37,19.2,0.36,17.6,0
2025-10-23 07:00:00,0.37,18.5,0.36,17.7,0
2025-10-23 08:00:00,0.371,17.7,0.36,17.7,0
2025-10-23 09:00:00,0.371,16.8,0.36,17.7,0
2025-10-23 10:00:00,0.372,16.2,0.36,17.6,0
2025-10-23 11:00:00,0.372,15.7,0.36,17.6,0
2025-10-23 12:00:00,0.372,15.3,0.36,17.5,0
2025-10-23 13:00:00,0.372,15.1,0.36,17.4,0
2025-10-23 14:00:00,0.372,14.8,0.36,17.3,0
2025-10-23 15:00:00,0.373,14.5,0.36,17.3,0
2025-10-23 16:00:00,0.373,14.4,0.36,17.2,0
2025-10-23 17:00:00,0.373,14,0.36,17.1,0
2025-10-23 18:00:00,0.373,13.7,0.36,17,0
2025-10-23 19:00:00,0.374,13.2,0.36,17,0
2025-10-23 20:00:00,0.374,13.2,0.36,16.9,0
2025-10-23 21:00:00,0.374,13.1,0.36,16.8,0
2025-10-23 22:00:00,0.374,12.8,0.36,16.7,0
2025-10-23 23:00:00,0.374,13.5,0.36,16.6,0
2025-10-24 00:00:00,0.373,15,0.36,16.6,0
2025-10-24 01:00:00,0.372,17,0.36,16.7,0
2025-10-24 02:00:00,0.371,18.7,0.36,16.9,0
2025-10-24 03:00:00,0.37,18.8,0.36,17.1,0
2025-10-24 04:00:00,0.37,19.2,0.359,17.3,0
2025-10-24 05:00:00,0.369,19.5,0.359,17.4,0
2025-10-24 06:00:00,0.369,19.2,0.359,17.5,0
2025-10-24 07:00:00,0.369,18.7,0.359,17.6,0
2025-10-24 08:00:00,0.37,17.9,0.358,17.6,0
2025-10-24 09:00:00,0.371,16.9,0.358,17.7,0
2025-10-24 10:00:00,0.371,16.4,0.358,17.6,0
2025-10-24 11:00:00,0.371,16.2,0.358,17.6,0
2025-10-24 12:00:00,0.371,16.1,0.358,17.5,0
2025-10-24 13:00:00,0.371,15.7,0.358,17.5,0
2025-10-24 14:00:00,0.372,15.5,0.358,17.4,0
2025-10-24 15:00:00,0.372,15.4,0.358,17.4,0
2025-10-24 16:00:00,0.372,15.2,0.358,17.3,0
2025-10-24 17:00:00,0.372,14.8,0.358,17.3,0
2025-10-24 18:00:00,0.372,14.9,0.358,17.2,0
2025-10-24 19:00:00,0.372,14.9,0.359,17.2,99.9
2025-10-24 20:00:00,0.372,14.8,0.358,17.1,0
2025-10-24 21:00:00,0.372,14.8,0.358,17.1,0
2025-10-24 22:00:00,0.372,14.7,0.358,17.1,0
2025-10-24 23:00:00,0.372,15.1,0.359,17,0
2025-10-25 00:00:00,0.372,15.6,0.358,17,0
2025-10-25 01:00:00,0.371,16.6,0.358,17.1,0
2025-10-25 02:00:00,0.371,17.2,0.358,17.1,0
2025-10-25 03:00:00,0.37,18.4,0.358,17.3,0
2025-10-25 04:00:00,0.369,18.3,0.358,17.4,0
2025-10-25 05:00:00,0.369,17.8,0.358,17.5,0
2025-10-25 06:00:00,0.37,17.3,0.357,17.5,0
2025-10-25 07:00:00,0.37,16.8,0.357,17.5,0
2025-10-25 08:00:00,0.37,16,0.357,17.5,0
2025-10-25 09:00:00,0.37,15.1,0.357,17.4,0
2025-10-25 10:00:00,0.371,14.4,0.357,17.3,0
2025-10-25 11:00:00,0.371,14.1,0.357,17.2,0
2025-10-25 12:00:00,0.371,13.9,0.357,17.1,0
2025-10-25 13:00:00,0.371,13.6,0.357,17,0
2025-10-25 14:00:00,0.371,13.3,0.357,16.9,0
2025-10-25 15:00:00,0.371,13.4,0.357,16.8,0
2025-10-25 16:00:00,0.371,13.1,0.357,16.7,0
2025-10-25 17:00:00,0.371,12.9,0.357,16.6,0
2025-10-25 18:00:00,0.371,13.3,0.357,16.5,0
2025-10-25 19:00:00,0.371,13.6,0.357,16.5,0
2025-10-25 20:00:00,0.371,13.5,0.357,16.4,0
2025-10-25 21:00:00,0.371,13.5,0.357,16.4,0
2025-10-25 22:00:00,0.371,13.5,0.357,16.3,0
2025-10-25 23:00:00,0.371,13.8,0.357,16.3,0
2025-10-26 00:00:00,0.371,14.9,0.357,16.3,0
2025-10-26 01:00:00,0.369,16.9,0.357,16.3,0
2025-10-26 02:00:00,0.369,18.1,0.357,16.4,0
2025-10-26 03:00:00,0.368,18.3,0.356,16.5,0
2025-10-26 04:00:00,0.369,17.5,0.356,16.7,0
2025-10-26 05:00:00,0.369,16.3,0.356,16.7,0.5
