time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-28 06:00:00,0.449,15.5,0.302,15.2,0
2025-10-28 07:00:00,0.453,15.1,0.303,15.1,0
2025-10-28 08:00:00,0.453,15,0.303,14.7,0
2025-10-28 09:00:00,0.453,14.7,0.303,14.3,0
2025-10-28 10:00:00,0.453,14.4,0.303,13.8,0
2025-10-28 11:00:00,0.453,14,0.303,13.3,0
2025-10-28 12:00:00,0.453,13.7,0.304,12.9,0
2025-10-28 13:00:00,0.454,13.3,0.304,12.4,0
2025-10-28 14:00:00,0.454,13,0.304,12,0
2025-10-28 15:00:00,0.454,12.7,0.304,11.7,0
2025-10-28 16:00:00,0.454,12.4,0.304,11.3,0
2025-10-28 17:00:00,0.454,12.1,0.304,10.9,0
2025-10-28 18:00:00,0.455,11.8,0.305,10.6,0
2025-10-28 19:00:00,0.455,11.6,0.305,10.3,0
2025-10-28 20:00:00,0.455,11.3,0.305,10.1,0
2025-10-28 21:00:00,0.455,11.1,0.305,9.8,99.9
2025-10-28 22:00:00,0.456,10.9,0.305,9.5,0
2025-10-28 23:00:00,0.455,10.9,0.305,9.5,0
2025-10-29 00:00:00,0.455,11.4,0.305,10,0
2025-10-29 01:00:00,0.454,12.5,0.304,11.1,0
2025-10-29 02:00:00,0.454,13.6,0.303,12.4,0
2025-10-29 03:00:00,0.452,14.8,0.303,13.6,0
2025-10-29 04:00:00,0.451,15.8,0.302,14.8,0
2025-10-29 05:00:00,0.45,16.5,0.302,15.8,0
2025-10-29 06:00:00,0.45,16.4,0.302,16,0
2025-10-29 07:00:00,0.45,16,0.302,15.5,0
2025-10-29 08:00:00,0.45,15.5,0.302,15,0
2025-10-29 09:00:00,0.45,15.1,0.302,14.5,0
2025-10-29 10:00:00,0.45,14.7,0.302,14,0
2025-10-29 11:00:00,0.451,14.2,0.303,13.5,0
2025-10-29 12:00:00,0.452,13.8,0.303,13,0
2025-10-29 13:00:00,0.452,13.4,0.303,12.5,0
2025-10-29 14:00:00,0.453,13.1,0.303,12.1,0
2025-10-29 15:00:00,0.453,12.8,0.303,11.7,0
2025-10-29 16:00:00,0.453,12.5,0.303,11.4,0
2025-10-29 17:00:00,0.453,12.2,0.303,11.1,0
2025-10-29 18:00:00,0.453,11.9,0.304,10.8,0
2025-10-29 19:00:00,0.454,11.7,0.304,10.5,0
2025-10-29 20:00:00,0.454,11.5,0.304,10.2,0
2025-10-29 21:00:00,0.454,11.3,0.304,10,0
2025-10-29 22:00:00,0.454,11.1,0.304,9.7,0
2025-10-29 23:00:00,0.454,11,0.304,9.7,0
2025-10-30 00:00:00,0.454,11.6,0.304,10.3,0
2025-10-30 01:00:00,0.453,12.6,0.303,11.3,0
2025-10-30 02:00:00,0.452,13.7,0.303,12.4,0
2025-10-30 03:00:00,0.451,14.5,0.302,13.3,0
2025-10-30 04:00:00,0.45,15.1,0.302,14,0
2025-10-30 05:00:00,0.45,15.6,0.302,14.5,0
2025-10-30 06:00:00,0.449,15.8,0.302,14.7,0
2025-10-30 07:00:00,0.449,15.8,0.302,14.7,0
2025-10-30 08:00:00,0.449,15.7,0.302,14.6,0
2025-10-30 09:00:00,0.449,15.5,0.302,14.4,0
2025-10-30 10:00:00,0.45,15.2,0.302,14.1,0
