time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-25 04:00:00,0.326,10.4,0.422,6.4,0
2026-02-25 05:00:00,0.329,10.3,0.421,7.3,0
2026-02-25 06:00:00,0.331,10.6,0.42,7.9,0
2026-02-25 07:00:00,0.332,10.7,0.42,8.2,0
2026-02-25 08:00:00,0.332,10.3,0.42,8,0
2026-02-25 09:00:00,0.332,8.6,0.42,7.7,0
2026-02-25 10:00:00,0.332,7.2,0.42,7.2,0
2026-02-25 11:00:00,0.332,6.1,0.42,6.8,0
2026-02-25 12:00:00,0.332,5.1,0.421,6.3,0
2026-02-25 13:00:00,0.332,4.3,0.421,6,0
2026-02-25 14:00:00,0.332,3.5,0.422,5.6,0
2026-02-25 15:00:00,0.332,2.8,0.422,5.3,0
2026-02-25 16:00:00,0.332,2.3,0.423,5,0
2026-02-25 17:00:00,0.332,1.6,0.423,4.7,0
2026-02-25 18:00:00,0.332,1,0.423,4.5,0
2026-02-25 19:00:00,0.332,0.6,0.423,4.3,0
2026-02-25 20:00:00,0.333,0.1,0.424,4,0
2026-02-25 21:00:00,0.333,-0.3,0.424,3.8,0
2026-02-25 22:00:00,0.333,-0.4,0.424,3.6,0
2026-02-25 23:00:00,0.333,0.3,0.425,3.5,0
2026-02-26 00:00:00,0.332,2.7,0.425,3.6,0
2026-02-26 01:00:00,0.332,6.1,0.424,4.1,0
2026-02-26 02:00:00,0.333,8.7,0.423,5,0
2026-02-26 03:00:00,0.334,10.5,0.422,5.9,0
2026-02-26 04:00:00,0.335,11.6,0.421,6.7,0
2026-02-26 05:00:00,0.335,12.4,0.42,7.4,0
2026-02-26 06:00:00,0.335,12,0.42,7.9,0
2026-02-26 07:00:00,0.335,11.5,0.42,8,0
2026-02-26 08:00:00,0.334,11.3,0.42,7.9,0
2026-02-26 09:00:00,0.334,10.6,0.42,7.8,0
2026-02-26 10:00:00,0.334,10.1,0.42,7.6,0
2026-02-26 11:00:00,0.334,9.7,0.42,7.4,0
2026-02-26 12:00:00,0.334,9.3,0.42,7.3,0
2026-02-26 13:00:00,0.334,9.2,0.42,7.2,0
2026-02-26 14:00:00,0.334,9,0.42,7.1,0
2026-02-26 15:00:00,0.334,8.7,0.42,7,0
2026-02-26 16:00:00,0.334,8.2,0.421,7,1
2026-02-26 17:00:00,0.334,7.8,0.421,6.9,1
2026-02-26 18:00:00,0.334,7.5,0.422,6.8,1
2026-02-26 19:00:00,0.37,7.3,0.423,6.8,1
2026-02-26 20:00:00,0.384,7.2,0.423,6.7,0
2026-02-26 21:00:00,0.388,7.1,0.423,6.7,0
2026-02-26 22:00:00,0.39,7.1,0.423,6.7,0
2026-02-26 23:00:00,0.389,7.3,0.423,6.7,0
2026-02-27 00:00:00,0.386,7.8,0.424,6.8,0
2026-02-27 01:00:00,0.369,8.9,0.423,7.1,0
2026-02-27 02:00:00,0.359,9.9,0.423,7.7,0
2026-02-27 03:00:00,0.355,10.5,0.422,8.2,0
2026-02-27 04:00:00,0.351,10.2,0.422,8.7,0
2026-02-27 05:00:00,0.349,9.8,0.422,8.9,0
2026-02-27 06:00:00,0.348,9.9,0.422,8.9,0
2026-02-27 07:00:00,0.347,11,0.422,9,0
2026-02-27 08:00:00,0.347,11.1,0.421,9.1,0
2026-02-27 09:00:00,0.346,10,0.422,9,0
2026-02-27 10:00:00,0.345,8.5,0.422,8.5,0
2026-02-27 11:00:00,0.344,7.5,0.422,8.1,0
2026-02-27 12:00:00,0.344,6.7,0.423,7.6,0
2026-02-27 13:00:00,0.343,5.8,0.423,7.2,0
2026-02-27 14:00:00,0.343,4.9,0.424,6.9,0
2026-02-27 15:00:00,0.342,4.2,0.424,6.5,0
2026-02-27 16:00:00,0.342,3.6,0.425,6.2,0
2026-02-27 17:00:00,0.341,3,0.425,5.9,0
2026-02-27 18:00:00,0.341,2.4,0.426,5.6,0
2026-02-27 19:00:00,0.341,2,0.426,5.4,0
2026-02-27 20:00:00,0.341,1.3,0.426,5.1,0
2026-02-27 21:00:00,0.341,0.8,0.426,4.8,0
2026-02-27 22:00:00,0.341,0.5,0.427,4.6,0
2026-02-27 23:00:00,0.341,0.8,0.427,4.5,0
2026-02-28 00:00:00,0.341,2.7,0.427,4.6,0
2026-02-28 01:00:00,0.342,6.1,0.426,5,0
2026-02-28 02:00:00,0.343,9,0.426,5.9,0
2026-02-28 03:00:00,0.344,11.4,0.425,6.6,0
2026-02-28 04:00:00,0.345,13.2,0.424,7.4,0
2026-02-28 05:00:00,0.345,14.5,0.423,8.4,0
2026-02-28 06:00:00,0.345,14.7,0.422,9,0
2026-02-28 07:00:00,0.344,14.3,0.422,9.3,0
2026-02-28 08:00:00,0.344,12.9,0.422,9.2,0
2026-02-28 09:00:00,0.343,11.3,0.422,8.8,0
2026-02-28 10:00:00,0.342,10.4,0.422,8.4,0
2026-02-28 11:00:00,0.342,9.9,0.423,8.1,0
2026-02-28 12:00:00,0.342,8.8,0.423,7.9,0
2026-02-28 13:00:00,0.342,8,0.423,7.5,0
2026-02-28 14:00:00,0.341,6.9,0.423,7.2,0
2026-02-28 15:00:00,0.341,6.5,0.424,6.9,0
2026-02-28 16:00:00,0.341,6,0.424,6.6,0
2026-02-28 17:00:00,0.341,5.7,0.425,6.4,0
2026-02-28 18:00:00,0.341,5.2,0.425,6.2,0
2026-02-28 19:00:00,0.341,5.3,0.425,6,0
2026-02-28 20:00:00,0.341,5.1,0.425,6,0
2026-02-28 21:00:00,0.341,4.6,0.425,5.8,0
2026-02-28 22:00:00,0.341,3.6,0.426,5.6,0
2026-02-28 23:00:00,0.341,4.1,0.426,5.4,0
2026-03-01 00:00:00,0.341,6.9,0.426,5.5,0
2026-03-01 01:00:00,0.341,9.3,0.425,6,0
2026-03-01 02:00:00,0.342,11.4,0.424,6.7,0
2026-03-01 03:00:00,0.342,12.4,0.423,7.5,0
2026-03-01 04:00:00,0.342,13.7,0.423,8.2,0
2026-03-01 05:00:00,0.343,14.8,0.422,9,0
2026-03-01 06:00:00,0.342,14.6,0.421,9.5,0
2026-03-01 07:00:00,0.342,13.4,0.421,9.6,0
2026-03-01 08:00:00,0.341,12.7,0.421,9.4,0
2026-03-01 09:00:00,0.341,12.1,0.421,9.2,0
2026-03-01 10:00:00,0.341,11.6,0.422,8.9,0
2026-03-01 11:00:00,0.34,11.3,0.422,8.7,0
2026-03-01 12:00:00,0.34,11,0.422,8.6,0
2026-03-01 13:00:00,0.34,10.6,0.422,8.5,0
2026-03-01 14:00:00,0.339,9.9,0.422,8.4,0
2026-03-01 15:00:00,0.339,9,0.423,8.2,2
2026-03-01 16:00:00,0.349,7.9,0.424,8.1,1.5
2026-03-01 17:00:00,0.382,6.9,0.425,7.9,2
2026-03-01 18:00:00,0.389,6.5,0.425,7.7,1.5
2026-03-01 19:00:00,0.392,6.3,0.426,7.5,2
2026-03-01 20:00:00,0.395,6.3,0.426,7.4,2.5
2026-03-01 21:00:00,0.396,6.3,0.426,7.3,1.5
2026-03-01 22:00:00,0.398,6.4,0.427,7.2,2.5
2026-03-01 23:00:00,0.399,6.7,0.427,7.2,0.5
2026-03-02 00:00:00,0.4,7.1,0.427,7.3,1
2026-03-02 01:00:00,0.401,7.8,0.427,7.5,0.5
2026-03-02 02:00:00,0.4,8.1,0.426,7.8,0
2026-03-02 03:00:00,0.393,8.5,0.426,8.1,0.5
2026-03-02 04:00:00,0.377,8.8,0.426,8.3,0.5
2026-03-02 05:00:00,0.387,8.8,0.426,8.5,2.5
2026-03-02 06:00:00,0.399,8.9,0.426,8.6,4
2026-03-02 07:00:00,0.4,8.6,0.426,8.6,3
2026-03-02 08:00:00,0.401,7.9,0.426,8.5,3.5
2026-03-02 09:00:00,0.402,7.2,0.426,8.3,2.5
2026-03-02 10:00:00,0.403,6.9,0.426,8.1,3
2026-03-02 11:00:00,0.403,6.8,0.427,7.9,2.5
2026-03-02 12:00:00,0.404,6.7,0.427,7.8,1
2026-03-02 13:00:00,0.404,6.7,0.427,7.7,1
2026-03-02 14:00:00,0.405,6.8,0.427,7.6,0.5
2026-03-02 15:00:00,0.405,6.8,0.427,7.5,0
2026-03-02 16:00:00,0.405,6.7,0.428,7.5,0
2026-03-02 17:00:00,0.403,6.7,0.428,7.4,0
2026-03-02 18:00:00,0.398,6.5,0.428,7.3,0
2026-03-02 19:00:00,0.386,6.4,0.428,7.3,0
2026-03-02 20:00:00,0.375,6.4,0.428,7.2,0
2026-03-02 21:00:00,0.37,6.3,0.428,7.2,0
2026-03-02 22:00:00,0.366,6.1,0.428,7.1,0
2026-03-02 23:00:00,0.363,5.8,0.428,7.1,0
2026-03-03 00:00:00,0.362,7,0.428,7,0
2026-03-03 01:00:00,0.361,8.3,0.427,7.4,0
2026-03-03 02:00:00,0.36,9.6,0.427,8,0
2026-03-03 03:00:00,0.359,10.7,0.426,8.5,0
2026-03-03 04:00:00,0.359,11.7,0.425,9.1,0
2026-03-03 05:00:00,0.358,11.9,0.425,9.6,0
2026-03-03 06:00:00,0.357,12.3,0.424,10.1,0
2026-03-03 07:00:00,0.356,11.2,0.424,10.2,0
2026-03-03 08:00:00,0.354,10.3,0.424,9.9,0
2026-03-03 09:00:00,0.353,9,0.425,9.4,0
2026-03-03 10:00:00,0.352,8.4,0.425,8.8,0
2026-03-03 11:00:00,0.351,7.6,0.426,8.4,0
2026-03-03 12:00:00,0.35,7.4,0.426,8.1,0
2026-03-03 13:00:00,0.349,6.9,0.426,7.9,0
2026-03-03 14:00:00,0.349,6.1,0.427,7.6,0
2026-03-03 15:00:00,0.348,5.5,0.427,7.3,0
2026-03-03 16:00:00,0.348,4.8,0.427,6.9,0
2026-03-03 17:00:00,0.347,4.2,0.428,6.6,0
2026-03-03 18:00:00,0.347,3.4,0.428,6.3,0
2026-03-03 19:00:00,0.347,2.7,0.428,6,0
