time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-03-11 08:00:00,0.332,9.2,0.193,10.3,0
2026-03-11 09:00:00,0.333,8.7,0.224,9.8,0
2026-03-11 10:00:00,0.333,7.9,0.23,9,0
2026-03-11 11:00:00,0.334,7.2,0.23,8.4,0
2026-03-11 12:00:00,0.334,6.5,0.231,7.7,0
2026-03-11 13:00:00,0.334,6,0.231,7.2,0
2026-03-11 14:00:00,0.335,5.6,0.231,6.7,0
2026-03-11 15:00:00,0.335,5.2,0.231,6.2,0
2026-03-11 16:00:00,0.335,4.9,0.231,5.8,0
2026-03-11 17:00:00,0.335,4.6,0.231,5.5,0
2026-03-11 18:00:00,0.335,4.4,0.231,5.2,0
2026-03-11 19:00:00,0.336,4.2,0.231,4.9,0
2026-03-11 20:00:00,0.336,4,0.231,4.7,0
2026-03-11 21:00:00,0.335,3.9,0.231,4.4,0
2026-03-11 22:00:00,0.335,3.8,0.231,4.2,0
2026-03-11 23:00:00,0.335,3.7,0.231,4,0
2026-03-12 00:00:00,0.335,3.8,0.231,4.2,0
2026-03-12 01:00:00,0.333,4.8,0.23,5.2,0
2026-03-12 02:00:00,0.331,6.5,0.229,6.7,0
2026-03-12 03:00:00,0.329,8.2,0.228,8.2,0
2026-03-12 04:00:00,0.328,9.7,0.227,9.6,0
2026-03-12 05:00:00,0.327,10.7,0.227,10.6,0
2026-03-12 06:00:00,0.326,11.3,0.226,11.2,0
2026-03-12 07:00:00,0.326,11.4,0.226,11.4,0
2026-03-12 08:00:00,0.326,11,0.227,11.1,0
2026-03-12 09:00:00,0.326,10.3,0.227,10.5,0
2026-03-12 10:00:00,0.327,9.5,0.227,9.8,0
2026-03-12 11:00:00,0.327,8.7,0.227,9.1,0
2026-03-12 12:00:00,0.328,8,0.228,8.5,0
2026-03-12 13:00:00,0.328,7.3,0.228,7.9,0
2026-03-12 14:00:00,0.329,6.8,0.228,7.3,0
2026-03-12 15:00:00,0.329,6.3,0.228,6.8,0
2026-03-12 16:00:00,0.33,5.8,0.228,6.4,0
2026-03-12 17:00:00,0.33,5.5,0.228,5.9,0
2026-03-12 18:00:00,0.33,5.1,0.228,5.6,0
2026-03-12 19:00:00,0.33,4.8,0.228,5.2,0
2026-03-12 20:00:00,0.33,4.6,0.228,4.9,0
2026-03-12 21:00:00,0.33,4.3,0.228,4.6,0
2026-03-12 22:00:00,0.33,4.2,0.228,4.3,0
2026-03-12 23:00:00,0.33,4,0.228,4.2,0
2026-03-13 00:00:00,0.33,4.3,0.228,4.6,0
2026-03-13 01:00:00,0.328,5.6,0.227,5.8,0
2026-03-13 02:00:00,0.326,7.4,0.225,7.7,0
2026-03-13 03:00:00,0.324,9.2,0.224,9.7,0
2026-03-13 04:00:00,0.322,10.9,0.223,11.6,0
2026-03-13 05:00:00,0.321,12,0.223,13,0
2026-03-13 06:00:00,0.32,12.8,0.222,13.7,0
2026-03-13 07:00:00,0.319,12.9,0.222,13.7,0
2026-03-13 08:00:00,0.319,12.5,0.222,13.3,0
2026-03-13 09:00:00,0.32,11.7,0.222,12.5,0
2026-03-13 10:00:00,0.321,10.7,0.223,11.6,0
2026-03-13 11:00:00,0.322,9.7,0.223,10.7,0
2026-03-13 12:00:00,0.322,8.9,0.223,9.9,0
2026-03-13 13:00:00,0.323,8.2,0.223,9.1,0
2026-03-13 14:00:00,0.323,7.6,0.224,8.5,0
2026-03-13 15:00:00,0.324,7,0.224,8,0
2026-03-13 16:00:00,0.324,6.5,0.224,7.4,0
2026-03-13 17:00:00,0.324,6.1,0.224,7,0
2026-03-13 18:00:00,0.325,5.7,0.224,6.5,0
2026-03-13 19:00:00,0.325,5.4,0.224,6.1,0
2026-03-13 20:00:00,0.325,5.1,0.224,5.8,0
2026-03-13 21:00:00,0.325,4.9,0.224,5.4,0
2026-03-13 22:00:00,0.325,4.6,0.224,5.2,0
2026-03-13 23:00:00,0.325,4.5,0.224,5.1,0
2026-03-14 00:00:00,0.324,5,0.223,5.5,0
2026-03-14 01:00:00,0.323,6.2,0.222,6.7,0
2026-03-14 02:00:00,0.321,7.9,0.221,8.4,0
2026-03-14 03:00:00,0.319,9.8,0.22,10.4,0
2026-03-14 04:00:00,0.317,11.5,0.219,12.2,0
2026-03-14 05:00:00,0.315,12.8,0.218,13.5,0
2026-03-14 06:00:00,0.315,13.4,0.218,14.1,0
2026-03-14 07:00:00,0.314,13.4,0.217,14,0
2026-03-14 08:00:00,0.315,12.9,0.217,13.5,0
2026-03-14 09:00:00,0.315,12,0.217,12.8,0
2026-03-14 10:00:00,0.316,10.9,0.218,11.9,0
2026-03-14 11:00:00,0.317,9.9,0.218,10.9,0
2026-03-14 12:00:00,0.317,9.1,0.218,10.2,0
2026-03-14 13:00:00,0.318,8.4,0.218,9.4,0
2026-03-14 14:00:00,0.318,7.7,0.218,8.8,0
2026-03-14 15:00:00,0.319,7.2,0.218,8.2,0
2026-03-14 16:00:00,0.319,6.8,0.218,7.7,0
2026-03-14 17:00:00,0.319,6.5,0.218,7.4,0
2026-03-14 18:00:00,0.319,6.4,0.218,7.2,0
2026-03-14 19:00:00,0.319,6.3,0.218,7.1,0
2026-03-14 20:00:00,0.319,6.2,0.218,7,0
2026-03-14 21:00:00,0.319,6.2,0.218,6.9,0
2026-03-14 22:00:00,0.319,6.2,0.218,6.8,0
2026-03-14 23:00:00,0.319,6.2,0.218,6.8,0
2026-03-15 00:00:00,0.318,6.5,0.217,7,0
2026-03-15 01:00:00,0.318,6.8,0.217,7.2,0
2026-03-15 02:00:00,0.318,7.2,0.217,7.6,0
2026-03-15 03:00:00,0.316,8.2,0.216,8.5,0
2026-03-15 04:00:00,0.315,9.6,0.215,9.7,0
2026-03-15 05:00:00,0.314,10.6,0.215,10.5,0
2026-03-15 06:00:00,0.313,11,0.214,10.8,0
2026-03-15 07:00:00,0.313,11.1,0.214,10.9,0
2026-03-15 08:00:00,0.313,10.8,0.214,10.6,0
2026-03-15 09:00:00,0.314,10.3,0.214,10.2,0
2026-03-15 10:00:00,0.314,9.8,0.214,9.8,0
2026-03-15 11:00:00,0.314,9.2,0.215,9.4,0
2026-03-15 12:00:00,0.315,8.6,0.215,8.9,0
2026-03-15 13:00:00,0.315,8,0.215,8.3,0
2026-03-15 14:00:00,0.316,7.4,0.215,7.8,0
2026-03-15 15:00:00,0.316,6.9,0.215,7.3,0
2026-03-15 16:00:00,0.316,6.5,0.215,6.9,0
2026-03-15 17:00:00,0.317,6.2,0.215,6.6,0
2026-03-15 18:00:00,0.317,5.9,0.215,6.3,0
2026-03-15 19:00:00,0.317,5.6,0.215,6,0
2026-03-15 20:00:00,0.317,5.3,0.215,5.6,0
2026-03-15 21:00:00,0.318,5,0.215,5.3,0
2026-03-15 22:00:00,0.318,4.8,0.215,5,0
2026-03-15 23:00:00,0.318,4.7,0.215,5,0
2026-03-16 00:00:00,0.317,5.2,0.215,5.5,0
2026-03-16 01:00:00,0.316,6.1,0.214,6.3,0
2026-03-16 02:00:00,0.314,7.6,0.213,7.8,0
2026-03-16 03:00:00,0.312,9.2,0.212,9.2,0
2026-03-16 04:00:00,0.311,10.5,0.211,10.5,0
2026-03-16 05:00:00,0.31,11.7,0.211,11.8,0
2026-03-16 06:00:00,0.309,12.4,0.21,12.4,0
2026-03-16 07:00:00,0.309,12.1,0.21,12,0
2026-03-16 08:00:00,0.309,11.7,0.21,11.7,0
2026-03-16 09:00:00,0.309,11.2,0.21,11.2,0
2026-03-16 10:00:00,0.31,10.5,0.211,10.6,0
2026-03-16 11:00:00,0.311,9.7,0.211,9.9,0
2026-03-16 12:00:00,0.311,8.9,0.211,9.3,0
2026-03-16 13:00:00,0.312,8.3,0.211,8.7,0
2026-03-16 14:00:00,0.312,7.8,0.211,8.3,0
2026-03-16 15:00:00,0.312,7.4,0.211,7.8,0
2026-03-16 16:00:00,0.313,7,0.211,7.4,0
2026-03-16 17:00:00,0.313,6.7,0.211,7.1,0
2026-03-16 18:00:00,0.313,6.4,0.211,6.8,0
2026-03-16 19:00:00,0.314,6.1,0.211,6.5,0
2026-03-16 20:00:00,0.314,5.8,0.211,6.2,0
2026-03-16 21:00:00,0.314,5.6,0.211,5.8,0
2026-03-16 22:00:00,0.314,5.3,0.211,5.6,0
2026-03-16 23:00:00,0.314,5.2,0.211,5.4,0
2026-03-17 00:00:00,0.314,5.6,0.211,5.9,0
2026-03-17 01:00:00,0.312,6.9,0.21,7.3,0
2026-03-17 02:00:00,0.31,8.7,0.209,9.1,0
2026-03-17 03:00:00,0.308,10.7,0.207,11.2,0
2026-03-17 04:00:00,0.306,12.5,0.206,13.2,0
2026-03-17 05:00:00,0.304,13.9,0.206,14.7,0
2026-03-17 06:00:00,0.303,14.9,0.205,15.7,0
2026-03-17 07:00:00,0.303,15,0.205,15.7,0
2026-03-17 08:00:00,0.303,14.5,0.205,15.2,0
2026-03-17 09:00:00,0.303,13.6,0.205,14.3,0
2026-03-17 10:00:00,0.304,12.5,0.205,13.3,0
2026-03-17 11:00:00,0.305,11.5,0.205,12.4,0
2026-03-17 12:00:00,0.306,10.7,0.205,11.6,0
2026-03-17 13:00:00,0.306,10,0.206,11,0
2026-03-17 14:00:00,0.306,9.5,0.206,10.5,0
2026-03-17 15:00:00,0.307,9.2,0.206,10.2,0.5
2026-03-17 16:00:00,0.307,9.1,0.206,10,1.5
2026-03-17 17:00:00,0.309,9,0.206,9.9,2.5
2026-03-17 18:00:00,0.356,8.9,0.207,9.7,3.5
2026-03-17 19:00:00,0.377,8.9,0.262,9.6,3.5
2026-03-17 20:00:00,0.381,8.9,0.311,9.6,1
2026-03-17 21:00:00,0.379,8.9,0.318,9.5,1
2026-03-17 22:00:00,0.389,9,0.323,9.5,2.5
2026-03-17 23:00:00,0.466,9,0.331,9.5,1.5
2026-03-18 00:00:00,0.487,9.1,0.33,9.7,0.5
2026-03-18 01:00:00,0.487,9.4,0.327,9.9,1
2026-03-18 02:00:00,0.488,9.6,0.327,10.2,0.5
2026-03-18 03:00:00,0.488,9.8,0.327,10.4,1
2026-03-18 04:00:00,0.488,9.8,0.325,10.3,0
2026-03-18 05:00:00,0.488,9.9,0.321,10.1,0
2026-03-18 06:00:00,0.489,9.8,0.318,9.9,0
2026-03-18 07:00:00,0.489,9.7,0.315,9.8,0
2026-03-18 08:00:00,0.489,9.5,0.313,9.6,0
2026-03-18 09:00:00,0.489,9.4,0.311,9.5,0
2026-03-18 10:00:00,0.489,9.2,0.31,9.2,0
2026-03-18 11:00:00,0.49,8.9,0.309,8.9,0
2026-03-18 12:00:00,0.491,8.6,0.308,8.6,0
2026-03-18 13:00:00,0.491,8.3,0.307,8.3,0
2026-03-18 14:00:00,0.491,7.9,0.307,8,0
2026-03-18 15:00:00,0.492,7.5,0.307,7.5,0
2026-03-18 16:00:00,0.493,7.1,0.306,7.1,0
2026-03-18 17:00:00,0.493,6.7,0.306,6.7,0
2026-03-18 18:00:00,0.494,6.4,0.306,6.3,0
2026-03-18 19:00:00,0.494,6.1,0.305,6,0
2026-03-18 20:00:00,0.494,5.8,0.305,5.7,0
2026-03-18 21:00:00,0.494,5.5,0.305,5.4,0
2026-03-18 22:00:00,0.495,5.2,0.304,5.1,0
2026-03-18 23:00:00,0.495,5.1,0.304,4.9,0
2026-03-19 00:00:00,0.494,5.4,0.304,5.3,0
2026-03-19 01:00:00,0.491,6.8,0.303,6.6,0
2026-03-19 02:00:00,0.488,8.5,0.301,8.4,0
2026-03-19 03:00:00,0.485,10.2,0.299,10.3,0
2026-03-19 04:00:00,0.483,11.7,0.297,12.3,0
2026-03-19 05:00:00,0.442,13,0.295,13.7,0
2026-03-19 06:00:00,0.436,13.5,0.293,14,0
2026-03-19 07:00:00,0.416,13.6,0.292,14.1,0
2026-03-19 08:00:00,0.404,13.2,0.291,13.6,0
2026-03-19 09:00:00,0.401,12.3,0.29,12.8,0
2026-03-19 10:00:00,0.4,11.2,0.29,11.8,0
2026-03-19 11:00:00,0.4,10.2,0.29,10.8,0
2026-03-19 12:00:00,0.399,9.3,0.29,9.9,0
2026-03-19 13:00:00,0.398,8.5,0.29,9.1,0
2026-03-19 14:00:00,0.397,7.8,0.29,8.5,0
2026-03-19 15:00:00,0.396,7.3,0.289,7.9,0
2026-03-19 16:00:00,0.395,6.9,0.289,7.4,0
2026-03-19 17:00:00,0.393,6.5,0.289,7,0
2026-03-19 18:00:00,0.392,6.1,0.289,6.6,0
2026-03-19 19:00:00,0.39,5.9,0.289,6.2,0
2026-03-19 20:00:00,0.389,5.7,0.289,6,0
2026-03-19 21:00:00,0.387,5.5,0.288,5.7,0
2026-03-19 22:00:00,0.386,5.3,0.288,5.5,0
2026-03-19 23:00:00,0.385,5.2,0.288,5.4,0
2026-03-20 00:00:00,0.383,5.7,0.287,5.9,0
2026-03-20 01:00:00,0.379,7.3,0.286,7.3,0
2026-03-20 02:00:00,0.374,9.2,0.285,9,0
2026-03-20 03:00:00,0.369,11,0.283,10.7,0
2026-03-20 04:00:00,0.364,12.3,0.282,12.1,0
2026-03-20 05:00:00,0.36,13.2,0.28,13.2,0
2026-03-20 06:00:00,0.357,13.8,0.279,14,0
2026-03-20 07:00:00,0.355,13.9,0.278,14.2,0
2026-03-20 08:00:00,0.355,13.5,0.278,13.9,0
2026-03-20 09:00:00,0.355,12.6,0.277,13.2,0
2026-03-20 10:00:00,0.355,11.6,0.278,12.3,0
2026-03-20 11:00:00,0.356,10.6,0.278,11.5,0
2026-03-20 12:00:00,0.356,9.8,0.278,10.7,0
2026-03-20 13:00:00,0.357,9.1,0.278,9.9,0
2026-03-20 14:00:00,0.357,8.4,0.278,9.3,0
2026-03-20 15:00:00,0.357,7.8,0.278,8.7,0
2026-03-20 16:00:00,0.357,7.3,0.278,8.1,0
2026-03-20 17:00:00,0.357,6.9,0.278,7.7,0
2026-03-20 18:00:00,0.358,6.6,0.278,7.3,0
2026-03-20 19:00:00,0.358,6.3,0.278,7,0
2026-03-20 20:00:00,0.358,6.1,0.278,6.8,0
2026-03-20 21:00:00,0.358,6,0.277,6.6,0
2026-03-20 22:00:00,0.357,5.9,0.277,6.5,0
2026-03-20 23:00:00,0.357,6.1,0.277,6.5,0
2026-03-21 00:00:00,0.356,6.6,0.276,6.9,0
2026-03-21 01:00:00,0.354,7.8,0.275,7.9,0
2026-03-21 02:00:00,0.351,9.7,0.274,9.7,0
2026-03-21 03:00:00,0.347,11.8,0.272,12,0
2026-03-21 04:00:00,0.344,13.6,0.27,14,0
2026-03-21 05:00:00,0.342,14.9,0.269,15.5,0
2026-03-21 06:00:00,0.34,15.4,0.267,16.3,0
2026-03-21 07:00:00,0.339,15.3,0.267,16.3,0
2026-03-21 08:00:00,0.339,14.6,0.267,15.8,0
2026-03-21 09:00:00,0.339,13.5,0.267,14.9,0
2026-03-21 10:00:00,0.34,12.2,0.267,13.9,0
2026-03-21 11:00:00,0.341,11.1,0.267,12.8,0
