time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-20 06:00:00,0.289,12.7,0.246,6.3,0
2026-02-20 07:00:00,0.296,12.1,0.246,5.8,0
2026-02-20 08:00:00,0.302,11.2,0.245,5.7,0
2026-02-20 09:00:00,0.307,9.6,0.245,5.7,0
2026-02-20 10:00:00,0.31,8.5,0.245,5.7,0
2026-02-20 11:00:00,0.313,7.6,0.244,5.8,0
2026-02-20 12:00:00,0.315,7.1,0.244,5.8,0
2026-02-20 13:00:00,0.316,7.3,0.244,5.8,0
2026-02-20 14:00:00,0.317,7,0.244,5.8,0
2026-02-20 15:00:00,0.318,6.2,0.244,5.8,0
2026-02-20 16:00:00,0.319,5.8,0.244,5.7,0
2026-02-20 17:00:00,0.32,5.2,0.244,5.7,0
2026-02-20 18:00:00,0.32,4.7,0.243,5.7,0
2026-02-20 19:00:00,0.321,4.1,0.243,5.7,0
2026-02-20 20:00:00,0.321,3.5,0.243,5.7,0
2026-02-20 21:00:00,0.321,3.3,0.243,5.6,0
2026-02-20 22:00:00,0.321,2.7,0.243,5.6,0
2026-02-20 23:00:00,0.321,3.4,0.243,5.6,0
2026-02-21 00:00:00,0.321,4.8,0.243,5.5,0
2026-02-21 01:00:00,0.32,8.3,0.243,5.5,0
2026-02-21 02:00:00,0.319,12.6,0.243,5.5,0
2026-02-21 03:00:00,0.319,14,0.243,5.5,0
2026-02-21 04:00:00,0.318,15.2,0.243,5.6,0
2026-02-21 05:00:00,0.318,16.2,0.243,5.8,0
2026-02-21 06:00:00,0.318,16,0.242,5.9,0
2026-02-21 07:00:00,0.318,15.4,0.242,6.1,0
2026-02-21 08:00:00,0.318,14.5,0.242,6.3,0
2026-02-21 09:00:00,0.319,13.1,0.242,6.4,0
2026-02-21 10:00:00,0.319,12.3,0.242,6.5,0
2026-02-21 11:00:00,0.32,11.4,0.242,6.6,0
2026-02-21 12:00:00,0.321,10.7,0.242,6.6,0
2026-02-21 13:00:00,0.322,10.2,0.242,6.7,0
2026-02-21 14:00:00,0.322,10.1,0.242,6.7,0
2026-02-21 15:00:00,0.322,9.9,0.242,6.7,0
2026-02-21 16:00:00,0.322,9.8,0.242,6.7,0
2026-02-21 17:00:00,0.322,10.2,0.242,6.7,0
2026-02-21 18:00:00,0.322,10.6,0.242,6.7,0
2026-02-21 19:00:00,0.322,11.2,0.242,6.7,0
2026-02-21 20:00:00,0.322,11.8,0.242,6.7,0
2026-02-21 21:00:00,0.322,12,0.242,6.7,0
2026-02-21 22:00:00,0.322,12.3,0.242,6.8,0
2026-02-21 23:00:00,0.322,12.8,0.242,6.8,0
2026-02-22 00:00:00,0.322,13.7,0.242,6.9,0
2026-02-22 01:00:00,0.322,13.6,0.241,7,0
2026-02-22 02:00:00,0.322,12.7,0.241,7,0
2026-02-22 03:00:00,0.322,12.5,0.241,7.1,0
2026-02-22 04:00:00,0.322,12.8,0.241,7.2,0
2026-02-22 05:00:00,0.322,12.6,0.241,7.3,0
2026-02-22 06:00:00,0.322,11.6,0.241,7.3,0
2026-02-22 07:00:00,0.322,10.4,0.241,7.4,0
2026-02-22 08:00:00,0.322,8.8,0.241,7.4,0
2026-02-22 09:00:00,0.323,7.3,0.241,7.4,0
2026-02-22 10:00:00,0.323,5.9,0.241,7.4,0
2026-02-22 11:00:00,0.324,5,0.241,7.3,0
2026-02-22 12:00:00,0.324,4.4,0.241,7.2,0
2026-02-22 13:00:00,0.324,3.9,0.241,7.1,0
2026-02-22 14:00:00,0.324,3.5,0.241,7,0
2026-02-22 15:00:00,0.324,2.9,0.241,6.9,0
2026-02-22 16:00:00,0.324,2.8,0.241,6.8,0
2026-02-22 17:00:00,0.323,2.9,0.241,6.8,0
2026-02-22 18:00:00,0.323,2.3,0.241,6.7,0
2026-02-22 19:00:00,0.323,1.8,0.241,6.6,0
2026-02-22 20:00:00,0.323,1.2,0.241,6.5,0
2026-02-22 21:00:00,0.323,0.5,0.241,6.4,0
2026-02-22 22:00:00,0.323,0.4,0.241,6.4,0
2026-02-22 23:00:00,0.323,0.7,0.242,6.3,0
2026-02-23 00:00:00,0.322,2.3,0.242,6.2,0
2026-02-23 01:00:00,0.321,4.2,0.242,6.2,0
