time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-17 05:00:00,0.321,23.8,0.367,22,0
2025-10-17 06:00:00,0.331,22.7,0.367,21.1,0
2025-10-17 07:00:00,0.334,21.9,0.368,21,1
2025-10-17 08:00:00,0.336,20.6,0.368,21,3
2025-10-17 09:00:00,0.337,20.1,0.368,21,0.5
2025-10-17 10:00:00,0.338,19.8,0.369,21,0
2025-10-17 11:00:00,0.338,19.7,0.369,21,0
2025-10-17 12:00:00,0.339,19.8,0.369,21,0
2025-10-17 13:00:00,0.339,19.9,0.369,20.9,0
2025-10-17 14:00:00,0.339,20.2,0.369,20.9,0
2025-10-17 15:00:00,0.339,20.5,0.37,20.9,0
2025-10-17 16:00:00,0.339,20.5,0.37,20.9,0
2025-10-17 17:00:00,0.339,20.6,0.37,20.8,0
2025-10-17 18:00:00,0.339,20.6,0.37,20.8,0
2025-10-17 19:00:00,0.339,20.8,0.37,20.8,0
2025-10-17 20:00:00,0.339,20.9,0.37,20.8,0.5
2025-10-17 21:00:00,0.339,20.7,0.37,20.9,0.5
2025-10-17 22:00:00,0.339,19.9,0.37,20.9,0
2025-10-17 23:00:00,0.34,19,0.37,20.9,0
2025-10-18 00:00:00,0.34,18.7,0.37,20.9,0.5
2025-10-18 01:00:00,0.34,18.8,0.37,20.8,0
2025-10-18 02:00:00,0.34,18.7,0.37,20.8,0
2025-10-18 03:00:00,0.339,18.8,0.37,20.8,0
2025-10-18 04:00:00,0.339,18.5,0.37,20.8,0
2025-10-18 05:00:00,0.339,18.7,0.37,20.7,0
2025-10-18 06:00:00,0.338,18.5,0.37,20.7,0
2025-10-18 07:00:00,0.338,18.3,0.37,20.7,0
2025-10-18 08:00:00,0.338,17.9,0.37,20.7,0
2025-10-18 09:00:00,0.338,17.5,0.37,20.6,0
2025-10-18 10:00:00,0.338,17.1,0.37,20.6,0
2025-10-18 11:00:00,0.338,16.9,0.37,20.5,0
2025-10-18 12:00:00,0.338,16.6,0.371,20.5,0
2025-10-18 13:00:00,0.338,16.6,0.371,20.4,0
2025-10-18 14:00:00,0.338,16.5,0.371,20.4,0
2025-10-18 15:00:00,0.338,16.4,0.371,20.3,0
2025-10-18 16:00:00,0.339,16.3,0.371,20.3,0
2025-10-18 17:00:00,0.339,16.1,0.371,20.2,0
2025-10-18 18:00:00,0.339,15.8,0.371,20.2,0
2025-10-18 19:00:00,0.339,15.7,0.371,20.1,0
2025-10-18 20:00:00,0.339,15.8,0.371,20.1,0
2025-10-18 21:00:00,0.339,15.8,0.371,20,0
2025-10-18 22:00:00,0.339,15.9,0.371,20,0
2025-10-18 23:00:00,0.338,16.4,0.371,19.9,0
2025-10-19 00:00:00,0.338,17.1,0.371,19.9,0
2025-10-19 01:00:00,0.337,17.8,0.371,19.9,0
2025-10-19 02:00:00,0.336,18.8,0.371,19.9,0
2025-10-19 03:00:00,0.335,19.6,0.371,19.9,0
2025-10-19 04:00:00,0.335,19.9,0.371,19.9,0
2025-10-19 05:00:00,0.335,19.8,0.371,20,0
2025-10-19 06:00:00,0.334,19.5,0.37,20,0
2025-10-19 07:00:00,0.334,18.8,0.37,20.1,0
2025-10-19 08:00:00,0.334,18.1,0.37,20.1,0
2025-10-19 09:00:00,0.335,17.6,0.37,20.1,0
2025-10-19 10:00:00,0.335,17.1,0.37,20.1,0
2025-10-19 11:00:00,0.335,16.6,0.37,20.1,0
2025-10-19 12:00:00,0.335,16.2,0.37,20,0
2025-10-19 13:00:00,0.335,15.7,0.37,20,0
2025-10-19 14:00:00,0.335,15.2,0.37,19.9,0
2025-10-19 15:00:00,0.335,14.8,0.37,19.8,0
2025-10-19 16:00:00,0.335,14.4,0.37,19.7,0
2025-10-19 17:00:00,0.335,14.1,0.37,19.7,0
2025-10-19 18:00:00,0.336,13.6,0.37,19.6,0
2025-10-19 19:00:00,0.336,12.7,0.37,19.5,0
2025-10-19 20:00:00,0.336,12.1,0.371,19.4,0
2025-10-19 21:00:00,0.336,11.2,0.371,19.3,0
2025-10-19 22:00:00,0.337,10.7,0.371,19.2,0
2025-10-19 23:00:00,0.336,11,0.371,19.1,0
2025-10-20 00:00:00,0.336,12,0.371,19,0
2025-10-20 01:00:00,0.334,13.5,0.371,18.9,0
2025-10-20 02:00:00,0.333,15.4,0.371,18.8,0
2025-10-20 03:00:00,0.331,16.9,0.371,18.7,0
2025-10-20 04:00:00,0.329,17.4,0.371,18.7,0
2025-10-20 05:00:00,0.328,17.3,0.37,18.8,0
2025-10-20 06:00:00,0.328,16.8,0.37,18.8,0
2025-10-20 07:00:00,0.327,16.2,0.37,18.8,0
2025-10-20 08:00:00,0.327,15.5,0.37,18.8,0
2025-10-20 09:00:00,0.327,14.8,0.37,18.8,0
2025-10-20 10:00:00,0.327,14.3,0.37,18.8,0
2025-10-20 11:00:00,0.327,14.1,0.37,18.7,0
2025-10-20 12:00:00,0.327,13.9,0.37,18.7,0
2025-10-20 13:00:00,0.327,13.5,0.37,18.6,0
2025-10-20 14:00:00,0.327,13.4,0.37,18.6,0
2025-10-20 15:00:00,0.327,13.1,0.37,18.5,0
2025-10-20 16:00:00,0.327,12.7,0.37,18.5,0
2025-10-20 17:00:00,0.327,12.8,0.37,18.4,0
2025-10-20 18:00:00,0.327,12.8,0.37,18.4,0
2025-10-20 19:00:00,0.327,12.6,0.37,18.3,0
2025-10-20 20:00:00,0.327,12.5,0.37,18.3,0
2025-10-20 21:00:00,0.327,12.4,0.37,18.2,0
2025-10-20 22:00:00,0.327,12.3,0.37,18.2,0
2025-10-20 23:00:00,0.327,12.5,0.37,18.2,0
2025-10-21 00:00:00,0.327,12.8,0.37,18.1,0
2025-10-21 01:00:00,0.326,13.7,0.37,18.1,0
2025-10-21 02:00:00,0.326,14.2,0.37,18.1,0
2025-10-21 03:00:00,0.325,14.6,0.37,18.1,0
2025-10-21 04:00:00,0.324,15.1,0.37,18.1,0
2025-10-21 05:00:00,0.323,15.7,0.37,18.1,0
2025-10-21 06:00:00,0.322,15.8,0.369,18.1,0
2025-10-21 07:00:00,0.322,15.6,0.369,18.1,0
2025-10-21 08:00:00,0.322,14.9,0.369,18.1,0
2025-10-21 09:00:00,0.322,14.2,0.369,18.1,0
2025-10-21 10:00:00,0.322,13.7,0.369,18.1,0
2025-10-21 11:00:00,0.322,13.5,0.369,18.1,0
2025-10-21 12:00:00,0.322,13.2,0.369,18.1,0
2025-10-21 13:00:00,0.322,13,0.369,18,0
2025-10-21 14:00:00,0.322,12.5,0.369,18,0
2025-10-21 15:00:00,0.323,12,0.369,17.9,0
2025-10-21 16:00:00,0.323,11.5,0.369,17.9,0
2025-10-21 17:00:00,0.323,10.8,0.369,17.8,0
2025-10-21 18:00:00,0.323,10.2,0.369,17.8,0
2025-10-21 19:00:00,0.323,9.7,0.369,17.7,0
2025-10-21 20:00:00,0.324,9.4,0.369,17.6,0
2025-10-21 21:00:00,0.324,9.1,0.369,17.6,0
2025-10-21 22:00:00,0.324,8.7,0.369,17.5,0
2025-10-21 23:00:00,0.324,9.3,0.369,17.4,0
2025-10-22 00:00:00,0.323,10.9,0.369,17.3,0
2025-10-22 01:00:00,0.322,13.1,0.369,17.3,0
2025-10-22 02:00:00,0.319,16,0.369,17.2,0
2025-10-22 03:00:00,0.317,17.8,0.369,17.3,0
2025-10-22 04:00:00,0.315,19.2,0.369,17.4,0
2025-10-22 05:00:00,0.313,20.2,0.368,17.5,0
2025-10-22 06:00:00,0.313,19.4,0.368,17.6,0
2025-10-22 07:00:00,0.313,18.8,0.368,17.7,0
2025-10-22 08:00:00,0.313,18,0.368,17.8,0
2025-10-22 09:00:00,0.314,17.1,0.368,17.9,0
2025-10-22 10:00:00,0.314,16.6,0.368,17.9,0
2025-10-22 11:00:00,0.314,16.2,0.368,18,0
2025-10-22 12:00:00,0.314,16,0.368,18,0
2025-10-22 13:00:00,0.314,15.7,0.368,18,0
2025-10-22 14:00:00,0.315,15.4,0.367,18,0
2025-10-22 15:00:00,0.315,15,0.367,18,0
2025-10-22 16:00:00,0.316,14.5,0.367,18,0
2025-10-22 17:00:00,0.316,14.1,0.367,17.9,0
2025-10-22 18:00:00,0.316,13.7,0.367,17.9,0
2025-10-22 19:00:00,0.316,13.3,0.367,17.9,0
2025-10-22 20:00:00,0.317,12.9,0.367,17.8,0
2025-10-22 21:00:00,0.317,12.9,0.367,17.8,0
2025-10-22 22:00:00,0.317,12.8,0.367,17.7,0
2025-10-22 23:00:00,0.317,13.4,0.367,17.7,0
2025-10-23 00:00:00,0.316,15,0.367,17.7,0
2025-10-23 01:00:00,0.314,17.6,0.367,17.6,0
2025-10-23 02:00:00,0.311,19.5,0.367,17.7,0
2025-10-23 03:00:00,0.31,20.6,0.367,17.7,0
2025-10-23 04:00:00,0.309,21.2,0.367,17.9,0
2025-10-23 05:00:00,0.308,21.5,0.367,18,0
2025-10-23 06:00:00,0.308,20.4,0.366,18.2,0
2025-10-23 07:00:00,0.308,19.7,0.366,18.3,0
2025-10-23 08:00:00,0.309,18.4,0.366,18.3,0
2025-10-23 09:00:00,0.31,17.2,0.366,18.3,0
2025-10-23 10:00:00,0.31,16.6,0.366,18.3,0
2025-10-23 11:00:00,0.31,16.1,0.366,18.3,0
2025-10-23 12:00:00,0.311,15.6,0.366,18.3,0
2025-10-23 13:00:00,0.311,15.4,0.366,18.3,0
2025-10-23 14:00:00,0.312,14.7,0.366,18.2,0
2025-10-23 15:00:00,0.312,14.2,0.366,18.2,0
2025-10-23 16:00:00,0.313,13.9,0.366,18.1,0
2025-10-23 17:00:00,0.313,13.4,0.366,18.1,0
2025-10-23 18:00:00,0.313,13.2,0.366,18,0
2025-10-23 19:00:00,0.314,12.8,0.366,18,0
2025-10-23 20:00:00,0.314,12.5,0.366,17.9,0
2025-10-23 21:00:00,0.314,12.4,0.366,17.9,0
2025-10-23 22:00:00,0.315,11.8,0.366,17.8,0
2025-10-23 23:00:00,0.315,12.2,0.366,17.7,0
2025-10-24 00:00:00,0.314,13.8,0.366,17.7,0
2025-10-24 01:00:00,0.313,16,0.366,17.6,0
