time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-25 02:00:00,0.355,6.3,0.343,6.7,0
2026-02-25 03:00:00,0.355,6.8,0.344,7.5,0
2026-02-25 04:00:00,0.355,8.3,0.343,9.6,0
2026-02-25 05:00:00,0.354,10,0.342,11.4,0
2026-02-25 06:00:00,0.372,12.5,0.344,12.1,0
2026-02-25 07:00:00,0.387,13.3,0.346,11.8,0
2026-02-25 08:00:00,0.388,12.4,0.346,11.2,0
2026-02-25 09:00:00,0.389,11.3,0.346,10.5,0
2026-02-25 10:00:00,0.389,10.3,0.347,9.7,0
2026-02-25 11:00:00,0.39,9.4,0.347,8.9,0
2026-02-25 12:00:00,0.39,8.6,0.348,8.2,0
2026-02-25 13:00:00,0.391,7.9,0.348,7.7,0
2026-02-25 14:00:00,0.391,7.3,0.349,7.1,0
2026-02-25 15:00:00,0.392,6.8,0.349,6.6,0
2026-02-25 16:00:00,0.392,6.3,0.349,6.2,0
2026-02-25 17:00:00,0.392,5.9,0.349,5.8,0
2026-02-25 18:00:00,0.392,5.6,0.35,5.6,0
2026-02-25 19:00:00,0.392,5.3,0.35,5.3,0
2026-02-25 20:00:00,0.393,5,0.35,5,0
2026-02-25 21:00:00,0.393,4.6,0.35,4.7,0
2026-02-25 22:00:00,0.393,4.4,0.35,4.5,0
2026-02-25 23:00:00,0.393,4.2,0.35,4.3,0
2026-02-26 00:00:00,0.393,5,0.35,4.8,0
2026-02-26 01:00:00,0.391,6.5,0.349,6.1,0
2026-02-26 02:00:00,0.39,8.2,0.348,7.5,0
2026-02-26 03:00:00,0.388,9.7,0.346,8.7,0
2026-02-26 04:00:00,0.387,10.8,0.346,9.7,0
2026-02-26 05:00:00,0.386,11.4,0.345,10.2,0
2026-02-26 06:00:00,0.386,11.8,0.344,10.5,0
2026-02-26 07:00:00,0.385,11.7,0.344,10.5,0
2026-02-26 08:00:00,0.385,11.4,0.344,10.3,0
2026-02-26 09:00:00,0.385,10.9,0.344,10,0
2026-02-26 10:00:00,0.385,10.4,0.344,9.6,0
