time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-31 03:00:00,0.341,21.8,0.282,16.7,0
2025-10-31 04:00:00,0.345,21.7,0.282,16.7,0
2025-10-31 05:00:00,0.347,21.8,0.282,17.1,0
2025-10-31 06:00:00,0.348,21.4,0.281,17.7,0
2025-10-31 07:00:00,0.348,20,0.281,17.8,0
2025-10-31 08:00:00,0.349,16.9,0.282,17.6,0
2025-10-31 09:00:00,0.35,14.5,0.282,17.2,0
2025-10-31 10:00:00,0.351,13.9,0.282,16.9,0
2025-10-31 11:00:00,0.351,14.1,0.282,16.7,0
2025-10-31 12:00:00,0.35,14.2,0.282,16.6,0
2025-10-31 13:00:00,0.35,13.9,0.282,16.5,0.5
2025-10-31 14:00:00,0.35,13.7,0.282,16.4,0.5
2025-10-31 15:00:00,0.351,13.5,0.282,16.3,0.5
2025-10-31 16:00:00,0.351,13.2,0.282,16.2,0.5
2025-10-31 17:00:00,0.351,13.2,0.282,16.1,0
2025-10-31 18:00:00,0.351,13.2,0.281,16.1,3
2025-10-31 19:00:00,0.351,12.4,0.28,15.9,0
2025-10-31 20:00:00,0.351,12,0.28,15.8,0
2025-10-31 21:00:00,0.352,11.1,0.281,15.6,0
2025-10-31 22:00:00,0.352,10.5,0.282,15.5,0
2025-10-31 23:00:00,0.352,11.8,0.282,15.3,0
2025-11-01 00:00:00,0.351,13.9,0.283,15.4,0
2025-11-01 01:00:00,0.35,15.4,0.283,15.7,0
2025-11-01 02:00:00,0.349,17.4,0.283,16.1,0
2025-11-01 03:00:00,0.348,18.9,0.283,16.7,0
2025-11-01 04:00:00,0.347,18.7,0.283,17.3,0
2025-11-01 05:00:00,0.347,19.3,0.283,17.6,0
2025-11-01 06:00:00,0.346,17.9,0.283,17.8,0
2025-11-01 07:00:00,0.346,17.1,0.283,17.7,0
2025-11-01 08:00:00,0.347,15.8,0.283,17.5,0
2025-11-01 09:00:00,0.347,14.2,0.283,17.2,0
2025-11-01 10:00:00,0.347,13.1,0.283,16.9,0
2025-11-01 11:00:00,0.348,12.1,0.284,16.7,0
2025-11-01 12:00:00,0.348,11.2,0.284,16.4,0
2025-11-01 13:00:00,0.348,10.7,0.284,16.1,0
2025-11-01 14:00:00,0.349,10.2,0.284,15.9,0
2025-11-01 15:00:00,0.349,9.6,0.285,15.6,0
2025-11-01 16:00:00,0.349,9.3,0.285,15.4,0
2025-11-01 17:00:00,0.349,9.1,0.285,15.2,0
2025-11-01 18:00:00,0.349,9.5,0.285,15,0.5
