time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-25 02:00:00,0.419,6.1,0.312,6.9,0
2026-02-25 03:00:00,0.419,6.1,0.314,5.7,0
2026-02-25 04:00:00,0.417,7.9,0.314,6.5,0
2026-02-25 05:00:00,0.416,9.9,0.314,7.7,0
2026-02-25 06:00:00,0.415,10.9,0.314,8.8,0
2026-02-25 07:00:00,0.415,10.8,0.314,9.2,0
2026-02-25 08:00:00,0.415,10.3,0.314,9.2,0
2026-02-25 09:00:00,0.416,9.6,0.314,9,0
2026-02-25 10:00:00,0.417,8.8,0.315,8.5,0
2026-02-25 11:00:00,0.417,8,0.315,8,0
2026-02-25 12:00:00,0.418,7.3,0.316,7.4,0
2026-02-25 13:00:00,0.419,6.8,0.316,7,0
2026-02-25 14:00:00,0.419,6.2,0.317,6.5,0
2026-02-25 15:00:00,0.42,5.8,0.317,6.1,0
2026-02-25 16:00:00,0.421,5.3,0.318,5.7,0
2026-02-25 17:00:00,0.421,5,0.318,5.4,0
2026-02-25 18:00:00,0.421,4.8,0.318,5.2,0
2026-02-25 19:00:00,0.421,4.6,0.319,5,0
2026-02-25 20:00:00,0.422,4.3,0.319,4.8,0
2026-02-25 21:00:00,0.422,4,0.319,4.5,0
2026-02-25 22:00:00,0.422,3.7,0.319,4.3,0
2026-02-25 23:00:00,0.422,3.6,0.32,4.2,0
2026-02-26 00:00:00,0.422,3.9,0.32,4.2,0
2026-02-26 01:00:00,0.422,5,0.319,4.8,0
2026-02-26 02:00:00,0.421,6.4,0.319,5.7,0
2026-02-26 03:00:00,0.42,7.8,0.318,6.8,0
2026-02-26 04:00:00,0.418,8.8,0.317,7.7,0
2026-02-26 05:00:00,0.418,9.4,0.316,8.3,0
2026-02-26 06:00:00,0.417,9.8,0.316,8.8,0
2026-02-26 07:00:00,0.417,9.7,0.315,8.9,0
2026-02-26 08:00:00,0.417,9.4,0.315,8.8,0
2026-02-26 09:00:00,0.417,9.1,0.315,8.7,0
2026-02-26 10:00:00,0.417,8.7,0.315,8.5,0
2026-02-26 11:00:00,0.417,8.5,0.315,8.2,0
2026-02-26 12:00:00,0.417,8.2,0.315,8.1,0
2026-02-26 13:00:00,0.417,8.1,0.315,7.9,0
2026-02-26 14:00:00,0.417,7.9,0.315,7.8,0
2026-02-26 15:00:00,0.417,7.8,0.315,7.7,0
2026-02-26 16:00:00,0.417,7.7,0.315,7.5,1
2026-02-26 17:00:00,0.418,7.5,0.316,7.5,1
2026-02-26 18:00:00,0.424,7.4,0.331,7.4,1
2026-02-26 19:00:00,0.429,7.4,0.414,7.3,1
2026-02-26 20:00:00,0.429,7.3,0.414,7.3,0
2026-02-26 21:00:00,0.429,7.2,0.414,7.2,0
2026-02-26 22:00:00,0.43,7.2,0.413,7.2,0
2026-02-26 23:00:00,0.43,7.2,0.413,7.2,0
2026-02-27 00:00:00,0.43,7.2,0.413,7.2,0
2026-02-27 01:00:00,0.43,7.5,0.413,7.3,0
2026-02-27 02:00:00,0.429,8.1,0.413,7.6,0
2026-02-27 03:00:00,0.428,8.7,0.413,8.1,0
2026-02-27 04:00:00,0.428,9.2,0.413,8.6,0
2026-02-27 05:00:00,0.427,9.5,0.413,8.9,0
2026-02-27 06:00:00,0.427,9.5,0.413,9,0
2026-02-27 07:00:00,0.427,9.7,0.413,9.1,0
2026-02-27 08:00:00,0.427,9.9,0.412,9.3,0
2026-02-27 09:00:00,0.426,9.8,0.412,9.4,0
2026-02-27 10:00:00,0.426,9.4,0.412,9.2,0
2026-02-27 11:00:00,0.426,8.8,0.412,8.8,0
2026-02-27 12:00:00,0.427,8.3,0.412,8.4,0
2026-02-27 13:00:00,0.427,7.9,0.412,8,0
2026-02-27 14:00:00,0.427,7.4,0.412,7.6,0
2026-02-27 15:00:00,0.427,7,0.412,7.3,0
2026-02-27 16:00:00,0.428,6.5,0.413,6.9,0
2026-02-27 17:00:00,0.428,6.2,0.413,6.6,0
2026-02-27 18:00:00,0.429,5.8,0.413,6.2,0
2026-02-27 19:00:00,0.429,5.5,0.413,5.9,0
2026-02-27 20:00:00,0.429,5.2,0.413,5.7,0
2026-02-27 21:00:00,0.429,5,0.414,5.5,0
2026-02-27 22:00:00,0.429,4.8,0.414,5.3,0
2026-02-27 23:00:00,0.43,4.6,0.414,5.1,0
2026-02-28 00:00:00,0.429,4.9,0.414,5.1,0
2026-02-28 01:00:00,0.429,5.8,0.413,5.5,0
2026-02-28 02:00:00,0.427,7.4,0.412,6.5,0
2026-02-28 03:00:00,0.426,9,0.41,7.6,0
2026-02-28 04:00:00,0.424,10.5,0.408,8.8,0
2026-02-28 05:00:00,0.422,11.6,0.407,9.6,0
2026-02-28 06:00:00,0.421,12.2,0.406,10.3,0
2026-02-28 07:00:00,0.42,12.2,0.406,10.6,0
2026-02-28 08:00:00,0.42,11.8,0.405,10.6,0
2026-02-28 09:00:00,0.42,11.1,0.404,10.4,0
2026-02-28 10:00:00,0.421,10.5,0.402,10,0
2026-02-28 11:00:00,0.421,9.9,0.402,9.6,0
2026-02-28 12:00:00,0.421,9.5,0.401,9.2,0
2026-02-28 13:00:00,0.421,9,0.4,8.9,0
2026-02-28 14:00:00,0.422,8.6,0.397,8.5,0
2026-02-28 15:00:00,0.422,8.1,0.392,8.2,0
2026-02-28 16:00:00,0.422,7.6,0.383,7.8,0
2026-02-28 17:00:00,0.423,7.2,0.381,7.5,0
2026-02-28 18:00:00,0.423,6.9,0.382,7.1,0
2026-02-28 19:00:00,0.423,6.6,0.381,6.8,0
2026-02-28 20:00:00,0.423,6.4,0.38,6.7,0
2026-02-28 21:00:00,0.423,6.2,0.378,6.5,0
2026-02-28 22:00:00,0.423,5.9,0.376,6.2,0
2026-02-28 23:00:00,0.423,5.7,0.375,6,0
2026-03-01 00:00:00,0.423,6,0.373,6.1,0
2026-03-01 01:00:00,0.422,7.1,0.371,6.7,0
2026-03-01 02:00:00,0.421,8.3,0.369,7.6,0
2026-03-01 03:00:00,0.42,9.4,0.367,8.4,0
2026-03-01 04:00:00,0.419,10.3,0.366,9.2,0
2026-03-01 05:00:00,0.417,11.1,0.364,9.8,0
2026-03-01 06:00:00,0.416,11.7,0.363,10.4,0
2026-03-01 07:00:00,0.416,11.6,0.362,10.6,0
2026-03-01 08:00:00,0.416,11.2,0.36,10.5,0
2026-03-01 09:00:00,0.416,10.8,0.358,10.3,0
2026-03-01 10:00:00,0.416,10.4,0.357,10,0
2026-03-01 11:00:00,0.416,10.1,0.356,9.7,0
2026-03-01 12:00:00,0.416,9.8,0.353,9.5,0
2026-03-01 13:00:00,0.416,9.6,0.352,9.3,0
2026-03-01 14:00:00,0.416,9.4,0.351,9.2,0
2026-03-01 15:00:00,0.419,9.2,0.354,9,2
2026-03-01 16:00:00,0.426,9,0.386,8.9,1.5
2026-03-01 17:00:00,0.427,8.7,0.405,8.7,2
2026-03-01 18:00:00,0.428,8.4,0.405,8.5,1.5
2026-03-01 19:00:00,0.428,8.2,0.405,8.4,2
2026-03-01 20:00:00,0.428,8,0.406,8.2,2.5
2026-03-01 21:00:00,0.428,7.9,0.406,8.1,1.5
2026-03-01 22:00:00,0.429,7.8,0.406,8,2.5
2026-03-01 23:00:00,0.429,7.8,0.407,7.9,0.5
2026-03-02 00:00:00,0.429,7.8,0.407,7.9,1
2026-03-02 01:00:00,0.429,8,0.407,7.9,0.5
2026-03-02 02:00:00,0.429,8.2,0.407,8.1,0
2026-03-02 03:00:00,0.428,8.5,0.406,8.3,0.5
2026-03-02 04:00:00,0.428,8.7,0.406,8.5,0.5
2026-03-02 05:00:00,0.428,8.9,0.406,8.6,2.5
2026-03-02 06:00:00,0.428,9,0.406,8.7,4
2026-03-02 07:00:00,0.428,9,0.406,8.8,3
2026-03-02 08:00:00,0.427,9,0.407,8.8,3.5
2026-03-02 09:00:00,0.428,8.9,0.407,8.7,2.5
2026-03-02 10:00:00,0.428,8.7,0.407,8.6,3
2026-03-02 11:00:00,0.428,8.5,0.407,8.5,2.5
2026-03-02 12:00:00,0.428,8.4,0.408,8.4,1
2026-03-02 13:00:00,0.429,8.3,0.408,8.3,1
2026-03-02 14:00:00,0.429,8.2,0.408,8.2,0.5
2026-03-02 15:00:00,0.429,8.1,0.408,8.1,0
2026-03-02 16:00:00,0.429,8,0.408,8.1,0
2026-03-02 17:00:00,0.429,7.9,0.408,8,0
2026-03-02 18:00:00,0.429,7.8,0.408,7.9,0
2026-03-02 19:00:00,0.429,7.7,0.409,7.8,0
2026-03-02 20:00:00,0.429,7.7,0.409,7.8,0
2026-03-02 21:00:00,0.429,7.6,0.409,7.7,0
2026-03-02 22:00:00,0.429,7.6,0.409,7.7,0
2026-03-02 23:00:00,0.429,7.5,0.409,7.6,0
2026-03-03 00:00:00,0.429,7.6,0.409,7.6,0
2026-03-03 01:00:00,0.429,8.3,0.409,7.9,0
2026-03-03 02:00:00,0.428,9.6,0.408,8.7,0
2026-03-03 03:00:00,0.426,10.7,0.407,9.6,0
2026-03-03 04:00:00,0.425,11.8,0.407,10.4,0
2026-03-03 05:00:00,0.424,12.2,0.407,11,0
2026-03-03 06:00:00,0.424,12.3,0.407,11.2,0
2026-03-03 07:00:00,0.423,12.3,0.407,11.4,0
2026-03-03 08:00:00,0.423,11.9,0.407,11.3,0
2026-03-03 09:00:00,0.424,11.3,0.407,11,0
2026-03-03 10:00:00,0.425,10.7,0.407,10.5,0
2026-03-03 11:00:00,0.425,10.1,0.407,10,0
2026-03-03 12:00:00,0.426,9.6,0.407,9.6,0
2026-03-03 13:00:00,0.426,9.3,0.407,9.3,0
2026-03-03 14:00:00,0.427,8.9,0.407,9,0
