time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-16 11:00:00,0.384,22.5,0.087,22.8,0
2025-10-16 12:00:00,0.385,22.2,0.087,22.5,0
2025-10-16 13:00:00,0.386,21.9,0.088,22.1,0
2025-10-16 14:00:00,0.387,21.7,0.088,21.9,0
2025-10-16 15:00:00,0.387,21.4,0.089,21.6,0
2025-10-16 16:00:00,0.388,21.2,0.088,21.3,0
2025-10-16 17:00:00,0.388,20.9,0.088,21,0
2025-10-16 18:00:00,0.388,20.7,0.088,20.7,0
2025-10-16 19:00:00,0.389,20.5,0.088,20.5,0
2025-10-16 20:00:00,0.389,20.2,0.088,20.3,0
2025-10-16 21:00:00,0.389,20.1,0.089,20.2,0
2025-10-16 22:00:00,0.389,19.9,0.089,20,0
2025-10-16 23:00:00,0.389,19.9,0.091,20,0
2025-10-17 00:00:00,0.389,20.1,0.091,20.2,0
2025-10-17 01:00:00,0.389,20.3,0.091,20.5,0
2025-10-17 02:00:00,0.388,20.8,0.092,20.9,0
2025-10-17 03:00:00,0.388,21.3,0.092,21.3,0
2025-10-17 04:00:00,0.387,21.7,0.092,21.8,0
2025-10-17 05:00:00,0.387,22.1,0.092,22.2,0
2025-10-17 06:00:00,0.386,22.4,0.093,22.6,0
2025-10-17 07:00:00,0.386,22.6,0.093,22.8,1
2025-10-17 08:00:00,0.386,22.6,0.095,22.8,3
2025-10-17 09:00:00,0.387,22.4,0.096,22.6,0.5
2025-10-17 10:00:00,0.387,22.3,0.097,22.4,0
2025-10-17 11:00:00,0.387,22.1,0.1,22.2,0
2025-10-17 12:00:00,0.387,21.9,0.104,22,0
2025-10-17 13:00:00,0.387,21.8,0.106,21.8,0
2025-10-17 14:00:00,0.387,21.7,0.108,21.7,0
2025-10-17 15:00:00,0.387,21.6,0.109,21.6,0
2025-10-17 16:00:00,0.387,21.5,0.109,21.6,0
2025-10-17 17:00:00,0.387,21.4,0.109,21.5,0
2025-10-17 18:00:00,0.387,21.4,0.109,21.5,0
2025-10-17 19:00:00,0.387,21.4,0.109,21.5,0
2025-10-17 20:00:00,0.387,21.4,0.109,21.5,0.5
2025-10-17 21:00:00,0.387,21.4,0.109,21.4,0.5
2025-10-17 22:00:00,0.387,21.4,0.109,21.4,0
2025-10-17 23:00:00,0.387,21.3,0.109,21.4,0
2025-10-18 00:00:00,0.387,21.2,0.11,21.2,0.5
2025-10-18 01:00:00,0.387,21.2,0.113,21.2,0
2025-10-18 02:00:00,0.388,21.2,0.116,21.2,0
2025-10-18 03:00:00,0.387,21.3,0.116,21.3,0
2025-10-18 04:00:00,0.387,21.4,0.116,21.5,0
2025-10-18 05:00:00,0.387,21.4,0.115,21.5,0
2025-10-18 06:00:00,0.387,21.4,0.115,21.4,0
2025-10-18 07:00:00,0.387,21.4,0.114,21.4,0
2025-10-18 08:00:00,0.387,21.4,0.113,21.3,0
2025-10-18 09:00:00,0.387,21.2,0.112,21.1,0
2025-10-18 10:00:00,0.387,21,0.112,20.8,0
2025-10-18 11:00:00,0.387,20.7,0.112,20.6,0
2025-10-18 12:00:00,0.388,20.5,0.111,20.4,0
2025-10-18 13:00:00,0.388,20.3,0.111,20.2,0
2025-10-18 14:00:00,0.388,20.2,0.11,20,0
2025-10-18 15:00:00,0.388,20,0.11,19.8,0
2025-10-18 16:00:00,0.388,19.9,0.109,19.7,0
2025-10-18 17:00:00,0.388,19.7,0.109,19.6,0
2025-10-18 18:00:00,0.388,19.6,0.109,19.4,0
2025-10-18 19:00:00,0.388,19.5,0.108,19.3,0
2025-10-18 20:00:00,0.388,19.4,0.108,19.2,0
2025-10-18 21:00:00,0.388,19.3,0.108,19.1,0
2025-10-18 22:00:00,0.388,19.2,0.108,19,0
2025-10-18 23:00:00,0.388,19.2,0.108,19,0
2025-10-19 00:00:00,0.388,19.2,0.107,19.2,0
2025-10-19 01:00:00,0.388,19.5,0.107,19.4,0
2025-10-19 02:00:00,0.388,19.8,0.107,19.9,0
2025-10-19 03:00:00,0.387,20.3,0.107,20.4,0
2025-10-19 04:00:00,0.386,20.8,0.107,21.2,0
2025-10-19 05:00:00,0.386,21.2,0.106,21.8,0
2025-10-19 06:00:00,0.385,21.5,0.106,21.8,0
2025-10-19 07:00:00,0.385,21.5,0.106,21.7,0
2025-10-19 08:00:00,0.385,21.4,0.106,21.5,0
2025-10-19 09:00:00,0.386,21.2,0.105,21.2,0
2025-10-19 10:00:00,0.386,20.9,0.105,20.8,0
2025-10-19 11:00:00,0.386,20.6,0.105,20.5,0
2025-10-19 12:00:00,0.386,20.3,0.104,20.1,0
2025-10-19 13:00:00,0.387,20,0.104,19.8,0
