time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-25 07:00:00,0.166,13.4,0.28,8.4,0
2026-02-25 08:00:00,0.181,12.8,0.282,7.7,0
2026-02-25 09:00:00,0.193,8.9,0.283,7.7,0
2026-02-25 10:00:00,0.203,6.3,0.284,7.7,0
2026-02-25 11:00:00,0.211,5.4,0.284,7.6,0
2026-02-25 12:00:00,0.218,4.8,0.284,7.5,0
2026-02-25 13:00:00,0.224,4.1,0.284,7.4,0
2026-02-25 14:00:00,0.229,3.5,0.285,7.4,0
2026-02-25 15:00:00,0.233,3,0.285,7.3,0
2026-02-25 16:00:00,0.237,2.5,0.285,7.2,0
2026-02-25 17:00:00,0.24,2,0.285,7.1,0
2026-02-25 18:00:00,0.243,1.5,0.285,7,0
2026-02-25 19:00:00,0.245,1.3,0.285,6.9,0
2026-02-25 20:00:00,0.247,1.4,0.285,6.8,0
2026-02-25 21:00:00,0.249,1,0.285,6.7,0
2026-02-25 22:00:00,0.251,0.8,0.285,6.7,0
2026-02-25 23:00:00,0.253,1.7,0.285,6.6,0
2026-02-26 00:00:00,0.253,4,0.285,6.5,0
2026-02-26 01:00:00,0.254,7,0.285,6.5,0
2026-02-26 02:00:00,0.254,9.6,0.285,6.6,0
2026-02-26 03:00:00,0.255,11.2,0.285,6.8,0
2026-02-26 04:00:00,0.256,11.5,0.285,7,0
2026-02-26 05:00:00,0.256,12.1,0.285,7.2,0
2026-02-26 06:00:00,0.257,11.7,0.285,7.3,0
2026-02-26 07:00:00,0.258,10.8,0.284,7.5,0
2026-02-26 08:00:00,0.259,10.1,0.284,7.6,0
2026-02-26 09:00:00,0.26,9.1,0.284,7.7,0
2026-02-26 10:00:00,0.261,8.5,0.284,7.7,0
2026-02-26 11:00:00,0.262,8.2,0.284,7.7,0
2026-02-26 12:00:00,0.263,8,0.284,7.7,0
2026-02-26 13:00:00,0.264,7.8,0.284,7.7,0
2026-02-26 14:00:00,0.264,7.8,0.284,7.7,0
2026-02-26 15:00:00,0.264,7.8,0.284,7.7,0
2026-02-26 16:00:00,0.265,7.2,0.284,7.7,1
2026-02-26 17:00:00,0.266,6.8,0.284,7.7,1
2026-02-26 18:00:00,0.267,6.7,0.284,7.7,1
2026-02-26 19:00:00,0.268,6.6,0.283,7.6,1
2026-02-26 20:00:00,0.269,6.7,0.283,7.6,0
2026-02-26 21:00:00,0.27,6.7,0.283,7.6,0
2026-02-26 22:00:00,0.271,6.8,0.283,7.6,0
2026-02-26 23:00:00,0.271,7.1,0.284,7.6,0
2026-02-27 00:00:00,0.271,7.7,0.284,7.6,0
2026-02-27 01:00:00,0.272,8.7,0.284,7.6,0
2026-02-27 02:00:00,0.272,9.5,0.284,7.7,0
2026-02-27 03:00:00,0.272,10.1,0.284,7.8,0
2026-02-27 04:00:00,0.272,9.8,0.284,8,0
2026-02-27 05:00:00,0.272,9.5,0.284,8.1,0
2026-02-27 06:00:00,0.272,9.5,0.284,8.2,0
2026-02-27 07:00:00,0.272,10.9,0.285,8.2,0
2026-02-27 08:00:00,0.272,10.8,0.285,8.3,0
2026-02-27 09:00:00,0.272,10.1,0.285,8.4,0
2026-02-27 10:00:00,0.273,7.6,0.285,8.4,0
2026-02-27 11:00:00,0.274,6.6,0.285,8.4,0
2026-02-27 12:00:00,0.274,5.8,0.285,8.3,0
2026-02-27 13:00:00,0.275,5.3,0.285,8.2,0
2026-02-27 14:00:00,0.275,4.9,0.285,8.1,0
2026-02-27 15:00:00,0.276,4.7,0.285,8,0
2026-02-27 16:00:00,0.276,4,0.285,7.9,0
2026-02-27 17:00:00,0.276,3.6,0.285,7.8,0
2026-02-27 18:00:00,0.277,3.3,0.285,7.7,0
2026-02-27 19:00:00,0.277,2.6,0.285,7.6,0
2026-02-27 20:00:00,0.278,2,0.285,7.5,0
2026-02-27 21:00:00,0.278,1.9,0.285,7.4,0
2026-02-27 22:00:00,0.278,1.5,0.285,7.3,0
2026-02-27 23:00:00,0.278,1.6,0.286,7.2,0
2026-02-28 00:00:00,0.278,3.9,0.286,7.1,0
2026-02-28 01:00:00,0.277,7.2,0.286,7.1,0
2026-02-28 02:00:00,0.276,10,0.286,7.1,0
2026-02-28 03:00:00,0.275,12.3,0.286,7.2,0
2026-02-28 04:00:00,0.274,14.3,0.285,7.4,0
2026-02-28 05:00:00,0.273,16,0.285,7.6,0
2026-02-28 06:00:00,0.272,16.8,0.285,8,0
2026-02-28 07:00:00,0.272,16.5,0.285,8.3,0
2026-02-28 08:00:00,0.273,14.1,0.284,8.6,0
2026-02-28 09:00:00,0.273,10.7,0.284,8.8,0
2026-02-28 10:00:00,0.274,9.1,0.284,8.8,0
2026-02-28 11:00:00,0.274,8.9,0.284,8.8,0
2026-02-28 12:00:00,0.275,8,0.284,8.7,0
2026-02-28 13:00:00,0.275,7.3,0.284,8.6,0
2026-02-28 14:00:00,0.275,6.5,0.284,8.5,0
2026-02-28 15:00:00,0.276,6.7,0.284,8.5,0
2026-02-28 16:00:00,0.276,6.1,0.284,8.4,0
2026-02-28 17:00:00,0.276,5.9,0.284,8.3,0
2026-02-28 18:00:00,0.276,5.4,0.284,8.2,0
2026-02-28 19:00:00,0.276,5.7,0.284,8.1,0
2026-02-28 20:00:00,0.277,5.2,0.283,8,0
2026-02-28 21:00:00,0.277,4.8,0.283,8,0
2026-02-28 22:00:00,0.277,4.4,0.283,7.9,0
2026-02-28 23:00:00,0.277,4.7,0.283,7.8,0
2026-03-01 00:00:00,0.276,6.8,0.283,7.7,0
2026-03-01 01:00:00,0.276,9.6,0.283,7.7,0
2026-03-01 02:00:00,0.275,12.2,0.283,7.8,0
2026-03-01 03:00:00,0.274,13.5,0.283,7.9,0
2026-03-01 04:00:00,0.273,14.9,0.282,8.1,0
2026-03-01 05:00:00,0.273,15.2,0.282,8.3,0
2026-03-01 06:00:00,0.273,14,0.282,8.5,0
2026-03-01 07:00:00,0.273,12.5,0.281,8.7,0
2026-03-01 08:00:00,0.273,11.6,0.281,8.8,0
2026-03-01 09:00:00,0.274,10.9,0.281,8.8,0
2026-03-01 10:00:00,0.274,10.3,0.28,8.8,0
2026-03-01 11:00:00,0.274,10.1,0.28,8.8,0
2026-03-01 12:00:00,0.274,10,0.28,8.8,0
2026-03-01 13:00:00,0.274,9.8,0.28,8.8,0
2026-03-01 14:00:00,0.275,9,0.28,8.8,0
2026-03-01 15:00:00,0.275,8.1,0.28,8.7,2
2026-03-01 16:00:00,0.275,7.4,0.279,8.7,1.5
2026-03-01 17:00:00,0.276,6.9,0.279,8.6,2
2026-03-01 18:00:00,0.276,6.6,0.279,8.6,1.5
2026-03-01 19:00:00,0.277,6.6,0.281,8.5,2
2026-03-01 20:00:00,0.277,6.6,0.281,8.4,2.5
2026-03-01 21:00:00,0.278,6.6,0.282,8.4,1.5
2026-03-01 22:00:00,0.279,6.6,0.283,8.3,2.5
2026-03-01 23:00:00,0.28,6.9,0.285,8.3,0.5
2026-03-02 00:00:00,0.282,7.2,0.286,8.2,1
2026-03-02 01:00:00,0.282,8.1,0.288,8.2,0.5
2026-03-02 02:00:00,0.282,8.4,0.29,8.3,0
2026-03-02 03:00:00,0.282,8.7,0.292,8.3,0.5
2026-03-02 04:00:00,0.282,8.8,0.293,8.4,0.5
2026-03-02 05:00:00,0.282,8.9,0.294,8.5,2.5
2026-03-02 06:00:00,0.283,8.8,0.298,8.5,4
2026-03-02 07:00:00,0.285,8.2,0.31,8.6,3
2026-03-02 08:00:00,0.286,7.6,0.318,8.6,3.5
2026-03-02 09:00:00,0.286,7,0.335,8.6,2.5
2026-03-02 10:00:00,0.287,6.8,0.345,8.5,3
2026-03-02 11:00:00,0.287,6.7,0.356,8.4,2.5
2026-03-02 12:00:00,0.287,6.6,0.361,8.3,1
2026-03-02 13:00:00,0.287,6.8,0.365,8.3,1
2026-03-02 14:00:00,0.287,6.8,0.367,8.3,0.5
2026-03-02 15:00:00,0.287,6.8,0.367,8.3,0
2026-03-02 16:00:00,0.288,6.7,0.365,8.3,0
2026-03-02 17:00:00,0.288,6.7,0.363,8.3,0
2026-03-02 18:00:00,0.288,6.4,0.362,8.2,0
2026-03-02 19:00:00,0.288,6.4,0.361,8.2,0
2026-03-02 20:00:00,0.288,6.4,0.359,8.2,0
2026-03-02 21:00:00,0.288,6.3,0.358,8.2,0
2026-03-02 22:00:00,0.289,6.1,0.357,8.2,0
2026-03-02 23:00:00,0.289,5.7,0.357,8.2,0
2026-03-03 00:00:00,0.288,6.6,0.356,8.1,0
2026-03-03 01:00:00,0.288,8.2,0.356,8.1,0
2026-03-03 02:00:00,0.287,9.6,0.355,8.2,0
2026-03-03 03:00:00,0.286,10.7,0.355,8.2,0
