time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-18 06:00:00,0.348,19.7,0.216,20.6,0
2025-10-18 07:00:00,0.351,18.7,0.215,20.5,0
2025-10-18 08:00:00,0.352,18.2,0.215,20.5,0
2025-10-18 09:00:00,0.354,17.7,0.215,20.4,0
2025-10-18 10:00:00,0.355,17.2,0.214,20.2,0
2025-10-18 11:00:00,0.356,16.9,0.214,20.1,0
2025-10-18 12:00:00,0.356,16.7,0.213,19.9,0
2025-10-18 13:00:00,0.357,16.6,0.213,19.8,0
2025-10-18 14:00:00,0.357,16.5,0.213,19.7,0
2025-10-18 15:00:00,0.358,16.4,0.213,19.6,0
2025-10-18 16:00:00,0.358,16.2,0.213,19.5,0
2025-10-18 17:00:00,0.359,16.1,0.214,19.5,0
2025-10-18 18:00:00,0.359,15.9,0.213,19.4,0
2025-10-18 19:00:00,0.359,15.8,0.213,19.3,0
2025-10-18 20:00:00,0.36,16,0.213,19.2,0
2025-10-18 21:00:00,0.36,15.9,0.214,19.2,0
2025-10-18 22:00:00,0.36,16,0.214,19.1,0
2025-10-18 23:00:00,0.359,16.5,0.216,19.1,0
2025-10-19 00:00:00,0.358,17.4,0.215,19.1,0
2025-10-19 01:00:00,0.358,18.2,0.216,19.3,0
2025-10-19 02:00:00,0.357,19.4,0.218,19.5,0
2025-10-19 03:00:00,0.356,20.3,0.217,19.7,0
2025-10-19 04:00:00,0.356,20.5,0.216,20,0
2025-10-19 05:00:00,0.356,20.3,0.216,20.1,0
2025-10-19 06:00:00,0.356,19.9,0.217,20.2,0
2025-10-19 07:00:00,0.357,19.2,0.215,20.2,0
2025-10-19 08:00:00,0.358,18.5,0.216,20.1,0
2025-10-19 09:00:00,0.358,17.8,0.215,20,0
2025-10-19 10:00:00,0.359,17.4,0.214,19.8,0
2025-10-19 11:00:00,0.359,16.8,0.215,19.6,0
2025-10-19 12:00:00,0.359,16.2,0.216,19.5,0
2025-10-19 13:00:00,0.359,15.3,0.217,19.3,0
2025-10-19 14:00:00,0.36,14.9,0.217,19.1,0
2025-10-19 15:00:00,0.36,14.9,0.217,18.9,0
2025-10-19 16:00:00,0.36,14.5,0.218,18.7,0
2025-10-19 17:00:00,0.36,14,0.217,18.5,0
2025-10-19 18:00:00,0.36,13.4,0.218,18.4,0
2025-10-19 19:00:00,0.361,12.7,0.217,18.2,0
2025-10-19 20:00:00,0.361,12.1,0.217,18,0
2025-10-19 21:00:00,0.361,11.4,0.217,17.8,0
2025-10-19 22:00:00,0.361,11.2,0.215,17.6,0
2025-10-19 23:00:00,0.36,12.8,0.216,17.4,0
2025-10-20 00:00:00,0.36,13.1,0.217,17.3,0
2025-10-20 01:00:00,0.359,14.4,0.217,17.3,0
2025-10-20 02:00:00,0.358,16,0.216,17.5,0
2025-10-20 03:00:00,0.358,16.4,0.215,17.8,0
2025-10-20 04:00:00,0.358,17,0.215,17.9,0
2025-10-20 05:00:00,0.358,17,0.214,18,0
2025-10-20 06:00:00,0.358,16.6,0.215,18.2,0
2025-10-20 07:00:00,0.358,16.1,0.216,18.2,0
2025-10-20 08:00:00,0.358,15.5,0.216,18.1,0
2025-10-20 09:00:00,0.359,14.4,0.216,18,0
2025-10-20 10:00:00,0.36,13.7,0.215,17.8,0
2025-10-20 11:00:00,0.36,13.4,0.213,17.6,0
2025-10-20 12:00:00,0.36,12.6,0.213,17.5,0
2025-10-20 13:00:00,0.36,12.5,0.213,17.3,0
2025-10-20 14:00:00,0.36,12.5,0.212,17.2,0
2025-10-20 15:00:00,0.361,12.1,0.212,17.1,0
2025-10-20 16:00:00,0.361,11.9,0.212,17,0
2025-10-20 17:00:00,0.361,11.8,0.213,16.9,0
2025-10-20 18:00:00,0.362,11.7,0.213,16.8,0
2025-10-20 19:00:00,0.362,11.7,0.215,16.7,0
2025-10-20 20:00:00,0.361,11.9,0.216,16.6,0
2025-10-20 21:00:00,0.361,11.8,0.214,16.6,0
2025-10-20 22:00:00,0.361,11.8,0.214,16.5,0
2025-10-20 23:00:00,0.361,12.1,0.213,16.5,0
2025-10-21 00:00:00,0.361,12.6,0.212,16.5,0
2025-10-21 01:00:00,0.36,13.7,0.211,16.6,0
2025-10-21 02:00:00,0.359,14.5,0.211,16.7,0
2025-10-21 03:00:00,0.359,15,0.211,16.9,0
2025-10-21 04:00:00,0.359,15.5,0.209,17,0
2025-10-21 05:00:00,0.359,16.1,0.21,17.1,0
2025-10-21 06:00:00,0.359,16,0.209,17.3,0
2025-10-21 07:00:00,0.359,15.7,0.209,17.4,0
2025-10-21 08:00:00,0.359,15,0.209,17.4,0
2025-10-21 09:00:00,0.36,14.2,0.209,17.3,0
2025-10-21 10:00:00,0.36,13.5,0.208,17.1,0
2025-10-21 11:00:00,0.36,13.2,0.208,17,0
2025-10-21 12:00:00,0.36,12.8,0.207,16.9,0
2025-10-21 13:00:00,0.36,12.2,0.208,16.7,0
2025-10-21 14:00:00,0.361,11.8,0.208,16.6,0
2025-10-21 15:00:00,0.361,11.2,0.208,16.5,0
2025-10-21 16:00:00,0.362,10.7,0.207,16.3,0
2025-10-21 17:00:00,0.362,10.1,0.207,16.1,0
2025-10-21 18:00:00,0.362,9.5,0.207,16,0
2025-10-21 19:00:00,0.362,8.8,0.207,15.8,0
2025-10-21 20:00:00,0.363,8.3,0.207,15.6,0
2025-10-21 21:00:00,0.363,8.1,0.206,15.4,0
2025-10-21 22:00:00,0.363,8.1,0.206,15.2,0
2025-10-21 23:00:00,0.362,9.6,0.206,15.1,0
2025-10-22 00:00:00,0.361,11.2,0.207,15.1,0
2025-10-22 01:00:00,0.36,13,0.207,15.3,0
2025-10-22 02:00:00,0.359,15.6,0.207,15.7,0
2025-10-22 03:00:00,0.358,17.3,0.206,16.3,0
2025-10-22 04:00:00,0.358,18.3,0.205,16.7,0
2025-10-22 05:00:00,0.358,18.7,0.203,17,0
2025-10-22 06:00:00,0.358,18.6,0.204,17.4,0
2025-10-22 07:00:00,0.358,18.1,0.203,17.6,0
2025-10-22 08:00:00,0.359,17.2,0.203,17.6,0
2025-10-22 09:00:00,0.359,16.4,0.202,17.6,0
2025-10-22 10:00:00,0.359,16.1,0.202,17.5,0
2025-10-22 11:00:00,0.36,15.7,0.202,17.4,0
2025-10-22 12:00:00,0.36,15.4,0.203,17.3,0
2025-10-22 13:00:00,0.36,15,0.201,17.2,0
2025-10-22 14:00:00,0.361,14.3,0.201,17.1,0
2025-10-22 15:00:00,0.361,13.8,0.202,17,0
2025-10-22 16:00:00,0.362,13.3,0.201,16.9,0
2025-10-22 17:00:00,0.362,12.9,0.2,16.8,0
2025-10-22 18:00:00,0.362,12.6,0.2,16.6,0
2025-10-22 19:00:00,0.362,12.2,0.201,16.5,0
2025-10-22 20:00:00,0.363,11.9,0.2,16.4,0
2025-10-22 21:00:00,0.363,11.6,0.2,16.2,0
2025-10-22 22:00:00,0.363,12,0.2,16.1,0
2025-10-22 23:00:00,0.363,13.6,0.201,16.1,0
2025-10-23 00:00:00,0.361,15.3,0.201,16.2,0
2025-10-23 01:00:00,0.359,17.2,0.2,16.5,0
2025-10-23 02:00:00,0.358,19,0.199,16.9,0
2025-10-23 03:00:00,0.358,20,0.199,17.5,0
2025-10-23 04:00:00,0.357,20.5,0.198,17.9,0
2025-10-23 05:00:00,0.357,20.4,0.198,18.2,0
2025-10-23 06:00:00,0.358,19.9,0.197,18.4,0
2025-10-23 07:00:00,0.358,19.2,0.197,18.4,0
2025-10-23 08:00:00,0.359,18,0.196,18.4,0
2025-10-23 09:00:00,0.359,16.8,0.196,18.3,0
2025-10-23 10:00:00,0.36,15.8,0.196,18.1,0
2025-10-23 11:00:00,0.36,15.3,0.196,17.9,0
2025-10-23 12:00:00,0.361,14.7,0.194,17.7,0
2025-10-23 13:00:00,0.361,14.2,0.194,17.5,0
2025-10-23 14:00:00,0.361,13.8,0.194,17.3,0
2025-10-23 15:00:00,0.362,13.3,0.194,17.1,0
2025-10-23 16:00:00,0.362,13,0.193,17,0
2025-10-23 17:00:00,0.362,12.6,0.193,16.8,0
2025-10-23 18:00:00,0.363,12.1,0.193,16.7,0
2025-10-23 19:00:00,0.363,11.9,0.194,16.5,0
2025-10-23 20:00:00,0.363,11.4,0.194,16.4,0
2025-10-23 21:00:00,0.364,11.3,0.194,16.3,0
2025-10-23 22:00:00,0.364,11.1,0.194,16.1,0
2025-10-23 23:00:00,0.364,12.2,0.194,16,0
2025-10-24 00:00:00,0.363,13.5,0.193,16.1,0
2025-10-24 01:00:00,0.36,15.7,0.194,16.3,0
2025-10-24 02:00:00,0.359,18,0.192,16.6,0
2025-10-24 03:00:00,0.358,19.1,0.191,17.2,0
2025-10-24 04:00:00,0.358,19.6,0.191,17.6,0
2025-10-24 05:00:00,0.358,20,0.191,17.9,0
2025-10-24 06:00:00,0.358,20,0.191,18.1,0
2025-10-24 07:00:00,0.358,19.3,0.19,18.3,0
2025-10-24 08:00:00,0.359,18.2,0.189,18.3,0
2025-10-24 09:00:00,0.36,17,0.189,18.2,0
2025-10-24 10:00:00,0.36,16.3,0.189,18,0
2025-10-24 11:00:00,0.36,15.9,0.189,17.8,0
2025-10-24 12:00:00,0.361,15.5,0.188,17.7,0
2025-10-24 13:00:00,0.361,14.9,0.188,17.6,0
2025-10-24 14:00:00,0.361,14.6,0.189,17.4,0
2025-10-24 15:00:00,0.362,14.5,0.188,17.3,0
2025-10-24 16:00:00,0.362,14.4,0.189,17.2,0
2025-10-24 17:00:00,0.362,14.2,0.189,17.1,0
2025-10-24 18:00:00,0.362,14,0.188,17,0
2025-10-24 19:00:00,0.363,14,0.189,16.9,99.9
2025-10-24 20:00:00,0.363,13.9,0.188,16.9,0
2025-10-24 21:00:00,0.363,13.9,0.189,16.8,0
2025-10-24 22:00:00,0.363,13.9,0.189,16.8,0
2025-10-24 23:00:00,0.363,14.5,0.189,16.7,0
2025-10-25 00:00:00,0.363,15.2,0.189,16.8,0
2025-10-25 01:00:00,0.36,16.4,0.189,16.9,0
2025-10-25 02:00:00,0.359,17.4,0.188,17.1,0
2025-10-25 03:00:00,0.358,18.8,0.188,17.4,0
2025-10-25 04:00:00,0.358,18.8,0.189,17.7,0
2025-10-25 05:00:00,0.358,18.5,0.187,17.8,0
2025-10-25 06:00:00,0.359,18.3,0.187,18,0
2025-10-25 07:00:00,0.359,17.5,0.185,18,0
2025-10-25 08:00:00,0.359,16.5,0.184,17.9,0
2025-10-25 09:00:00,0.36,15.4,0.184,17.7,0
2025-10-25 10:00:00,0.36,14.6,0.183,17.5,0
2025-10-25 11:00:00,0.361,14,0.183,17.3,0
2025-10-25 12:00:00,0.361,13.3,0.183,17.1,0
2025-10-25 13:00:00,0.361,12.8,0.183,16.9,0
2025-10-25 14:00:00,0.361,12.6,0.183,16.7,0
2025-10-25 15:00:00,0.361,12.6,0.183,16.6,0
2025-10-25 16:00:00,0.361,12.6,0.183,16.5,0
2025-10-25 17:00:00,0.361,12.7,0.195,16.4,0
2025-10-25 18:00:00,0.361,12.7,0.2,16.3,0
2025-10-25 19:00:00,0.361,12.5,0.198,16.2,0
2025-10-25 20:00:00,0.361,12.3,0.198,16.2,0
2025-10-25 21:00:00,0.361,12.3,0.197,16.1,0
2025-10-25 22:00:00,0.36,12.7,0.197,16,0
2025-10-25 23:00:00,0.36,13.2,0.197,16,0
2025-10-26 00:00:00,0.36,14.4,0.197,16.1,0
2025-10-26 01:00:00,0.359,16.4,0.196,16.3,0
2025-10-26 02:00:00,0.358,17.9,0.195,16.6,0
2025-10-26 03:00:00,0.358,18.4,0.195,17,0
2025-10-26 04:00:00,0.358,17.6,0.194,17.2,0
2025-10-26 05:00:00,0.359,16.2,0.193,17.2,0.5
2025-10-26 06:00:00,0.36,15.4,0.193,17.1,0
2025-10-26 07:00:00,0.36,15.4,0.2,17.1,0
2025-10-26 08:00:00,0.36,14.8,0.197,17.1,0
2025-10-26 09:00:00,0.36,14.2,0.193,17,0
2025-10-26 10:00:00,0.36,13.8,0.192,16.9,0
2025-10-26 11:00:00,0.361,13.3,0.194,16.7,0
2025-10-26 12:00:00,0.361,12.9,0.193,16.6,100.4
2025-10-26 13:00:00,0.361,12.5,0.193,16.5,0
2025-10-26 14:00:00,0.362,12,0.194,16.3,0
2025-10-26 15:00:00,0.362,11.8,0.194,16.1,0
2025-10-26 16:00:00,0.362,12.1,0.193,16,0
2025-10-26 17:00:00,0.361,12.7,0.193,16,0
2025-10-26 18:00:00,0.361,12.4,0.193,15.9,0
2025-10-26 19:00:00,0.361,11.6,0.194,15.9,0
2025-10-26 20:00:00,0.361,11,0.194,15.8,0
2025-10-26 21:00:00,0.361,10.4,0.193,15.6,0
2025-10-26 22:00:00,0.361,10.2,0.194,15.5,0
2025-10-26 23:00:00,0.361,11.5,0.193,15.3,0
2025-10-27 00:00:00,0.36,12.3,0.192,15.3,0
2025-10-27 01:00:00,0.359,13.1,0.191,15.5,0
2025-10-27 02:00:00,0.359,13.9,0.191,15.6,0
2025-10-27 03:00:00,0.359,14.2,0.191,15.9,0
2025-10-27 04:00:00,0.359,14.2,0.19,16,0
2025-10-27 05:00:00,0.359,14.1,0.188,15.9,0
