time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-18 01:00:00,0.44,21,0.375,20.9,0
2025-10-18 02:00:00,0.44,21,0.375,20.9,0
2025-10-18 03:00:00,0.439,21.1,0.375,21.1,0
2025-10-18 04:00:00,0.439,21.2,0.374,21.2,0
2025-10-18 05:00:00,0.439,21.1,0.374,21.1,0
2025-10-18 06:00:00,0.439,21.1,0.374,21.1,0
2025-10-18 07:00:00,0.439,21.1,0.374,21,0
2025-10-18 08:00:00,0.439,20.9,0.374,20.7,0
2025-10-18 09:00:00,0.439,20.6,0.373,20.4,0
2025-10-18 10:00:00,0.44,20.4,0.373,20,0
2025-10-18 11:00:00,0.44,20.1,0.372,19.7,0
2025-10-18 12:00:00,0.44,19.9,0.372,19.5,0
2025-10-18 13:00:00,0.44,19.8,0.372,19.3,0
2025-10-18 14:00:00,0.44,19.7,0.372,19.1,0
2025-10-18 15:00:00,0.44,19.5,0.371,19,0
2025-10-18 16:00:00,0.44,19.4,0.371,18.8,0
2025-10-18 17:00:00,0.44,19.3,0.371,18.7,0
2025-10-18 18:00:00,0.44,19.2,0.371,18.6,0
2025-10-18 19:00:00,0.44,19.1,0.371,18.4,0
2025-10-18 20:00:00,0.441,19,0.371,18.4,0
2025-10-18 21:00:00,0.441,19,0.371,18.3,0
2025-10-18 22:00:00,0.44,18.9,0.37,18.3,0
2025-10-18 23:00:00,0.44,18.9,0.37,18.3,0
2025-10-19 00:00:00,0.44,19.1,0.37,18.7,0
2025-10-19 01:00:00,0.44,19.5,0.37,19.3,0
2025-10-19 02:00:00,0.439,20,0.37,20,0
2025-10-19 03:00:00,0.438,20.7,0.369,21,0
2025-10-19 04:00:00,0.438,21.4,0.369,21.8,0
2025-10-19 05:00:00,0.437,21.6,0.368,22.1,0
2025-10-19 06:00:00,0.437,21.6,0.368,22,0
2025-10-19 07:00:00,0.437,21.4,0.368,21.6,0
2025-10-19 08:00:00,0.437,21,0.368,21.1,0
2025-10-19 09:00:00,0.438,20.7,0.368,20.6,0
2025-10-19 10:00:00,0.438,20.3,0.367,20.1,0
2025-10-19 11:00:00,0.438,20,0.367,19.6,0
2025-10-19 12:00:00,0.438,19.7,0.367,19.2,0
2025-10-19 13:00:00,0.439,19.3,0.366,18.7,0
2025-10-19 14:00:00,0.439,19,0.366,18.2,0
2025-10-19 15:00:00,0.439,18.6,0.366,17.8,0
2025-10-19 16:00:00,0.439,18.3,0.366,17.4,0
2025-10-19 17:00:00,0.44,18,0.365,17.1,0
2025-10-19 18:00:00,0.44,17.7,0.365,16.7,0
2025-10-19 19:00:00,0.44,17.5,0.364,16.4,0
2025-10-19 20:00:00,0.441,17.1,0.364,16,0
2025-10-19 21:00:00,0.441,16.8,0.365,15.6,0
2025-10-19 22:00:00,0.441,16.6,0.364,15.2,0
2025-10-19 23:00:00,0.441,16.3,0.364,14.9,0
2025-10-20 00:00:00,0.441,16.3,0.364,14.9,0
2025-10-20 01:00:00,0.441,16.7,0.364,15.5,0
2025-10-20 02:00:00,0.44,17.4,0.363,16.4,0
2025-10-20 03:00:00,0.439,18.1,0.362,17,0
2025-10-20 04:00:00,0.438,18.7,0.362,17.6,0
2025-10-20 05:00:00,0.438,19.2,0.362,18.3,0
2025-10-20 06:00:00,0.437,19.4,0.361,18.6,0
2025-10-20 07:00:00,0.437,19.4,0.36,18.6,0
2025-10-20 08:00:00,0.437,19.2,0.36,18.3,0
2025-10-20 09:00:00,0.438,18.7,0.359,17.5,0
2025-10-20 10:00:00,0.438,18.2,0.358,16.9,0
2025-10-20 11:00:00,0.438,17.7,0.358,16.3,0
2025-10-20 12:00:00,0.439,17.3,0.358,15.9,0
2025-10-20 13:00:00,0.439,17,0.358,15.5,0
2025-10-20 14:00:00,0.439,16.7,0.357,15.2,0
2025-10-20 15:00:00,0.439,16.5,0.357,14.9,0
2025-10-20 16:00:00,0.438,16.3,0.357,14.7,0
2025-10-20 17:00:00,0.438,16.2,0.357,14.6,0
2025-10-20 18:00:00,0.438,16.1,0.357,14.5,0
2025-10-20 19:00:00,0.437,16,0.357,14.5,0
2025-10-20 20:00:00,0.437,16,0.357,14.5,0
2025-10-20 21:00:00,0.437,16,0.356,14.5,0
2025-10-20 22:00:00,0.437,15.9,0.356,14.4,0
2025-10-20 23:00:00,0.437,15.9,0.356,14.5,0
2025-10-21 00:00:00,0.437,16,0.356,14.7,0
2025-10-21 01:00:00,0.436,16.3,0.355,15.2,0
2025-10-21 02:00:00,0.435,16.7,0.355,15.8,0
2025-10-21 03:00:00,0.435,17,0.355,16.3,0
2025-10-21 04:00:00,0.434,17.3,0.354,16.6,0
2025-10-21 05:00:00,0.433,17.6,0.354,17.1,0
2025-10-21 06:00:00,0.433,17.8,0.353,17.4,0
2025-10-21 07:00:00,0.432,17.9,0.353,17.5,0
2025-10-21 08:00:00,0.432,17.8,0.352,17.2,0
2025-10-21 09:00:00,0.432,17.5,0.352,16.8,0
2025-10-21 10:00:00,0.432,17.1,0.352,16.3,0
2025-10-21 11:00:00,0.432,16.8,0.351,15.9,0
2025-10-21 12:00:00,0.432,16.6,0.351,15.6,0
2025-10-21 13:00:00,0.432,16.4,0.351,15.3,0
2025-10-21 14:00:00,0.432,16.1,0.351,14.9,0
2025-10-21 15:00:00,0.432,15.8,0.351,14.6,0
2025-10-21 16:00:00,0.432,15.6,0.351,14.2,0
2025-10-21 17:00:00,0.432,15.3,0.351,13.9,0
2025-10-21 18:00:00,0.433,15.1,0.351,13.5,0
2025-10-21 19:00:00,0.433,14.8,0.35,13.1,0
2025-10-21 20:00:00,0.433,14.5,0.351,12.8,0
2025-10-21 21:00:00,0.433,14.2,0.35,12.4,0
2025-10-21 22:00:00,0.433,13.9,0.351,12.1,0
2025-10-21 23:00:00,0.433,13.8,0.351,12,0
2025-10-22 00:00:00,0.433,14.1,0.35,12.3,0
2025-10-22 01:00:00,0.432,14.7,0.35,13.2,0
2025-10-22 02:00:00,0.431,15.7,0.35,14.5,0
2025-10-22 03:00:00,0.43,16.9,0.349,15.8,0
2025-10-22 04:00:00,0.428,17.9,0.348,16.9,0
2025-10-22 05:00:00,0.427,18.8,0.348,18.1,0
2025-10-22 06:00:00,0.427,19.3,0.347,18.8,0
2025-10-22 07:00:00,0.426,19.5,0.347,18.9,0
2025-10-22 08:00:00,0.426,19.2,0.347,18.5,0
2025-10-22 09:00:00,0.425,18.7,0.346,17.9,0
2025-10-22 10:00:00,0.426,18.3,0.345,17.4,0
2025-10-22 11:00:00,0.426,18.1,0.345,17.1,0
2025-10-22 12:00:00,,,0.345,16.8,0
2025-10-22 13:00:00,,,0.345,16.6,0
2025-10-22 14:00:00,,,0.346,16.3,0
2025-10-22 15:00:00,,,0.345,15.8,0
2025-10-22 16:00:00,,,0.345,15.4,0
2025-10-22 17:00:00,,,0.345,15.1,0
2025-10-22 18:00:00,,,0.346,14.7,0
2025-10-22 19:00:00,,,0.345,14.4,0
2025-10-22 20:00:00,,,0.346,14.1,0
2025-10-22 21:00:00,,,0.346,13.9,0
2025-10-22 22:00:00,,,0.346,13.8,0
2025-10-22 23:00:00,,,0.346,13.9,0
2025-10-23 00:00:00,,,0.346,14.3,0
2025-10-23 01:00:00,,,0.345,15.4,0
2025-10-23 02:00:00,,,0.344,16.9,0
2025-10-23 03:00:00,,,0.344,18,0
2025-10-23 04:00:00,,,0.344,18.8,0
2025-10-23 05:00:00,,,0.343,19.6,0
2025-10-23 06:00:00,,,0.342,20,0
2025-10-23 07:00:00,,,0.342,19.9,0
2025-10-23 08:00:00,,,0.342,19.4,0
2025-10-23 09:00:00,,,0.341,18.6,0
2025-10-23 10:00:00,,,0.341,17.9,0
2025-10-23 11:00:00,,,0.34,17.3,0
2025-10-23 12:00:00,,,0.34,16.8,0
2025-10-23 13:00:00,,,0.341,16.3,0
2025-10-23 14:00:00,,,0.34,15.9,0
2025-10-23 15:00:00,,,0.34,15.5,0
2025-10-23 16:00:00,,,0.341,15.1,0
2025-10-23 17:00:00,,,0.341,14.8,0
2025-10-23 18:00:00,,,0.341,14.5,0
2025-10-23 19:00:00,,,0.341,14.3,0
2025-10-23 20:00:00,,,0.341,14.1,0
2025-10-23 21:00:00,,,0.341,13.9,0
2025-10-23 22:00:00,,,0.341,13.7,0
2025-10-23 23:00:00,,,0.341,13.8,0
2025-10-24 00:00:00,,,0.341,14.3,0
2025-10-24 01:00:00,,,0.34,15.5,0
2025-10-24 02:00:00,,,0.34,16.9,0
2025-10-24 03:00:00,,,0.339,18.1,0
2025-10-24 04:00:00,,,0.339,19.1,0
2025-10-24 05:00:00,,,0.338,20.1,0
2025-10-24 06:00:00,,,0.338,20.4,0
2025-10-24 07:00:00,,,0.337,20.3,0
2025-10-24 08:00:00,,,0.337,19.8,0
2025-10-24 09:00:00,,,0.337,19,0
2025-10-24 10:00:00,,,0.337,18.2,0
2025-10-24 11:00:00,,,0.336,17.8,0
2025-10-24 12:00:00,,,0.336,17.3,0
2025-10-24 13:00:00,,,0.336,16.9,0
2025-10-24 14:00:00,,,0.336,16.5,0
2025-10-24 15:00:00,,,0.336,16.2,0
2025-10-24 16:00:00,,,0.336,16,0
2025-10-24 17:00:00,,,0.336,15.9,0
2025-10-24 18:00:00,,,0.336,15.7,0
2025-10-24 19:00:00,,,0.336,15.6,99.9
2025-10-24 20:00:00,,,0.336,15.5,0
2025-10-24 21:00:00,,,0.336,15.3,0
2025-10-24 22:00:00,,,0.336,15.2,0
2025-10-24 23:00:00,,,0.336,15.3,0
2025-10-25 00:00:00,,,0.336,15.7,0
2025-10-25 01:00:00,,,0.336,16.4,0
2025-10-25 02:00:00,,,0.336,17.2,0
2025-10-25 03:00:00,,,0.335,17.8,0
2025-10-25 04:00:00,,,0.335,18.5,0
