time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-26 03:15:00,0.44959717,10.46,0.29754037,10.76,0.0
2026-02-26 03:20:00,0.45021781,9.98,0.29746279,10.0,0.0
2026-02-26 03:25:00,0.45114877,9.74,0.29769553,9.56,0.0
2026-02-26 03:30:00,0.45149788,9.62,0.29773432,9.28,0.0
2026-02-26 03:35:00,0.45215731,9.52,0.29792827,9.1,0.0
2026-02-26 03:40:00,0.4521961,9.46,0.29785069,8.94,0.0
2026-02-26 03:45:00,0.452584,9.4,0.29816101,8.84,0.0
2026-02-26 03:50:00,0.45281674,9.4,0.29800585,8.78,0.0
2026-02-26 03:55:00,0.45273916,9.34,0.29827738,8.7,0.0
2026-02-26 04:00:00,0.452584,9.3,0.29839375,8.7,0.0
2026-02-26 04:05:00,0.452584,9.3,0.29831617,8.7,0.0
2026-02-26 04:10:00,0.45250642,9.3,0.29827738,8.7,0.0
2026-02-26 04:15:00,0.45246763,9.3,0.2981998,8.7,0.0
2026-02-26 04:20:00,0.45262279,9.3,0.2981998,8.7,0.0
2026-02-26 04:25:00,0.45246763,9.3,0.29831617,8.72,0.0
2026-02-26 04:30:00,0.45242884,9.3,0.29808343,8.8,0.0
2026-02-26 04:35:00,0.45227368,9.3,0.29827738,8.8,0.0
2026-02-26 04:40:00,0.4521961,9.3,0.29796706,8.86,0.0
2026-02-26 04:45:00,0.45250642,9.3,0.29804464,8.9,0.0
2026-02-26 04:50:00,0.45215731,9.3,0.2981998,8.94,0.0
2026-02-26 04:55:00,0.45211852,9.32,0.29816101,9.0,0.0
2026-02-26 05:00:00,0.45200215,9.4,0.29816101,9.02,0.0
2026-02-26 05:05:00,0.4521961,9.4,0.2981998,9.1,0.0
2026-02-26 05:10:00,0.45207973,9.4,0.2981998,9.1,0.0
2026-02-26 05:15:00,0.45200215,9.4,0.29792827,9.2,0.0
2026-02-26 05:20:00,0.45157546,9.4,0.29800585,9.2,0.0
2026-02-26 05:25:00,0.45161425,9.48,0.29816101,9.3,0.0
2026-02-26 05:30:00,0.45184699,9.5,0.29835496,9.3,0.0
2026-02-26 05:35:00,0.45122635,9.5,0.29804464,9.4,0.0
2026-02-26 05:40:00,0.45134272,9.5,0.29800585,9.4,0.0
2026-02-26 05:45:00,0.45126514,9.54,0.29808343,9.5,0.0
2026-02-26 05:50:00,0.45130393,9.6,0.29765674,9.5,0.0
2026-02-26 05:55:00,0.45107119,9.6,0.29792827,9.58,0.0
2026-02-26 06:00:00,0.45099361,9.6,0.29804464,9.6,0.0
2026-02-26 06:05:00,0.45107119,9.64,0.29788948,9.66,0.0
2026-02-26 06:10:00,0.45076087,9.7,0.29800585,9.7,0.0
2026-02-26 06:15:00,0.45045055,9.7,0.2978119,9.74,0.0
2026-02-26 06:20:00,0.45068329,9.7,0.29796706,9.8,0.0
2026-02-26 06:25:00,0.45068329,9.72,0.29785069,9.82,0.0
2026-02-26 06:30:00,0.45060571,9.8,0.29808343,9.9,0.0
2026-02-26 06:35:00,0.45041176,9.8,0.29808343,9.9,0.0
2026-02-26 06:40:00,0.4506445,9.8,0.2978119,9.96,0.0
2026-02-26 06:45:00,0.45056692,9.8,0.29792827,10.0,0.0
2026-02-26 06:50:00,0.45017902,9.9,0.29773432,10.0,0.0
2026-02-26 06:55:00,0.45010144,9.9,0.29788948,10.02,0.0
2026-02-26 07:00:00,0.44994628,9.9,0.29796706,10.1,0.0
2026-02-26 07:05:00,0.44979112,9.9,0.29785069,10.1,0.0
2026-02-26 07:10:00,0.44959717,9.94,0.29792827,10.1,0.0
2026-02-26 07:15:00,0.44975233,10.0,0.29757916,10.1,0.0
2026-02-26 07:20:00,0.44959717,10.0,0.29792827,10.12,0.0
2026-02-26 07:25:00,0.44963596,10.0,0.2978119,10.2,0.0
2026-02-26 07:30:00,0.44920927,10.0,0.29777311,10.2,0.0
2026-02-26 07:35:00,0.44951959,10.0,0.29792827,10.2,0.0
2026-02-26 07:40:00,0.44963596,10.0,0.29796706,10.2,0.0
2026-02-26 07:45:00,0.44893774,10.0,0.2981998,10.2,0.0
2026-02-26 07:50:00,0.44940322,10.06,0.29800585,10.2,0.0
2026-02-26 07:55:00,0.44886016,10.1,0.29785069,10.2,0.0
2026-02-26 08:00:00,0.44901532,10.1,0.2978119,10.2,0.0
2026-02-26 08:05:00,0.44917048,10.1,0.29812222,10.2,0.0
2026-02-26 08:10:00,0.44924806,10.1,0.29796706,10.2,0.0
2026-02-26 08:15:00,0.44905411,10.1,0.29823859,10.2,0.0
2026-02-26 08:20:00,0.44893774,10.1,0.29796706,10.2,0.0
2026-02-26 08:25:00,0.44889895,10.1,0.29812222,10.2,0.0
2026-02-26 08:30:00,0.44866621,10.1,0.29831617,10.2,0.0
2026-02-26 08:35:00,0.44897653,10.1,0.29827738,10.2,0.0
2026-02-26 08:40:00,0.44893774,10.1,0.29800585,10.16,0.0
2026-02-26 08:45:00,0.44854984,10.1,0.29808343,10.1,0.0
2026-02-26 08:50:00,0.44835589,10.1,0.29796706,10.1,0.0
2026-02-26 08:55:00,0.44839468,10.1,0.29843254,10.1,0.0
2026-02-26 09:00:00,0.44874379,10.1,0.29827738,10.1,0.0
2026-02-26 09:05:00,0.44862742,10.1,0.29839375,10.1,0.0
2026-02-26 09:10:00,0.44854984,10.1,0.29831617,10.1,0.0
2026-02-26 09:15:00,,,,,0.0
2026-02-26 09:20:00,0.44847226,10.1,0.29769553,10.04,0.0
2026-02-26 09:25:00,0.44812315,10.1,0.29808343,10.0,0.0
2026-02-26 09:30:00,0.4483171,10.06,0.2981998,10.0,0.0
2026-02-26 09:35:00,0.44816194,10.0,0.29804464,10.0,0.0
2026-02-26 09:40:00,0.44847226,10.0,0.2981998,10.0,0.0
2026-02-26 09:45:00,0.44847226,10.0,0.29827738,9.98,0.0
2026-02-26 09:50:00,0.44835589,10.0,0.29808343,9.9,0.0
2026-02-26 09:55:00,0.44820073,10.0,0.29804464,9.9,0.0
2026-02-26 10:00:00,0.44847226,10.0,0.29804464,9.9,0.0
2026-02-26 10:05:00,0.44796799,10.0,0.29804464,9.88,0.0
2026-02-26 10:10:00,0.44777404,10.0,0.29831617,9.8,0.0
2026-02-26 10:15:00,0.44761888,10.0,0.29823859,9.8,0.0
2026-02-26 10:20:00,0.44827831,10.0,0.29816101,9.8,0.0
2026-02-26 10:25:00,0.4483171,9.94,0.29831617,9.78,0.0
2026-02-26 10:30:00,0.44761888,9.9,0.29827738,9.7,0.0
2026-02-26 10:35:00,0.44789041,9.9,0.29843254,9.7,0.0
2026-02-26 10:40:00,0.4479292,9.9,0.29839375,9.7,0.0
2026-02-26 10:45:00,0.44781283,9.9,0.29827738,9.7,0.0
2026-02-26 10:50:00,0.44812315,9.9,0.29843254,9.62,0.0
2026-02-26 10:55:00,0.44823952,9.9,0.2985877,9.6,0.0
2026-02-26 11:00:00,0.44878258,9.84,0.29839375,9.6,0.0
2026-02-26 11:05:00,0.44854984,9.8,0.29843254,9.6,0.0
2026-02-26 11:10:00,0.44847226,9.8,0.29862649,9.54,0.0
2026-02-26 11:15:00,0.44816194,9.8,0.29843254,9.5,0.0
2026-02-26 11:20:00,0.44866621,9.8,0.29866528,9.5,0.0
2026-02-26 11:25:00,0.44858863,9.8,0.29866528,9.5,0.0
2026-02-26 11:30:00,0.44851105,9.8,0.29843254,9.48,0.0
2026-02-26 11:35:00,0.44851105,9.76,0.29851012,9.4,0.0
2026-02-26 11:40:00,0.44847226,9.7,0.29878165,9.4,0.0
2026-02-26 11:45:00,0.44847226,9.7,0.29874286,9.4,0.0
2026-02-26 11:50:00,0.4483171,9.7,0.29862649,9.4,0.0
2026-02-26 11:55:00,0.44823952,9.7,0.29874286,9.34,0.0
2026-02-26 12:00:00,0.44820073,9.7,0.29882044,9.3,0.0
2026-02-26 12:05:00,0.44854984,9.7,0.29874286,9.3,0.0
2026-02-26 12:10:00,0.44835589,9.68,0.29854891,9.3,0.0
2026-02-26 12:15:00,0.44812315,9.6,0.2989756,9.3,0.0
2026-02-26 12:20:00,0.44835589,9.6,0.29878165,9.24,0.0
2026-02-26 12:25:00,0.44808436,9.6,0.29878165,9.2,0.0
2026-02-26 12:30:00,0.44847226,9.6,0.29866528,9.2,0.0
