time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-20 08:00:00,0.353,8.4,0.304,7.3,0.0
2026-02-20 08:05:00,0.353,8.0,0.304,7.0,0.0
2026-02-20 08:10:00,0.353,7.8,0.304,6.7,0.0
2026-02-20 08:15:00,0.353,7.7,0.304,6.6,0.0
2026-02-20 08:20:00,0.353,7.6,0.304,6.5,0.0
2026-02-20 08:25:00,0.353,7.5,0.304,6.4,0.0
2026-02-20 08:30:00,0.353,7.5,0.304,6.4,0.0
2026-02-20 08:35:00,0.353,7.4,0.304,6.3,0.0
2026-02-20 08:40:00,0.353,7.4,0.304,6.3,0.0
2026-02-20 08:45:00,0.352,7.3,0.305,6.3,0.0
2026-02-20 08:50:00,0.352,7.3,0.304,6.2,0.0
2026-02-20 08:55:00,0.352,7.3,0.304,6.2,0.0
2026-02-20 09:00:00,0.352,7.2,0.305,6.2,0.0
2026-02-20 09:05:00,0.352,7.2,0.305,6.2,0.0
2026-02-20 09:10:00,0.352,7.2,0.305,6.1,0.0
2026-02-20 09:15:00,0.352,7.1,0.305,6.1,0.0
2026-02-20 09:20:00,0.352,7.1,0.305,6.1,0.0
2026-02-20 09:25:00,0.352,7.1,0.305,6.0,0.0
2026-02-20 09:30:00,0.352,7.0,0.305,6.0,0.0
2026-02-20 09:35:00,0.352,7.0,0.305,6.0,0.0
2026-02-20 09:40:00,0.352,7.0,0.305,5.9,0.0
2026-02-20 09:45:00,0.352,6.9,0.305,5.9,0.0
2026-02-20 09:50:00,0.352,6.9,0.305,5.9,0.0
2026-02-20 09:55:00,0.352,6.9,0.305,5.8,0.0
2026-02-20 10:00:00,0.352,6.8,0.305,5.8,0.0
2026-02-20 10:05:00,0.352,6.8,0.305,5.8,0.0
2026-02-20 10:10:00,0.352,6.8,0.305,5.7,0.0
2026-02-20 10:15:00,0.352,6.7,0.305,5.7,0.0
2026-02-20 10:20:00,0.352,6.7,0.305,5.6,0.0
2026-02-20 10:25:00,0.352,6.6,0.305,5.6,0.0
2026-02-20 10:30:00,0.352,6.6,0.305,5.5,0.0
2026-02-20 10:35:00,0.352,6.5,0.305,5.5,0.0
2026-02-20 10:40:00,0.352,6.5,0.305,5.5,0.0
2026-02-20 10:45:00,0.352,6.5,0.305,5.4,0.0
2026-02-20 10:50:00,0.352,6.4,0.305,5.4,0.0
2026-02-20 10:55:00,0.351,6.4,0.306,5.3,0.0
2026-02-20 11:00:00,0.351,6.3,0.306,5.3,0.0
2026-02-20 11:05:00,0.351,6.3,0.305,5.2,0.0
2026-02-20 11:10:00,0.351,6.2,0.306,5.2,0.0
2026-02-20 11:15:00,0.351,6.2,0.306,5.1,0.0
2026-02-20 11:20:00,0.351,6.1,0.306,5.1,0.0
2026-02-20 11:25:00,0.351,6.1,0.306,5.1,0.0
2026-02-20 11:30:00,0.351,6.0,0.306,5.0,0.0
2026-02-20 11:35:00,0.351,6.0,0.306,5.0,0.0
2026-02-20 11:40:00,0.351,6.0,0.306,4.9,0.0
2026-02-20 11:45:00,0.351,5.9,0.306,4.9,0.0
2026-02-20 11:50:00,0.351,5.9,0.306,4.9,0.0
2026-02-20 11:55:00,0.351,5.8,0.306,4.8,0.0
2026-02-20 12:00:00,0.351,5.8,0.306,4.8,0.0
2026-02-20 12:05:00,0.351,5.7,0.306,4.7,0.0
2026-02-20 12:10:00,0.351,5.7,0.306,4.7,0.0
2026-02-20 12:15:00,0.351,5.6,0.306,4.7,0.0
2026-02-20 12:20:00,0.351,5.6,0.306,4.6,0.0
2026-02-20 12:25:00,0.351,5.6,0.306,4.6,0.0
2026-02-20 12:30:00,0.351,5.5,0.306,4.6,0.0
2026-02-20 12:35:00,0.351,5.5,0.306,4.5,0.0
2026-02-20 12:40:00,0.351,5.4,0.306,4.5,0.0
2026-02-20 12:45:00,0.351,5.4,0.306,4.5,0.0
2026-02-20 12:50:00,0.351,5.4,0.306,4.4,0.0
2026-02-20 12:55:00,0.351,5.3,0.306,4.4,0.0
2026-02-20 13:00:00,0.351,5.3,0.307,4.4,0.0
2026-02-20 13:05:00,0.351,5.2,0.307,4.3,0.0
2026-02-20 13:10:00,0.351,5.2,0.307,4.3,0.0
2026-02-20 13:15:00,0.351,5.2,0.307,4.3,0.0
2026-02-20 13:20:00,0.351,5.2,0.307,4.2,0.0
2026-02-20 13:25:00,0.351,5.1,0.307,4.2,0.0
2026-02-20 13:30:00,0.351,5.1,0.307,4.2,0.0
2026-02-20 13:35:00,0.351,5.0,0.307,4.1,0.0
2026-02-20 13:40:00,0.351,5.0,0.307,4.1,0.0
2026-02-20 13:45:00,0.351,5.0,0.307,4.1,0.0
2026-02-20 13:50:00,0.351,4.9,0.307,4.1,0.0
2026-02-20 13:55:00,0.351,4.9,0.307,4.0,0.0
2026-02-20 14:00:00,0.351,4.9,0.307,4.0,0.0
2026-02-20 14:05:00,0.351,4.9,0.307,4.0,0.0
2026-02-20 14:10:00,0.351,4.8,0.307,4.0,0.0
2026-02-20 14:15:00,0.351,4.8,0.307,3.9,0.0
2026-02-20 14:20:00,0.351,4.8,0.307,3.9,0.0
2026-02-20 14:25:00,0.351,4.7,0.307,3.9,0.0
2026-02-20 14:30:00,0.351,4.7,0.307,3.9,0.0
2026-02-20 14:35:00,0.351,4.7,0.307,3.8,0.0
2026-02-20 14:40:00,0.351,4.6,0.307,3.8,0.0
2026-02-20 14:45:00,0.351,4.6,0.307,3.8,0.0
2026-02-20 14:50:00,0.351,4.6,0.307,3.7,0.0
2026-02-20 14:55:00,0.351,4.6,0.307,3.7,0.0
2026-02-20 15:00:00,0.351,4.5,0.307,3.7,0.0
2026-02-20 15:05:00,0.351,4.5,0.307,3.7,0.0
