time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-25 07:00:00,0.155,14.7,0.278,9.3,0.0
2026-02-25 07:05:00,0.158,13.5,0.281,9.0,0.0
2026-02-25 07:10:00,0.161,12.6,0.28,8.8,0.0
2026-02-25 07:15:00,0.163,12.4,0.28,8.6,0.0
2026-02-25 07:20:00,0.165,12.8,0.28,8.4,0.0
2026-02-25 07:25:00,0.167,12.7,0.28,8.3,0.0
2026-02-25 07:30:00,0.168,12.6,0.281,8.2,0.0
2026-02-25 07:35:00,0.169,13.2,0.281,8.1,0.0
2026-02-25 07:40:00,0.17,13.8,0.281,8.0,0.0
2026-02-25 07:45:00,0.172,14.0,0.281,7.9,0.0
2026-02-25 07:50:00,0.173,14.0,0.281,7.9,0.0
2026-02-25 07:55:00,0.174,14.0,0.281,7.9,0.0
2026-02-25 08:00:00,0.175,14.2,0.281,7.8,0.0
2026-02-25 08:05:00,0.176,14.2,0.282,7.8,0.0
2026-02-25 08:10:00,0.177,14.1,0.282,7.8,0.0
2026-02-25 08:15:00,0.178,13.9,0.282,7.7,0.0
2026-02-25 08:20:00,0.179,13.7,0.282,7.7,0.0
2026-02-25 08:25:00,0.18,13.0,0.282,7.7,0.0
2026-02-25 08:30:00,0.181,12.6,0.282,7.7,0.0
2026-02-25 08:35:00,0.182,12.4,0.282,7.7,0.0
2026-02-25 08:40:00,0.184,12.0,0.282,7.7,0.0
2026-02-25 08:45:00,0.185,11.7,0.282,7.7,0.0
2026-02-25 08:50:00,0.185,11.3,0.282,7.7,0.0
2026-02-25 08:55:00,0.186,11.1,0.282,7.7,0.0
2026-02-25 09:00:00,0.187,10.8,0.283,7.7,0.0
2026-02-25 09:05:00,0.188,10.4,0.283,7.7,0.0
2026-02-25 09:10:00,0.189,10.1,0.283,7.7,0.0
2026-02-25 09:15:00,0.19,9.8,0.283,7.7,0.0
2026-02-25 09:20:00,0.191,9.4,0.283,7.7,0.0
2026-02-25 09:25:00,0.192,9.1,0.283,7.7,0.0
2026-02-25 09:30:00,0.193,8.7,0.283,7.7,0.0
2026-02-25 09:35:00,0.194,8.3,0.283,7.7,0.0
2026-02-25 09:40:00,0.195,8.0,0.283,7.7,0.0
2026-02-25 09:45:00,0.196,7.7,0.283,7.7,0.0
2026-02-25 09:50:00,0.197,7.4,0.283,7.7,0.0
2026-02-25 09:55:00,0.198,7.2,0.283,7.7,0.0
2026-02-25 10:00:00,0.199,7.0,0.283,7.7,0.0
2026-02-25 10:05:00,0.199,6.8,0.283,7.7,0.0
2026-02-25 10:10:00,0.2,6.6,0.283,7.7,0.0
2026-02-25 10:15:00,0.201,6.5,0.283,7.7,0.0
2026-02-25 10:20:00,0.202,6.4,0.283,7.7,0.0
2026-02-25 10:25:00,0.202,6.3,0.284,7.7,0.0
2026-02-25 10:30:00,0.203,6.2,0.284,7.7,0.0
2026-02-25 10:35:00,0.204,6.1,0.284,7.7,0.0
2026-02-25 10:40:00,0.205,6.0,0.284,7.7,0.0
2026-02-25 10:45:00,0.205,5.9,0.284,7.7,0.0
2026-02-25 10:50:00,0.206,5.9,0.284,7.7,0.0
2026-02-25 10:55:00,0.207,5.8,0.284,7.7,0.0
2026-02-25 11:00:00,0.207,5.7,0.284,7.7,0.0
2026-02-25 11:05:00,0.208,5.6,0.284,7.7,0.0
2026-02-25 11:10:00,0.209,5.6,0.284,7.7,0.0
2026-02-25 11:15:00,0.21,5.5,0.284,7.6,0.0
2026-02-25 11:20:00,0.21,5.5,0.284,7.6,0.0
2026-02-25 11:25:00,0.211,5.4,0.284,7.6,0.0
