time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-20 07:20:00,0.368,11.7,0.323,6.5,0.0
2026-02-20 07:25:00,0.369,11.2,0.323,6.1,0.0
2026-02-20 07:30:00,0.369,10.9,0.323,5.9,0.0
2026-02-20 07:35:00,0.37,10.6,0.324,5.8,0.0
2026-02-20 07:40:00,0.371,10.4,0.324,5.7,0.0
2026-02-20 07:45:00,0.371,10.3,0.324,5.7,0.0
2026-02-20 07:50:00,0.372,10.1,0.324,5.6,0.0
2026-02-20 07:55:00,0.372,9.9,0.324,5.6,0.0
2026-02-20 08:00:00,0.372,9.8,0.324,5.6,0.0
2026-02-20 08:05:00,0.373,9.7,0.324,5.6,0.0
2026-02-20 08:10:00,0.373,9.5,0.325,5.6,0.0
2026-02-20 08:15:00,0.374,9.4,0.324,5.6,0.0
2026-02-20 08:20:00,0.374,9.3,0.325,5.5,0.0
2026-02-20 08:25:00,0.374,9.2,0.325,5.5,0.0
2026-02-20 08:30:00,0.375,9.0,0.325,5.5,0.0
2026-02-20 08:35:00,0.375,8.9,0.325,5.5,0.0
2026-02-20 08:40:00,0.375,8.8,0.325,5.5,0.0
2026-02-20 08:45:00,0.375,8.7,0.325,5.5,0.0
2026-02-20 08:50:00,0.376,8.6,0.325,5.5,0.0
2026-02-20 08:55:00,0.376,8.6,0.325,5.5,0.0
2026-02-20 09:00:00,0.376,8.5,0.325,5.5,0.0
2026-02-20 09:05:00,0.376,8.4,0.325,5.6,0.0
2026-02-20 09:10:00,0.377,8.3,0.326,5.6,0.0
2026-02-20 09:15:00,0.377,8.2,0.325,5.6,0.0
2026-02-20 09:20:00,0.377,8.0,0.325,5.6,0.0
2026-02-20 09:25:00,0.377,7.9,0.326,5.6,0.0
2026-02-20 09:30:00,0.377,7.9,0.326,5.6,0.0
2026-02-20 09:35:00,0.377,7.8,0.326,5.6,0.0
2026-02-20 09:40:00,0.377,7.8,0.326,5.6,0.0
2026-02-20 09:45:00,0.378,7.7,0.326,5.6,0.0
2026-02-20 09:50:00,0.378,7.7,0.326,5.6,0.0
2026-02-20 09:55:00,0.378,7.6,0.326,5.6,0.0
2026-02-20 10:00:00,0.378,7.6,0.326,5.6,0.0
2026-02-20 10:05:00,0.378,7.5,0.326,5.6,0.0
2026-02-20 10:10:00,0.378,7.5,0.326,5.6,0.0
2026-02-20 10:15:00,0.378,7.4,0.326,5.6,0.0
2026-02-20 10:20:00,0.378,7.3,0.326,5.6,0.0
2026-02-20 10:25:00,0.378,7.2,0.326,5.6,0.0
2026-02-20 10:30:00,0.378,7.2,0.326,5.6,0.0
2026-02-20 10:35:00,0.378,7.1,0.326,5.6,0.0
2026-02-20 10:40:00,0.379,7.0,0.326,5.6,0.0
2026-02-20 10:45:00,0.379,7.0,0.326,5.6,0.0
2026-02-20 10:50:00,0.379,6.9,0.326,5.6,0.0
2026-02-20 10:55:00,0.379,6.9,0.326,5.6,0.0
