time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-20 06:35:00,0.288,12.8,0.246,6.7,0.0
2026-02-20 06:40:00,0.288,12.7,0.246,6.4,0.0
2026-02-20 06:45:00,0.289,12.6,0.246,6.3,0.0
2026-02-20 06:50:00,0.29,12.6,0.246,6.2,0.0
2026-02-20 06:55:00,0.291,12.6,0.246,6.1,0.0
2026-02-20 07:00:00,0.292,12.5,0.246,6.0,0.0
2026-02-20 07:05:00,0.293,12.4,0.246,6.0,0.0
2026-02-20 07:10:00,0.294,12.2,0.246,5.9,0.0
2026-02-20 07:15:00,0.294,12.2,0.246,5.9,0.0
2026-02-20 07:20:00,0.295,12.1,0.246,5.8,0.0
2026-02-20 07:25:00,0.296,12.1,0.246,5.8,0.0
2026-02-20 07:30:00,0.296,12.1,0.246,5.8,0.0
2026-02-20 07:35:00,0.297,12.0,0.246,5.8,0.0
2026-02-20 07:40:00,0.297,12.0,0.246,5.8,0.0
2026-02-20 07:45:00,0.298,11.9,0.246,5.7,0.0
2026-02-20 07:50:00,0.299,11.9,0.246,5.7,0.0
2026-02-20 07:55:00,0.299,11.9,0.246,5.7,0.0
2026-02-20 08:00:00,0.3,11.8,0.246,5.7,0.0
2026-02-20 08:05:00,0.3,11.6,0.245,5.7,0.0
2026-02-20 08:10:00,0.301,11.5,0.245,5.7,0.0
2026-02-20 08:15:00,0.301,11.4,0.245,5.7,0.0
2026-02-20 08:20:00,0.302,11.3,0.245,5.7,0.0
2026-02-20 08:25:00,0.302,11.2,0.245,5.7,0.0
2026-02-20 08:30:00,0.303,11.1,0.245,5.7,0.0
2026-02-20 08:35:00,0.303,11.1,0.245,5.7,0.0
2026-02-20 08:40:00,0.303,11.0,0.245,5.7,0.0
2026-02-20 08:45:00,0.304,10.9,0.245,5.7,0.0
2026-02-20 08:50:00,0.304,10.8,0.245,5.7,0.0
2026-02-20 08:55:00,0.305,10.6,0.245,5.7,0.0
2026-02-20 09:00:00,0.305,10.5,0.245,5.7,0.0
2026-02-20 09:05:00,0.305,10.4,0.245,5.7,0.0
2026-02-20 09:10:00,0.306,10.2,0.245,5.7,0.0
2026-02-20 09:15:00,0.306,10.1,0.245,5.7,0.0
2026-02-20 09:20:00,0.306,10.0,0.245,5.7,0.0
2026-02-20 09:25:00,0.307,9.7,0.245,5.7,0.0
2026-02-20 09:30:00,0.307,9.5,0.245,5.7,0.0
2026-02-20 09:35:00,0.307,9.3,0.245,5.7,0.0
2026-02-20 09:40:00,0.308,9.1,0.245,5.7,0.0
2026-02-20 09:45:00,0.308,9.0,0.245,5.7,0.0
2026-02-20 09:50:00,0.309,9.0,0.245,5.7,0.0
2026-02-20 09:55:00,0.309,8.9,0.245,5.7,0.0
2026-02-20 10:00:00,0.309,8.9,0.245,5.7,0.0
2026-02-20 10:05:00,0.309,8.9,0.245,5.7,0.0
2026-02-20 10:10:00,0.31,8.8,0.245,5.7,0.0
2026-02-20 10:15:00,0.31,8.7,0.245,5.7,0.0
2026-02-20 10:20:00,0.31,8.6,0.245,5.7,0.0
2026-02-20 10:25:00,0.31,8.5,0.245,5.7,0.0
2026-02-20 10:30:00,0.311,8.4,0.245,5.7,0.0
2026-02-20 10:35:00,0.311,8.3,0.245,5.7,0.0
2026-02-20 10:40:00,0.311,8.2,0.245,5.7,0.0
2026-02-20 10:45:00,0.311,8.2,0.244,5.7,0.0
2026-02-20 10:50:00,0.311,8.1,0.245,5.7,0.0
2026-02-20 10:55:00,0.312,8.1,0.244,5.8,0.0
2026-02-20 11:00:00,0.312,8.0,0.245,5.8,0.0
2026-02-20 11:05:00,0.312,8.0,0.245,5.8,0.0
2026-02-20 11:10:00,0.313,7.9,0.244,5.8,0.0
2026-02-20 11:15:00,0.313,7.8,0.244,5.8,0.0
2026-02-20 11:20:00,0.313,7.7,0.244,5.8,0.0
2026-02-20 11:25:00,0.313,7.6,0.244,5.8,0.0
2026-02-20 11:30:00,0.313,7.6,0.244,5.8,0.0
2026-02-20 11:35:00,0.313,7.5,0.244,5.8,0.0
2026-02-20 11:40:00,0.314,7.5,0.244,5.8,0.0
2026-02-20 11:45:00,0.314,7.4,0.244,5.8,0.0
2026-02-20 11:50:00,0.314,7.4,0.244,5.8,0.0
2026-02-20 11:55:00,0.314,7.3,0.244,5.8,0.0
2026-02-20 12:00:00,0.314,7.3,0.244,5.8,0.0
2026-02-20 12:05:00,0.314,7.3,0.244,5.8,0.0
2026-02-20 12:10:00,0.315,7.3,0.244,5.8,0.0
2026-02-20 12:15:00,0.315,7.2,0.244,5.8,0.0
2026-02-20 12:20:00,0.315,7.2,0.244,5.8,0.0
2026-02-20 12:25:00,0.315,7.1,0.244,5.8,0.0
2026-02-20 12:30:00,0.315,7.1,0.244,5.8,0.0
2026-02-20 12:35:00,0.315,7.1,0.244,5.8,0.0
2026-02-20 12:40:00,0.315,7.0,0.244,5.8,0.0
2026-02-20 12:45:00,0.316,7.0,0.244,5.8,0.0
2026-02-20 12:50:00,0.316,7.1,0.244,5.8,0.0
2026-02-20 12:55:00,0.316,7.1,0.244,5.8,0.0
2026-02-20 13:00:00,0.316,7.2,0.244,5.8,0.0
2026-02-20 13:05:00,0.316,7.2,0.244,5.8,0.0
2026-02-20 13:10:00,0.316,7.3,0.244,5.8,0.0
2026-02-20 13:15:00,0.316,7.4,0.244,5.8,0.0
2026-02-20 13:20:00,0.316,7.4,0.244,5.8,0.0
2026-02-20 13:25:00,0.316,7.4,0.244,5.8,0.0
2026-02-20 13:30:00,0.317,7.4,0.244,5.8,0.0
2026-02-20 13:35:00,0.316,7.4,0.244,5.8,0.0
2026-02-20 13:40:00,0.317,7.4,0.244,5.8,0.0
2026-02-20 13:45:00,0.317,7.4,0.244,5.8,0.0
2026-02-20 13:50:00,0.317,7.3,0.244,5.8,0.0
2026-02-20 13:55:00,0.317,7.3,0.244,5.8,0.0
2026-02-20 14:00:00,0.317,7.3,0.244,5.8,0.0
2026-02-20 14:05:00,0.317,7.3,0.244,5.8,0.0
2026-02-20 14:10:00,0.317,7.2,0.244,5.8,0.0
2026-02-20 14:15:00,0.317,7.2,0.244,5.8,0.0
2026-02-20 14:20:00,0.317,7.1,0.244,5.8,0.0
2026-02-20 14:25:00,0.317,7.1,0.244,5.8,0.0
2026-02-20 14:30:00,0.317,7.0,0.244,5.8,0.0
2026-02-20 14:35:00,0.318,7.0,0.244,5.8,0.0
2026-02-20 14:40:00,0.318,6.9,0.244,5.8,0.0
2026-02-20 14:45:00,0.318,6.8,0.244,5.8,0.0
2026-02-20 14:50:00,0.318,6.7,0.244,5.8,0.0
2026-02-20 14:55:00,0.318,6.6,0.244,5.8,0.0
2026-02-20 15:00:00,0.318,6.5,0.244,5.8,0.0
2026-02-20 15:05:00,0.318,6.4,0.244,5.8,0.0
2026-02-20 15:10:00,0.318,6.3,0.244,5.8,0.0
2026-02-20 15:15:00,0.318,6.3,0.244,5.8,0.0
2026-02-20 15:20:00,0.318,6.2,0.244,5.8,0.0
2026-02-20 15:25:00,0.318,6.2,0.244,5.8,0.0
2026-02-20 15:30:00,0.318,6.2,0.244,5.8,0.0
2026-02-20 15:35:00,0.319,6.2,0.244,5.8,0.0
2026-02-20 15:40:00,0.318,6.2,0.244,5.8,0.0
2026-02-20 15:45:00,0.319,6.2,0.244,5.8,0.0
2026-02-20 15:50:00,0.319,6.2,0.244,5.8,0.0
2026-02-20 15:55:00,0.319,6.1,0.244,5.8,0.0
2026-02-20 16:00:00,0.319,6.0,0.244,5.8,0.0
2026-02-20 16:05:00,0.319,5.9,0.244,5.7,0.0
2026-02-20 16:10:00,0.319,5.8,0.244,5.7,0.0
2026-02-20 16:15:00,0.319,5.8,0.244,5.7,0.0
2026-02-20 16:20:00,0.319,5.7,0.244,5.7,0.0
2026-02-20 16:25:00,0.319,5.7,0.244,5.7,0.0
2026-02-20 16:30:00,0.319,5.7,0.244,5.7,0.0
2026-02-20 16:35:00,0.319,5.7,0.244,5.7,0.0
2026-02-20 16:40:00,0.319,5.8,0.244,5.7,0.0
2026-02-20 16:45:00,0.32,5.8,0.244,5.7,0.0
2026-02-20 16:50:00,0.319,5.8,0.244,5.7,0.0
2026-02-20 16:55:00,0.319,5.7,0.244,5.7,0.0
2026-02-20 17:00:00,0.319,5.6,0.244,5.7,0.0
2026-02-20 17:05:00,0.32,5.5,0.244,5.7,0.0
2026-02-20 17:10:00,0.32,5.4,0.244,5.7,0.0
2026-02-20 17:15:00,0.32,5.4,0.244,5.7,0.0
2026-02-20 17:20:00,0.32,5.4,0.244,5.7,0.0
2026-02-20 17:25:00,0.32,5.2,0.244,5.7,0.0
2026-02-20 17:30:00,0.32,5.1,0.244,5.7,0.0
2026-02-20 17:35:00,0.32,5.2,0.244,5.7,0.0
2026-02-20 17:40:00,0.32,5.1,0.244,5.7,0.0
2026-02-20 17:45:00,0.32,4.9,0.244,5.7,0.0
2026-02-20 17:50:00,0.32,4.7,0.244,5.7,0.0
2026-02-20 17:55:00,0.32,4.6,0.244,5.7,0.0
2026-02-20 18:00:00,0.32,4.8,0.244,5.7,0.0
2026-02-20 18:05:00,0.32,4.9,0.244,5.7,0.0
2026-02-20 18:10:00,0.32,5.0,0.244,5.7,0.0
2026-02-20 18:15:00,0.32,4.8,0.244,5.7,0.0
2026-02-20 18:20:00,0.32,4.7,0.243,5.7,0.0
2026-02-20 18:25:00,0.32,4.6,0.243,5.7,0.0
2026-02-20 18:30:00,0.32,4.5,0.243,5.7,0.0
2026-02-20 18:35:00,0.32,4.6,0.244,5.7,0.0
2026-02-20 18:40:00,0.32,4.7,0.243,5.7,0.0
2026-02-20 18:45:00,0.32,4.8,0.244,5.7,0.0
2026-02-20 18:50:00,0.32,4.7,0.243,5.7,0.0
2026-02-20 18:55:00,0.32,4.6,0.243,5.7,0.0
2026-02-20 19:00:00,0.321,4.6,0.244,5.7,0.0
2026-02-20 19:05:00,0.32,4.4,0.243,5.7,0.0
