time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-23 07:00:00,0.382,8.3,0.362,8.6,0.0
2026-02-23 07:05:00,0.382,7.1,0.362,7.8,0.0
2026-02-23 07:10:00,0.382,6.5,0.362,7.4,0.0
2026-02-23 07:15:00,0.382,6.3,0.362,7.1,0.0
2026-02-23 07:20:00,0.382,6.1,0.363,6.9,0.0
2026-02-23 07:25:00,0.383,6.0,0.362,6.8,0.0
2026-02-23 07:30:00,0.382,6.0,0.363,6.6,0.0
2026-02-23 07:35:00,0.383,5.9,0.363,6.6,0.0
2026-02-23 07:40:00,0.383,5.9,0.363,6.5,0.0
2026-02-23 07:45:00,0.383,5.9,0.363,6.5,0.0
2026-02-23 07:50:00,0.383,5.9,0.363,6.4,0.0
2026-02-23 07:55:00,0.383,5.9,0.363,6.4,0.0
2026-02-23 08:00:00,0.383,5.9,0.363,6.4,0.0
2026-02-23 08:05:00,0.383,5.9,0.363,6.3,0.0
2026-02-23 08:10:00,0.383,5.9,0.363,6.3,0.0
2026-02-23 08:15:00,0.383,5.9,0.363,6.3,0.0
2026-02-23 08:20:00,0.383,5.9,0.363,6.3,0.0
2026-02-23 08:25:00,0.383,5.9,0.363,6.2,0.0
2026-02-23 08:30:00,0.383,5.9,0.363,6.2,0.0
2026-02-23 08:35:00,0.383,5.9,0.363,6.2,0.0
2026-02-23 08:40:00,0.383,5.9,0.363,6.2,0.0
2026-02-23 08:45:00,0.383,5.9,0.363,6.2,0.0
2026-02-23 08:50:00,0.383,5.9,0.363,6.1,0.0
2026-02-23 08:55:00,0.383,5.9,0.363,6.1,0.0
2026-02-23 09:00:00,0.383,5.9,0.363,6.1,0.0
2026-02-23 09:05:00,0.383,5.9,0.363,6.0,0.0
2026-02-23 09:10:00,0.383,5.9,0.363,6.0,0.0
2026-02-23 09:15:00,0.383,5.9,0.363,6.0,0.0
2026-02-23 09:20:00,0.383,5.9,0.364,6.0,0.0
2026-02-23 09:25:00,0.383,5.8,0.364,5.9,0.0
2026-02-23 09:30:00,0.383,5.8,0.364,5.9,0.0
2026-02-23 09:35:00,0.383,5.8,0.364,5.9,0.0
2026-02-23 09:40:00,0.383,5.8,0.364,5.8,0.0
2026-02-23 09:45:00,0.383,5.8,0.363,5.8,0.0
2026-02-23 09:50:00,0.383,5.8,0.364,5.8,0.0
2026-02-23 09:55:00,0.383,5.8,0.364,5.7,0.0
2026-02-23 10:00:00,0.383,5.8,0.364,5.7,0.0
2026-02-23 10:05:00,0.383,5.7,0.364,5.7,0.0
2026-02-23 10:10:00,0.383,5.7,0.364,5.6,0.0
2026-02-23 10:15:00,0.383,5.7,0.364,5.6,0.0
2026-02-23 10:20:00,0.383,5.7,0.364,5.6,0.0
2026-02-23 10:25:00,0.383,5.7,0.364,5.5,0.0
2026-02-23 10:30:00,0.383,5.7,0.364,5.5,0.0
2026-02-23 10:35:00,0.383,5.6,0.364,5.4,0.0
2026-02-23 10:40:00,0.383,5.6,0.364,5.4,0.0
2026-02-23 10:45:00,0.383,5.6,0.364,5.4,0.0
2026-02-23 10:50:00,0.383,5.6,0.364,5.3,0.0
2026-02-23 10:55:00,0.383,5.5,0.364,5.3,0.0
2026-02-23 11:00:00,0.383,5.5,0.364,5.3,0.0
2026-02-23 11:05:00,0.383,5.5,0.365,5.2,0.0
2026-02-23 11:10:00,0.383,5.5,0.364,5.2,0.0
2026-02-23 11:15:00,0.383,5.4,0.364,5.2,0.0
2026-02-23 11:20:00,0.383,5.4,0.365,5.2,0.0
2026-02-23 11:25:00,0.383,5.4,0.364,5.1,0.0
2026-02-23 11:30:00,0.383,5.4,0.365,5.1,0.0
2026-02-23 11:35:00,0.383,5.3,0.365,5.0,0.0
2026-02-23 11:40:00,0.383,5.3,0.364,5.0,0.0
2026-02-23 11:45:00,0.383,5.3,0.364,5.0,0.0
2026-02-23 11:50:00,0.383,5.3,0.364,5.0,0.0
2026-02-23 11:55:00,0.383,5.2,0.365,4.9,0.0
2026-02-23 12:00:00,0.383,5.2,0.365,4.9,0.0
2026-02-23 12:05:00,0.383,5.2,0.365,4.9,0.0
2026-02-23 12:10:00,0.383,5.2,0.365,4.8,0.0
2026-02-23 12:15:00,0.383,5.1,0.365,4.8,0.0
2026-02-23 12:20:00,0.383,5.1,0.365,4.8,0.0
