time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2026-02-25 04:45:00,0.326,10.3,0.422,6.3,0.0
2026-02-25 04:50:00,0.326,10.4,0.422,6.4,0.0
2026-02-25 04:55:00,0.327,10.4,0.421,6.5,0.0
2026-02-25 05:00:00,0.327,10.4,0.422,6.7,0.0
2026-02-25 05:05:00,0.328,10.4,0.421,6.9,0.0
2026-02-25 05:10:00,0.328,10.4,0.421,7.0,0.0
2026-02-25 05:15:00,0.329,10.4,0.421,7.1,0.0
2026-02-25 05:20:00,0.329,10.5,0.421,7.2,0.0
2026-02-25 05:25:00,0.329,10.4,0.421,7.3,0.0
2026-02-25 05:30:00,0.329,10.2,0.42,7.4,0.0
2026-02-25 05:35:00,0.329,10.3,0.42,7.5,0.0
2026-02-25 05:40:00,0.33,10.2,0.42,7.6,0.0
2026-02-25 05:45:00,0.33,10.1,0.42,7.6,0.0
2026-02-25 05:50:00,0.33,10.1,0.42,7.7,0.0
2026-02-25 05:55:00,0.33,10.0,0.42,7.7,0.0
2026-02-25 06:00:00,0.33,10.0,0.42,7.7,0.0
2026-02-25 06:05:00,0.33,10.0,0.42,7.7,0.0
2026-02-25 06:10:00,0.33,10.1,0.42,7.8,0.0
2026-02-25 06:15:00,0.33,10.4,0.42,7.8,0.0
2026-02-25 06:20:00,0.33,10.6,0.42,7.8,0.0
2026-02-25 06:25:00,0.33,10.8,0.42,7.8,0.0
2026-02-25 06:30:00,0.331,10.9,0.42,7.9,0.0
2026-02-25 06:35:00,0.331,10.9,0.42,7.9,0.0
2026-02-25 06:40:00,0.331,11.0,0.42,7.9,0.0
2026-02-25 06:45:00,0.331,11.0,0.42,8.0,0.0
2026-02-25 06:50:00,0.331,11.0,0.42,8.0,0.0
2026-02-25 06:55:00,0.331,11.0,0.42,8.0,0.0
2026-02-25 07:00:00,0.331,10.9,0.42,8.1,0.0
2026-02-25 07:05:00,0.331,10.8,0.42,8.1,0.0
2026-02-25 07:10:00,0.332,10.7,0.42,8.1,0.0
2026-02-25 07:15:00,0.332,10.5,0.42,8.2,0.0
2026-02-25 07:20:00,0.332,10.4,0.419,8.2,0.0
