time,sm_bank_20cm,sm_irr_10cm,temp_bank_20cm,temp_irr_10cm
2025-12-27 13:00:00,0.343,0.385,2,3.3
2025-12-27 14:00:00,0.343,0.386,1.8,3.1
2025-12-27 15:00:00,0.343,0.386,1.7,3
2025-12-27 16:00:00,0.343,0.386,1.6,2.9
2025-12-27 17:00:00,0.343,0.386,1.4,2.8
2025-12-27 18:00:00,0.344,0.386,1.3,2.7
2025-12-27 19:00:00,0.344,0.385,1.2,2.6
2025-12-27 20:00:00,0.344,0.385,1.1,2.5
2025-12-27 21:00:00,0.344,0.384,1.1,2.5
2025-12-27 22:00:00,0.344,0.383,1,2.4
2025-12-27 23:00:00,0.344,0.382,1,2.4
2025-12-28 00:00:00,0.344,0.381,0.9,2.3
2025-12-28 01:00:00,0.344,0.381,0.9,2.3
2025-12-28 02:00:00,0.344,0.382,0.9,2.3
2025-12-28 03:00:00,0.344,0.382,1,2.7
2025-12-28 04:00:00,0.342,0.382,2.5,3.8
2025-12-28 05:00:00,0.34,0.381,4.8,5.1
2025-12-28 06:00:00,0.339,0.381,5.9,5.8
2025-12-28 07:00:00,0.339,0.382,6,6.1
2025-12-28 08:00:00,0.339,0.382,5.8,6
2025-12-28 09:00:00,0.339,0.382,5.4,5.8
2025-12-28 10:00:00,0.34,0.383,5.1,5.6
2025-12-28 11:00:00,0.34,0.383,4.9,5.5
2025-12-28 12:00:00,0.34,0.383,4.6,5.3
2025-12-28 13:00:00,0.34,0.383,4.4,5.2
2025-12-28 14:00:00,0.34,0.383,4,5
2025-12-28 15:00:00,0.341,0.384,3.6,4.7
2025-12-28 16:00:00,0.341,0.384,3.1,4.4
2025-12-28 17:00:00,0.342,0.384,2.7,4
2025-12-28 18:00:00,0.342,0.384,2.4,3.7
2025-12-28 19:00:00,0.342,0.384,2.2,3.5
2025-12-28 20:00:00,0.342,0.385,2,3.3
2025-12-28 21:00:00,0.342,0.384,1.8,3.2
2025-12-28 22:00:00,0.343,0.384,1.7,3.1
2025-12-28 23:00:00,0.343,0.384,1.6,2.9
2025-12-29 00:00:00,0.343,0.384,1.5,2.9
2025-12-29 01:00:00,0.343,0.384,1.4,2.9
2025-12-29 02:00:00,0.343,0.383,2.1,3.4
2025-12-29 03:00:00,0.341,0.383,4,4.5
2025-12-29 04:00:00,0.339,0.383,5.8,5.7
2025-12-29 05:00:00,0.338,0.382,7.2,6.6
2025-12-29 06:00:00,0.338,0.382,8,7.2
2025-12-29 07:00:00,0.337,0.382,8.3,7.5
2025-12-29 08:00:00,0.337,0.382,8.1,7.4
2025-12-29 09:00:00,0.338,0.382,7.6,7.1
2025-12-29 10:00:00,0.338,0.382,7,6.7
2025-12-29 11:00:00,0.339,0.382,6.5,6.3
2025-12-29 12:00:00,0.339,0.382,5.9,5.9
2025-12-29 13:00:00,0.34,0.382,5.4,5.5
2025-12-29 14:00:00,0.34,0.382,4.7,5.1
2025-12-29 15:00:00,0.341,0.382,4.1,4.8
2025-12-29 16:00:00,0.341,0.383,3.6,4.4
2025-12-29 17:00:00,0.342,0.383,3.2,4.1
2025-12-29 18:00:00,0.342,0.383,2.9,3.8
2025-12-29 19:00:00,0.342,0.383,2.6,3.6
2025-12-29 20:00:00,0.342,0.382,2.3,3.4
2025-12-29 21:00:00,0.342,0.382,2.1,3.3
2025-12-29 22:00:00,0.342,0.382,1.9,3.1
2025-12-29 23:00:00,0.342,0.381,1.7,3
2025-12-30 00:00:00,0.342,0.381,1.7,3
2025-12-30 01:00:00,0.342,0.381,1.6,2.9
2025-12-30 02:00:00,0.342,0.381,1.8,3.1
2025-12-30 03:00:00,0.341,0.381,2.9,3.8
2025-12-30 04:00:00,0.34,0.381,4.5,4.7
2025-12-30 05:00:00,0.339,0.38,5.6,5.4
2025-12-30 06:00:00,0.338,0.38,6.4,5.7
2025-12-30 07:00:00,0.338,0.38,6.8,5.9
2025-12-30 08:00:00,0.338,0.38,6.4,5.7
2025-12-30 09:00:00,0.339,0.38,5.6,5.2
2025-12-30 10:00:00,0.339,0.38,4.7,4.6
2025-12-30 11:00:00,0.34,0.38,3.9,4.2
2025-12-30 12:00:00,0.34,0.38,3.3,3.8
2025-12-30 13:00:00,0.341,0.38,2.8,3.5
2025-12-30 14:00:00,0.341,0.379,2.4,3.3
2025-12-30 15:00:00,0.341,0.378,2.1,3.1
2025-12-30 16:00:00,0.341,0.377,1.9,2.9
2025-12-30 17:00:00,0.341,0.376,1.7,2.8
2025-12-30 18:00:00,0.341,0.374,1.5,2.7
2025-12-30 19:00:00,0.341,0.374,1.4,2.6
2025-12-30 20:00:00,0.341,0.374,1.3,2.6
2025-12-30 21:00:00,0.341,0.374,1.2,2.5
2025-12-30 22:00:00,0.341,0.374,1.2,2.5
2025-12-30 23:00:00,0.341,0.374,1.1,2.5
2025-12-31 00:00:00,0.341,0.375,1.1,2.4
2025-12-31 01:00:00,0.341,0.375,1.1,2.4
2025-12-31 02:00:00,0.341,0.375,1.2,2.5
2025-12-31 03:00:00,0.34,0.375,1.4,3
2025-12-31 04:00:00,0.339,0.375,2.2,3.8
2025-12-31 05:00:00,0.338,0.375,3.3,4.3
2025-12-31 06:00:00,0.338,0.375,4,4.5
2025-12-31 07:00:00,0.337,0.375,4.2,4.4
2025-12-31 08:00:00,0.338,0.375,3.9,4.1
2025-12-31 09:00:00,0.338,0.375,3.3,3.6
2025-12-31 10:00:00,0.339,0.375,2.7,3.3
2025-12-31 11:00:00,0.339,0.374,2.3,3.1
2025-12-31 12:00:00,0.339,0.374,1.9,2.9
2025-12-31 13:00:00,0.34,0.373,1.7,2.7
2025-12-31 14:00:00,0.34,0.372,1.5,2.6
2025-12-31 15:00:00,0.339,0.371,1.3,2.5
2025-12-31 16:00:00,0.339,0.37,1.1,2.4
2025-12-31 17:00:00,0.339,0.369,1,2.3
2025-12-31 18:00:00,0.339,0.367,0.9,2.2
2025-12-31 19:00:00,0.339,0.366,0.8,2.1
2025-12-31 20:00:00,0.338,0.365,0.7,2
2025-12-31 21:00:00,0.338,0.364,0.6,1.9
2025-12-31 22:00:00,0.337,0.363,0.5,1.9
2025-12-31 23:00:00,0.336,0.362,0.5,1.8
2026-01-01 00:00:00,0.335,0.361,0.4,1.8
2026-01-01 01:00:00,0.333,0.361,0.4,1.8
2026-01-01 02:00:00,0.331,0.362,0.4,1.8
2026-01-01 03:00:00,0.33,0.362,0.4,1.8
2026-01-01 04:00:00,0.33,0.362,0.5,1.8
2026-01-01 05:00:00,0.33,0.363,0.5,1.7
2026-01-01 06:00:00,0.33,0.363,0.5,1.7
2026-01-01 07:00:00,0.33,0.364,0.5,1.8
2026-01-01 08:00:00,0.331,0.364,0.5,1.8
2026-01-01 09:00:00,0.331,0.364,0.6,1.8
2026-01-01 10:00:00,0.331,0.365,0.6,1.8
2026-01-01 11:00:00,0.331,0.365,0.6,1.8
2026-01-01 12:00:00,0.331,0.365,0.6,1.8
2026-01-01 13:00:00,0.331,0.365,0.6,1.8
2026-01-01 14:00:00,0.331,0.365,0.6,1.8
2026-01-01 15:00:00,0.331,0.364,0.5,1.8
2026-01-01 16:00:00,0.331,0.364,0.5,1.8
2026-01-01 17:00:00,0.331,0.364,0.5,1.8
2026-01-01 18:00:00,0.33,0.364,0.5,1.8
2026-01-01 19:00:00,0.33,0.365,0.5,1.8
2026-01-01 20:00:00,0.33,0.365,0.5,1.8
2026-01-01 21:00:00,0.33,0.365,0.5,1.8
2026-01-01 22:00:00,0.33,0.365,0.5,1.8
2026-01-01 23:00:00,0.33,0.366,0.5,1.8
2026-01-02 00:00:00,0.33,0.366,0.5,1.8
2026-01-02 01:00:00,0.33,0.366,0.5,1.8
2026-01-02 02:00:00,0.33,0.367,0.5,1.8
2026-01-02 03:00:00,0.331,0.367,0.5,1.8
2026-01-02 04:00:00,0.331,0.367,0.6,1.8
2026-01-02 05:00:00,0.331,0.367,0.6,1.8
2026-01-02 06:00:00,0.331,0.368,0.7,1.8
2026-01-02 07:00:00,0.332,0.368,0.7,1.9
2026-01-02 08:00:00,0.332,0.368,0.7,1.9
2026-01-02 09:00:00,0.332,0.369,0.7,1.9
2026-01-02 10:00:00,0.332,0.369,0.7,1.9
2026-01-02 11:00:00,0.332,0.369,0.7,2
2026-01-02 12:00:00,0.332,0.37,0.7,2
2026-01-02 13:00:00,0.332,0.37,0.7,2.1
2026-01-02 14:00:00,0.333,0.371,0.7,2.1
2026-01-02 15:00:00,0.333,0.371,0.7,2.1
2026-01-02 16:00:00,0.333,0.372,0.7,2.2
2026-01-02 17:00:00,0.333,0.372,0.7,2.2
2026-01-02 18:00:00,0.333,0.373,0.7,2.3
2026-01-02 19:00:00,0.333,0.373,0.7,2.3
2026-01-02 20:00:00,0.333,0.374,0.7,2.3
2026-01-02 21:00:00,0.333,0.374,0.7,2.3
2026-01-02 22:00:00,0.333,0.375,0.7,2.3
2026-01-02 23:00:00,0.333,0.375,0.7,2.3
2026-01-03 00:00:00,0.334,0.376,0.7,2.3
2026-01-03 01:00:00,0.334,0.376,0.7,2.4
2026-01-03 02:00:00,0.334,0.376,0.7,2.4
2026-01-03 03:00:00,0.334,0.376,0.7,2.4
2026-01-03 04:00:00,0.334,0.388,1.2,2.4
2026-01-03 05:00:00,0.333,0.416,2.4,2.5
2026-01-03 06:00:00,0.332,0.418,3.1,2.9
2026-01-03 07:00:00,0.332,0.418,3.5,3.4
2026-01-03 08:00:00,0.332,0.417,3.2,3.5
2026-01-03 09:00:00,0.333,0.416,2.8,3.3
2026-01-03 10:00:00,0.333,0.414,2.3,3
2026-01-03 11:00:00,0.334,0.411,1.9,2.8
2026-01-03 12:00:00,0.335,0.41,1.7,2.6
2026-01-03 13:00:00,0.335,0.409,1.5,2.5
2026-01-03 14:00:00,0.335,0.408,1.4,2.4
2026-01-03 15:00:00,0.336,0.407,1.2,2.3
2026-01-03 16:00:00,0.336,0.406,1.1,2.2
2026-01-03 17:00:00,0.336,0.404,1,2.1
2026-01-03 18:00:00,0.336,0.403,1,2.1
2026-01-03 19:00:00,0.336,0.401,0.9,2
2026-01-03 20:00:00,0.336,0.399,0.9,2
2026-01-03 21:00:00,0.337,0.397,0.8,1.9
2026-01-03 22:00:00,0.336,0.395,0.8,1.9
2026-01-03 23:00:00,0.337,0.394,0.8,1.9
2026-01-04 00:00:00,0.336,0.393,0.7,1.9
2026-01-04 01:00:00,0.337,0.393,0.7,1.9
2026-01-04 02:00:00,0.337,0.392,0.7,1.9
2026-01-04 03:00:00,0.336,0.396,1.1,2.1
2026-01-04 04:00:00,0.335,0.403,2.7,3.1
2026-01-04 05:00:00,0.333,0.406,4.3,4.1
2026-01-04 06:00:00,0.332,0.406,5.2,4.8
2026-01-04 07:00:00,0.332,0.406,5.4,5.1
2026-01-04 08:00:00,0.332,0.406,5.2,5
2026-01-04 09:00:00,0.333,0.406,4.6,4.7
2026-01-04 10:00:00,0.334,0.406,3.9,4.4
2026-01-04 11:00:00,0.334,0.405,3.3,4
2026-01-04 12:00:00,0.335,0.405,2.8,3.7
2026-01-04 13:00:00,0.335,0.405,2.5,3.5
2026-01-04 14:00:00,0.336,0.405,2.2,3.4
2026-01-04 15:00:00,0.336,0.405,2.1,3.3
2026-01-04 16:00:00,0.336,0.404,1.9,3.2
2026-01-04 17:00:00,0.336,0.404,1.8,3.1
2026-01-04 18:00:00,0.337,0.404,1.7,3
2026-01-04 19:00:00,0.337,0.404,1.6,2.9
2026-01-04 20:00:00,0.337,0.403,1.5,2.8
2026-01-04 21:00:00,0.337,0.403,1.4,2.7
2026-01-04 22:00:00,0.337,0.403,1.4,2.6
2026-01-04 23:00:00,0.337,0.402,1.3,2.5
2026-01-05 00:00:00,0.338,0.402,1.3,2.5
2026-01-05 01:00:00,0.338,0.401,1.2,2.5
2026-01-05 02:00:00,0.338,0.401,1.6,3
2026-01-05 03:00:00,0.337,0.401,2.6,3.7
2026-01-05 04:00:00,0.336,0.401,3.8,4.6
2026-01-05 05:00:00,0.335,0.4,4.6,5.1
2026-01-05 06:00:00,0.335,0.4,5.2,5.3
2026-01-05 07:00:00,0.335,0.399,5.3,5.2
2026-01-05 08:00:00,0.335,0.399,4.8,4.8
2026-01-05 09:00:00,0.336,0.398,4,4.3
2026-01-05 10:00:00,0.336,0.398,3.3,3.8
2026-01-05 11:00:00,0.337,0.397,2.8,3.4
2026-01-05 12:00:00,0.337,0.396,2.4,3.1
2026-01-05 13:00:00,0.338,0.396,2,2.9
2026-01-05 14:00:00,0.338,0.395,1.8,2.8
2026-01-05 15:00:00,0.338,0.394,1.6,2.6
2026-01-05 16:00:00,0.338,0.392,1.4,2.5
2026-01-05 17:00:00,0.338,0.39,1.3,2.4
2026-01-05 18:00:00,0.338,0.388,1.1,2.3
2026-01-05 19:00:00,0.338,0.385,1,2.2
2026-01-05 20:00:00,0.338,0.383,0.9,2.1
2026-01-05 21:00:00,0.337,0.381,0.9,2
2026-01-05 22:00:00,0.337,0.379,0.8,1.9
2026-01-05 23:00:00,0.337,0.376,0.7,1.8
2026-01-06 00:00:00,0.336,0.374,0.6,1.8
2026-01-06 01:00:00,0.336,0.373,0.6,1.7
2026-01-06 02:00:00,0.336,0.373,0.6,1.7
2026-01-06 03:00:00,0.336,0.373,0.6,1.7
2026-01-06 04:00:00,0.336,0.374,0.7,1.7
2026-01-06 05:00:00,0.335,0.374,1.2,2.1
2026-01-06 06:00:00,0.333,0.374,2.7,3
2026-01-06 07:00:00,0.332,0.375,3.4,3.4
2026-01-06 08:00:00,0.332,0.375,3.5,3.5
2026-01-06 09:00:00,0.333,0.376,3.1,3.4
2026-01-06 10:00:00,0.333,0.377,2.7,3.1
2026-01-06 11:00:00,0.334,0.377,2.3,2.9
2026-01-06 12:00:00,0.334,0.378,2,2.7
2026-01-06 13:00:00,0.335,0.378,1.8,2.5
2026-01-06 14:00:00,0.335,0.378,1.6,2.4
2026-01-06 15:00:00,0.335,0.378,1.5,2.3
2026-01-06 16:00:00,0.335,0.378,1.3,2.3
2026-01-06 17:00:00,0.335,0.377,1.2,2.2
2026-01-06 18:00:00,0.335,0.377,1.1,2.1
2026-01-06 19:00:00,0.335,0.377,1.1,2.1
2026-01-06 20:00:00,0.335,0.376,1,2
2026-01-06 21:00:00,0.336,0.376,0.9,2
2026-01-06 22:00:00,0.335,0.375,0.9,2
2026-01-06 23:00:00,0.335,0.375,0.9,1.9
2026-01-07 00:00:00,0.335,0.374,0.8,1.9
2026-01-07 01:00:00,0.336,0.374,0.8,1.9
2026-01-07 02:00:00,0.336,0.375,0.8,1.9
2026-01-07 03:00:00,0.336,0.375,0.8,2
2026-01-07 04:00:00,0.336,0.375,1,2.4
2026-01-07 05:00:00,0.335,0.375,1.7,3.2
2026-01-07 06:00:00,0.334,0.376,2.6,3.8
2026-01-07 07:00:00,0.333,0.376,3.2,4.1
2026-01-07 08:00:00,0.333,0.376,3.3,4
2026-01-07 09:00:00,0.333,0.377,3,3.7
2026-01-07 10:00:00,0.334,0.377,2.6,3.4
2026-01-07 11:00:00,0.334,0.377,2.3,3.1
2026-01-07 12:00:00,0.335,0.378,2.1,2.9
2026-01-07 13:00:00,0.335,0.378,1.9,2.8
2026-01-07 14:00:00,0.335,0.378,1.7,2.7
2026-01-07 15:00:00,0.335,0.378,1.7,2.6
2026-01-07 16:00:00,0.335,0.378,1.6,2.6
2026-01-07 17:00:00,0.335,0.378,1.5,2.5
2026-01-07 18:00:00,0.335,0.378,1.4,2.5
2026-01-07 19:00:00,0.335,0.378,1.4,2.4
2026-01-07 20:00:00,0.336,0.378,1.3,2.3
2026-01-07 21:00:00,0.336,0.378,1.2,2.3
2026-01-07 22:00:00,0.336,0.378,1.2,2.2
2026-01-07 23:00:00,0.336,0.377,1.1,2.1
2026-01-08 00:00:00,0.336,0.377,1.1,2.1
2026-01-08 01:00:00,0.336,0.377,1.1,2
2026-01-08 02:00:00,0.336,0.377,1.1,2
2026-01-08 03:00:00,0.335,0.377,1.7,2.4
2026-01-08 04:00:00,0.334,0.377,2.8,3.2
2026-01-08 05:00:00,0.333,0.377,3.7,3.8
2026-01-08 06:00:00,0.333,0.376,4.4,4.1
2026-01-08 07:00:00,0.332,0.376,4.7,4.2
2026-01-08 08:00:00,0.333,0.376,4.4,3.9
2026-01-08 09:00:00,0.333,0.377,3.8,3.4
2026-01-08 10:00:00,0.334,0.376,3.1,3.1
2026-01-08 11:00:00,0.334,0.376,2.5,2.8
2026-01-08 12:00:00,0.335,0.376,2.1,2.6
2026-01-08 13:00:00,0.335,0.375,1.8,2.4
2026-01-08 14:00:00,0.335,0.374,1.6,2.3
2026-01-08 15:00:00,0.335,0.374,1.4,2.2
2026-01-08 16:00:00,0.335,0.373,1.3,2.2
2026-01-08 17:00:00,0.335,0.372,1.2,2.1
2026-01-08 18:00:00,0.335,0.372,1.1,2
2026-01-08 19:00:00,0.335,0.371,1,1.9
2026-01-08 20:00:00,0.335,0.37,0.9,1.9
2026-01-08 21:00:00,0.335,0.369,0.8,1.8
2026-01-08 22:00:00,0.335,0.368,0.7,1.8
2026-01-08 23:00:00,0.334,0.367,0.7,1.7
2026-01-09 00:00:00,0.334,0.366,0.6,1.7
2026-01-09 01:00:00,0.334,0.366,0.6,1.7
2026-01-09 02:00:00,0.334,0.366,0.6,1.6
2026-01-09 03:00:00,0.334,0.367,0.6,1.6
2026-01-09 04:00:00,0.334,0.367,0.8,1.9
2026-01-09 05:00:00,0.333,0.367,1.4,2.7
2026-01-09 06:00:00,0.332,0.367,2.6,3.6
2026-01-09 07:00:00,0.331,0.368,3.4,4.1
2026-01-09 08:00:00,0.331,0.368,3.7,4.2
2026-01-09 09:00:00,0.331,0.368,3.6,4.1
2026-01-09 10:00:00,0.331,0.369,3.3,3.9
2026-01-09 11:00:00,0.332,0.369,3.1,3.7
2026-01-09 12:00:00,0.332,0.369,2.8,3.5
2026-01-09 13:00:00,0.332,0.37,2.4,3.3
2026-01-09 14:00:00,0.333,0.37,2.1,3
2026-01-09 15:00:00,0.333,0.37,1.8,2.8
2026-01-09 16:00:00,0.333,0.37,1.7,2.7
2026-01-09 17:00:00,0.333,0.37,1.5,2.6
2026-01-09 18:00:00,0.333,0.37,1.4,2.5
2026-01-09 19:00:00,0.333,0.37,1.5,2.6
2026-01-09 20:00:00,0.333,0.37,1.7,2.7
2026-01-09 21:00:00,0.333,0.371,2,2.9
2026-01-09 22:00:00,0.333,0.37,2.2,3.1
2026-01-09 23:00:00,0.333,0.37,2.6,3.3
2026-01-10 00:00:00,0.332,0.37,3,3.6
2026-01-10 01:00:00,0.332,0.37,3.4,3.9
2026-01-10 02:00:00,0.331,0.369,4.1,4.3
2026-01-10 03:00:00,0.331,0.369,5,4.8
2026-01-10 04:00:00,0.33,0.368,5.8,5.3
2026-01-10 05:00:00,0.329,0.368,6.5,5.6
2026-01-10 06:00:00,0.329,0.368,6.6,5.6
2026-01-10 07:00:00,0.33,0.367,6.3,5.3
2026-01-10 08:00:00,0.33,0.367,5.8,4.9
2026-01-10 09:00:00,0.331,0.367,5.3,4.5
2026-01-10 10:00:00,0.331,0.367,4.7,4.2
2026-01-10 11:00:00,0.331,0.367,4.2,3.9
2026-01-10 12:00:00,0.332,0.367,3.7,3.6
2026-01-10 13:00:00,0.332,0.368,3.3,3.4
2026-01-10 14:00:00,0.332,0.368,2.9,3.2
2026-01-10 15:00:00,0.333,0.368,2.7,3
2026-01-10 16:00:00,0.333,0.368,2.4,2.9
2026-01-10 17:00:00,0.333,0.368,2.2,2.9
2026-01-10 18:00:00,0.333,0.368,2,2.8
2026-01-10 19:00:00,0.333,0.368,1.9,2.8
2026-01-10 20:00:00,0.333,0.368,1.8,2.8
2026-01-10 21:00:00,0.333,0.368,1.7,2.7
2026-01-10 22:00:00,0.333,0.368,1.7,2.7
2026-01-10 23:00:00,0.333,0.369,1.7,2.7
2026-01-11 00:00:00,0.333,0.369,1.6,2.7
2026-01-11 01:00:00,0.333,0.369,1.6,2.7
2026-01-11 02:00:00,0.333,0.369,1.6,2.7
2026-01-11 03:00:00,0.333,0.369,1.6,2.7
2026-01-11 04:00:00,0.334,0.37,1.6,2.7
2026-01-11 05:00:00,0.334,0.37,1.7,2.7
2026-01-11 06:00:00,0.334,0.37,2,2.7
2026-01-11 07:00:00,0.334,0.371,2.4,2.6
2026-01-11 08:00:00,0.333,0.371,2.4,2.6
2026-01-11 09:00:00,0.334,0.371,2.2,2.6
2026-01-11 10:00:00,0.334,0.372,2.1,2.6
2026-01-11 11:00:00,0.334,0.373,1.9,2.6
2026-01-11 12:00:00,0.334,0.373,1.8,2.6
2026-01-11 13:00:00,0.334,0.374,1.7,2.6
2026-01-11 14:00:00,0.334,0.374,1.7,2.6
2026-01-11 15:00:00,0.334,0.375,1.6,2.6
2026-01-11 16:00:00,0.335,0.375,1.5,2.5
2026-01-11 17:00:00,0.335,0.376,1.4,2.5
2026-01-11 18:00:00,0.335,0.376,1.4,2.5
2026-01-11 19:00:00,0.335,0.376,1.3,2.5
2026-01-11 20:00:00,0.335,0.377,1.3,2.4
2026-01-11 21:00:00,0.335,0.377,1.2,2.4
2026-01-11 22:00:00,0.335,0.377,1.2,2.4
2026-01-11 23:00:00,0.335,0.377,1.2,2.4
2026-01-12 00:00:00,0.335,0.378,1.2,2.4
2026-01-12 01:00:00,0.335,0.378,1.1,2.4
2026-01-12 02:00:00,0.335,0.378,1.1,2.4
2026-01-12 03:00:00,0.336,0.379,1.1,2.4
2026-01-12 04:00:00,0.335,0.39,1.4,2.4
2026-01-12 05:00:00,0.335,0.414,2,2.5
2026-01-12 06:00:00,0.334,0.416,2.8,2.9
2026-01-12 07:00:00,0.333,0.416,3.4,3.3
2026-01-12 08:00:00,0.333,0.416,3.7,3.4
2026-01-12 09:00:00,0.334,0.416,3.3,3.3
2026-01-12 10:00:00,0.334,0.415,2.8,3
2026-01-12 11:00:00,0.335,0.414,2.4,2.8
2026-01-12 12:00:00,0.335,0.412,2.1,2.6
2026-01-12 13:00:00,0.335,0.411,1.9,2.5
2026-01-12 14:00:00,0.336,0.41,1.7,2.5
2026-01-12 15:00:00,0.336,0.409,1.6,2.4
2026-01-12 16:00:00,0.336,0.409,1.6,2.4
2026-01-12 17:00:00,0.336,0.409,1.5,2.4
2026-01-12 18:00:00,0.336,0.41,1.5,2.5
2026-01-12 19:00:00,0.336,0.412,1.5,2.5
2026-01-12 20:00:00,0.337,0.412,1.5,2.4
2026-01-12 21:00:00,0.337,0.411,1.4,2.3
2026-01-12 22:00:00,0.337,0.41,1.4,2.3
2026-01-12 23:00:00,0.337,0.409,1.3,2.2
2026-01-13 00:00:00,0.337,0.408,1.2,2.2
2026-01-13 01:00:00,0.337,0.408,1.3,2.2
2026-01-13 02:00:00,0.337,0.409,1.9,2.6
2026-01-13 03:00:00,0.336,0.417,3.1,3.4
2026-01-13 04:00:00,0.335,0.429,4.3,4.3
2026-01-13 05:00:00,0.334,0.422,5.3,5
2026-01-13 06:00:00,0.334,0.417,6.1,5.5
2026-01-13 07:00:00,0.334,0.414,6.3,5.6
2026-01-13 08:00:00,0.334,0.412,5.9,5.3
2026-01-13 09:00:00,0.335,0.412,5.1,4.8
2026-01-13 10:00:00,0.335,0.411,4.3,4.2
2026-01-13 11:00:00,0.336,0.411,3.6,3.8
2026-01-13 12:00:00,0.336,0.409,3.1,3.4
2026-01-13 13:00:00,0.337,0.409,2.7,3.2
2026-01-13 14:00:00,0.337,0.408,2.4,2.9
2026-01-13 15:00:00,0.337,0.408,2.1,2.8
2026-01-13 16:00:00,0.338,0.406,1.8,2.6
2026-01-13 17:00:00,0.338,0.406,1.7,2.5
2026-01-13 18:00:00,0.338,0.405,1.5,2.4
2026-01-13 19:00:00,0.338,0.404,1.4,2.3
2026-01-13 20:00:00,0.338,0.402,1.2,2.2
2026-01-13 21:00:00,0.338,0.399,1.1,2.1
2026-01-13 22:00:00,0.338,0.396,1,2
2026-01-13 23:00:00,0.338,0.393,1,1.9
2026-01-14 00:00:00,0.338,0.39,0.9,1.9
2026-01-14 01:00:00,0.338,0.388,0.8,1.8
2026-01-14 02:00:00,0.338,0.387,0.8,1.8
2026-01-14 03:00:00,0.338,0.387,0.8,1.8
2026-01-14 04:00:00,0.338,0.388,0.9,1.9
2026-01-14 05:00:00,0.337,0.388,1.8,2.5
2026-01-14 06:00:00,0.335,0.388,3.4,3.5
2026-01-14 07:00:00,0.334,0.389,4.5,4.1
2026-01-14 08:00:00,0.334,0.39,4.8,4.3
2026-01-14 09:00:00,0.334,0.391,4.4,4.2
2026-01-14 10:00:00,0.334,0.391,3.9,3.8
2026-01-14 11:00:00,0.335,0.392,3.4,3.6
2026-01-14 12:00:00,0.335,0.392,3.1,3.4
2026-01-14 13:00:00,0.335,0.392,2.9,3.4
2026-01-14 14:00:00,0.335,0.392,2.8,3.3
2026-01-14 15:00:00,0.336,0.393,2.7,3.3
2026-01-14 16:00:00,0.336,0.393,2.6,3.2
2026-01-14 17:00:00,0.336,0.393,2.4,3.1
2026-01-14 18:00:00,0.336,0.393,2.4,3.1
2026-01-14 19:00:00,0.336,0.393,2.5,3.2
2026-01-14 20:00:00,0.336,0.393,2.6,3.3
2026-01-14 21:00:00,0.336,0.392,2.9,3.5
2026-01-14 22:00:00,0.335,0.392,3.4,3.8
2026-01-14 23:00:00,0.335,0.392,3.9,4.1
2026-01-15 00:00:00,0.335,0.392,4.3,4.4
2026-01-15 01:00:00,0.334,0.392,5,4.8
2026-01-15 02:00:00,0.334,0.392,6,5.5
2026-01-15 03:00:00,0.333,0.391,7.2,6.3
2026-01-15 04:00:00,0.332,0.391,8.2,7
2026-01-15 05:00:00,0.331,0.39,9.1,7.7
2026-01-15 06:00:00,0.331,0.39,9.5,8
2026-01-15 07:00:00,0.331,0.389,9.7,8.1
2026-01-15 08:00:00,0.331,0.389,9.5,7.9
2026-01-15 09:00:00,0.332,0.389,8.8,7.5
2026-01-15 10:00:00,0.333,0.389,8.1,6.9
2026-01-15 11:00:00,0.333,0.389,7.2,6.2
2026-01-15 12:00:00,0.334,0.389,6.4,5.7
2026-01-15 13:00:00,0.335,0.389,5.6,5.2
2026-01-15 14:00:00,0.335,0.389,5,4.8
2026-01-15 15:00:00,0.335,0.389,4.4,4.4
2026-01-15 16:00:00,0.336,0.388,4,4.2
2026-01-15 17:00:00,0.336,0.388,3.8,4
2026-01-15 18:00:00,0.336,0.389,3.6,4
2026-01-15 19:00:00,0.336,0.389,3.5,3.9
2026-01-15 20:00:00,0.336,0.389,3.3,3.8
2026-01-15 21:00:00,0.336,0.389,3.1,3.7
2026-01-15 22:00:00,0.336,0.389,2.9,3.6
2026-01-15 23:00:00,0.337,0.389,2.7,3.5
2026-01-16 00:00:00,0.337,0.389,2.7,3.5
2026-01-16 01:00:00,0.336,0.389,3,3.8
2026-01-16 02:00:00,0.335,0.388,4,4.3
2026-01-16 03:00:00,0.334,0.387,5.5,5.2
2026-01-16 04:00:00,0.333,0.387,7.2,6.3
2026-01-16 05:00:00,0.331,0.386,8.7,7.3
2026-01-16 06:00:00,0.331,0.386,9.9,7.9
2026-01-16 07:00:00,0.33,0.385,10.5,8.1
2026-01-16 08:00:00,0.33,0.385,10.5,7.9
2026-01-16 09:00:00,0.331,0.385,9.7,7.4
2026-01-16 10:00:00,0.332,0.385,8.6,6.7
2026-01-16 11:00:00,0.333,0.385,7.6,6
2026-01-16 12:00:00,0.333,0.385,6.6,5.4
2026-01-16 13:00:00,0.334,0.385,5.7,4.9
2026-01-16 14:00:00,0.335,0.385,5,4.5
2026-01-16 15:00:00,0.335,0.384,4.4,4.2
2026-01-16 16:00:00,0.335,0.384,3.8,3.9
2026-01-16 17:00:00,0.336,0.384,3.4,3.7
2026-01-16 18:00:00,0.336,0.384,3.1,3.5
