time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2025-10-18 06:00:00,0.196,0.342,20.4,20.3
2025-10-18 07:00:00,0.202,0.345,20.4,19.3
2025-10-18 08:00:00,0.203,0.348,20.3,18.4
2025-10-18 09:00:00,0.203,0.349,20.2,18
2025-10-18 10:00:00,0.203,0.35,20,17.5
2025-10-18 11:00:00,0.203,0.35,19.9,17.1
2025-10-18 12:00:00,0.203,0.35,19.7,17
2025-10-18 13:00:00,0.203,0.35,19.6,16.9
2025-10-18 14:00:00,0.203,0.35,19.5,16.7
2025-10-18 15:00:00,0.203,0.35,19.4,16.7
2025-10-18 16:00:00,0.203,0.35,19.3,16.6
2025-10-18 17:00:00,0.203,0.35,19.2,16.3
2025-10-18 18:00:00,0.204,0.35,19.1,16.1
2025-10-18 19:00:00,0.204,0.35,19,16
2025-10-18 20:00:00,0.204,0.35,18.9,16.1
2025-10-18 21:00:00,0.204,0.35,18.9,16.1
2025-10-18 22:00:00,0.204,0.35,18.8,16.1
2025-10-18 23:00:00,0.204,0.35,18.8,16.6
2025-10-19 00:00:00,0.204,0.349,18.9,17.3
2025-10-19 01:00:00,0.204,0.349,19,18
2025-10-19 02:00:00,0.204,0.349,19.3,19.2
2025-10-19 03:00:00,0.203,0.348,19.6,19.9
2025-10-19 04:00:00,0.203,0.347,19.8,20
2025-10-19 05:00:00,0.203,0.347,19.9,19.7
2025-10-19 06:00:00,0.203,0.347,20,19.3
2025-10-19 07:00:00,0.203,0.346,19.9,18.7
2025-10-19 08:00:00,0.203,0.346,19.7,18.2
2025-10-19 09:00:00,0.203,0.346,19.6,17.7
2025-10-19 10:00:00,0.203,0.346,19.5,17.3
2025-10-19 11:00:00,0.203,0.345,19.3,16.8
2025-10-19 12:00:00,0.202,0.345,19.1,16.3
2025-10-19 13:00:00,0.202,0.345,18.9,15.8
2025-10-19 14:00:00,0.202,0.345,18.7,15.3
2025-10-19 15:00:00,0.202,0.345,18.5,15.1
2025-10-19 16:00:00,0.202,0.345,18.3,14.8
2025-10-19 17:00:00,0.202,0.345,18.1,14.3
2025-10-19 18:00:00,0.202,0.345,17.9,13.7
2025-10-19 19:00:00,0.202,0.345,17.7,13.1
2025-10-19 20:00:00,0.202,0.345,17.5,12.5
2025-10-19 21:00:00,0.202,0.345,17.2,11.9
2025-10-19 22:00:00,0.202,0.345,17,11.4
2025-10-19 23:00:00,0.202,0.344,16.7,12.1
2025-10-20 00:00:00,0.202,0.344,16.7,13.6
2025-10-20 01:00:00,0.202,0.344,16.8,14.4
2025-10-20 02:00:00,0.202,0.343,16.9,15.6
2025-10-20 03:00:00,0.202,0.342,17.1,16.4
2025-10-20 04:00:00,0.202,0.342,17.9,17.7
2025-10-20 05:00:00,0.202,0.342,18.8,17.5
2025-10-20 06:00:00,0.201,0.341,18.5,16.6
2025-10-20 07:00:00,0.201,0.341,18.2,16
2025-10-20 08:00:00,0.201,0.341,18,15.6
2025-10-20 09:00:00,0.2,0.341,17.8,14.4
2025-10-20 10:00:00,0.2,0.341,17.5,13.9
2025-10-20 11:00:00,0.2,0.341,17.3,13.5
2025-10-20 12:00:00,0.2,0.341,17.1,13
2025-10-20 13:00:00,0.2,0.341,17,13
2025-10-20 14:00:00,0.2,0.341,16.8,13
2025-10-20 15:00:00,0.2,0.341,16.7,12.5
2025-10-20 16:00:00,0.2,0.341,16.6,12.3
2025-10-20 17:00:00,0.2,0.341,16.5,12.1
2025-10-20 18:00:00,0.2,0.341,16.4,12
2025-10-20 19:00:00,0.2,0.341,16.3,12.1
2025-10-20 20:00:00,0.2,0.341,16.3,12.2
2025-10-20 21:00:00,0.2,0.341,16.2,12.2
2025-10-20 22:00:00,0.2,0.34,16.2,12.1
2025-10-20 23:00:00,0.2,0.34,16.2,12.3
2025-10-21 00:00:00,0.199,0.34,16.2,12.8
2025-10-21 01:00:00,0.199,0.34,16.3,13.6
2025-10-21 02:00:00,0.199,0.34,16.4,14
2025-10-21 03:00:00,0.199,0.34,16.4,14.3
2025-10-21 04:00:00,0.199,0.339,16.5,14.8
2025-10-21 05:00:00,0.199,0.339,16.7,15.3
2025-10-21 06:00:00,0.199,0.339,16.8,15.3
2025-10-21 07:00:00,0.199,0.339,16.8,15.1
2025-10-21 08:00:00,0.198,0.339,16.8,14.5
2025-10-21 09:00:00,0.198,0.339,16.7,14
2025-10-21 10:00:00,0.198,0.339,16.6,13.5
2025-10-21 11:00:00,0.198,0.339,16.5,13
2025-10-21 12:00:00,0.198,0.339,16.4,12.7
2025-10-21 13:00:00,0.198,0.339,16.2,12.2
2025-10-21 14:00:00,0.198,0.339,16.1,11.7
2025-10-21 15:00:00,0.198,0.339,15.9,11.2
2025-10-21 16:00:00,0.198,0.339,15.7,10.7
2025-10-21 17:00:00,0.198,0.339,15.6,10.3
2025-10-21 18:00:00,0.198,0.339,15.4,9.7
2025-10-21 19:00:00,0.198,0.339,15.2,9
2025-10-21 20:00:00,0.198,0.339,15,8.7
2025-10-21 21:00:00,0.197,0.339,14.8,8.4
2025-10-21 22:00:00,0.197,0.339,14.6,8.3
2025-10-21 23:00:00,0.197,0.339,14.5,9.4
2025-10-22 00:00:00,0.197,0.338,14.7,11.4
2025-10-22 01:00:00,0.197,0.338,14.9,13.4
2025-10-22 02:00:00,0.197,0.337,15.3,15.8
2025-10-22 03:00:00,0.197,0.337,16,17.7
2025-10-22 04:00:00,0.197,0.336,17,19.8
2025-10-22 05:00:00,0.197,0.336,18,19.9
2025-10-22 06:00:00,0.197,0.335,18,18.7
2025-10-22 07:00:00,0.196,0.335,17.9,18.3
2025-10-22 08:00:00,0.196,0.335,17.8,17.5
2025-10-22 09:00:00,0.196,0.335,17.6,16.5
2025-10-22 10:00:00,0.196,0.335,17.5,16.2
2025-10-22 11:00:00,0.195,0.335,17.4,15.9
2025-10-22 12:00:00,0.195,0.335,17.3,15.6
2025-10-22 13:00:00,0.195,0.335,17.2,15.2
2025-10-22 14:00:00,0.195,0.336,17.1,14.5
2025-10-22 15:00:00,0.195,0.336,16.9,14
2025-10-22 16:00:00,0.195,0.336,16.7,13.5
2025-10-22 17:00:00,0.195,0.336,16.6,13.2
2025-10-22 18:00:00,0.195,0.336,16.4,12.9
2025-10-22 19:00:00,0.195,0.336,16.3,12.6
2025-10-22 20:00:00,0.194,0.336,16.1,12.2
2025-10-22 21:00:00,0.194,0.336,16,12
2025-10-22 22:00:00,0.194,0.336,15.9,12.3
2025-10-22 23:00:00,0.194,0.336,15.9,13.5
2025-10-23 00:00:00,0.194,0.335,16.2,16.2
