time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2026-02-20 07:20:00,0.323,0.368,6.5,11.7
2026-02-20 07:25:00,0.323,0.369,6.1,11.2
2026-02-20 07:30:00,0.323,0.369,5.9,10.9
2026-02-20 07:35:00,0.324,0.37,5.8,10.6
2026-02-20 07:40:00,0.324,0.371,5.7,10.4
2026-02-20 07:45:00,0.324,0.371,5.7,10.3
2026-02-20 07:50:00,0.324,0.372,5.6,10.1
2026-02-20 07:55:00,0.324,0.372,5.6,9.9
2026-02-20 08:00:00,0.324,0.372,5.6,9.8
2026-02-20 08:05:00,0.324,0.373,5.6,9.7
2026-02-20 08:10:00,0.325,0.373,5.6,9.5
2026-02-20 08:15:00,0.324,0.374,5.6,9.4
2026-02-20 08:20:00,0.325,0.374,5.5,9.3
2026-02-20 08:25:00,0.325,0.374,5.5,9.2
2026-02-20 08:30:00,0.325,0.375,5.5,9.0
2026-02-20 08:35:00,0.325,0.375,5.5,8.9
2026-02-20 08:40:00,0.325,0.375,5.5,8.8
2026-02-20 08:45:00,0.325,0.375,5.5,8.7
2026-02-20 08:50:00,0.325,0.376,5.5,8.6
2026-02-20 08:55:00,0.325,0.376,5.5,8.6
2026-02-20 09:00:00,0.325,0.376,5.5,8.5
2026-02-20 09:05:00,0.325,0.376,5.6,8.4
2026-02-20 09:10:00,0.326,0.377,5.6,8.3
2026-02-20 09:15:00,0.325,0.377,5.6,8.2
2026-02-20 09:20:00,0.325,0.377,5.6,8.0
2026-02-20 09:25:00,0.326,0.377,5.6,7.9
2026-02-20 09:30:00,0.326,0.377,5.6,7.9
2026-02-20 09:35:00,0.326,0.377,5.6,7.8
2026-02-20 09:40:00,0.326,0.377,5.6,7.8
2026-02-20 09:45:00,0.326,0.378,5.6,7.7
2026-02-20 09:50:00,0.326,0.378,5.6,7.7
2026-02-20 09:55:00,0.326,0.378,5.6,7.6
2026-02-20 10:00:00,0.326,0.378,5.6,7.6
2026-02-20 10:05:00,0.326,0.378,5.6,7.5
2026-02-20 10:10:00,0.326,0.378,5.6,7.5
2026-02-20 10:15:00,0.326,0.378,5.6,7.4
2026-02-20 10:20:00,0.326,0.378,5.6,7.3
2026-02-20 10:25:00,0.326,0.378,5.6,7.2
2026-02-20 10:30:00,0.326,0.378,5.6,7.2
2026-02-20 10:35:00,0.326,0.378,5.6,7.1
2026-02-20 10:40:00,0.326,0.379,5.6,7.0
2026-02-20 10:45:00,0.326,0.379,5.6,7.0
2026-02-20 10:50:00,0.326,0.379,5.6,6.9
2026-02-20 10:55:00,0.326,0.379,5.6,6.9
2026-02-20 11:00:00,0.326,0.379,5.6,6.8
2026-02-20 11:05:00,0.326,0.379,5.6,6.8
2026-02-20 11:10:00,0.326,0.379,5.6,6.7
2026-02-20 11:15:00,0.326,0.379,5.6,6.6
2026-02-20 11:20:00,0.326,0.379,5.6,6.6
2026-02-20 11:25:00,0.326,0.379,5.6,6.5
2026-02-20 11:30:00,0.326,0.379,5.6,6.5
2026-02-20 11:35:00,0.326,0.379,5.6,6.4
2026-02-20 11:40:00,0.326,0.379,5.6,6.4
2026-02-20 11:45:00,0.326,0.379,5.6,6.3
2026-02-20 11:50:00,0.326,0.379,5.5,6.3
2026-02-20 11:55:00,0.326,0.379,5.5,6.2
2026-02-20 12:00:00,0.326,0.379,5.5,6.2
2026-02-20 12:05:00,0.326,0.379,5.5,6.2
