time,sm_bank_20cm,sm_irr_10cm,temp_bank_20cm,temp_irr_10cm
2026-03-29 06:40:00,0.29459233,0.3385414,17.3,16.5
2026-03-29 06:45:00,0.2943208,0.33850261,17.3,16.5
2026-03-29 06:50:00,0.29435959,0.33838624,17.3,16.52
2026-03-29 06:55:00,0.2943208,0.33834745,17.3,16.6
2026-03-29 07:00:00,0.29443717,0.33834745,17.3,16.6
2026-03-29 07:05:00,0.29428201,0.33846382,17.3,16.6
2026-03-29 07:10:00,0.29435959,0.33830866,17.3,16.6
2026-03-29 07:15:00,0.29424322,0.33830866,17.3,16.6
2026-03-29 07:20:00,0.29408806,0.33830866,17.3,16.6
2026-03-29 07:25:00,0.29408806,0.33830866,17.3,16.6
2026-03-29 07:30:00,0.29404927,0.33826987,17.3,16.6
2026-03-29 07:35:00,0.2939329,0.33819229,17.3,16.52
2026-03-29 07:40:00,0.2939329,0.33826987,17.2,16.5
2026-03-29 07:45:00,0.29397169,0.33826987,17.2,16.5
2026-03-29 07:50:00,0.29397169,0.33819229,17.2,16.5
2026-03-29 07:55:00,0.29385532,0.33823108,17.2,16.5
2026-03-29 08:00:00,0.29381653,0.33819229,17.2,16.5
2026-03-29 08:05:00,0.29385532,0.33819229,17.2,16.5
2026-03-29 08:10:00,0.29381653,0.33811471,17.2,16.5
2026-03-29 08:15:00,0.29377774,0.3381535,17.12,16.5
2026-03-29 08:20:00,0.29370016,0.3381535,17.1,16.5
2026-03-29 08:25:00,0.29370016,0.33803713,17.1,16.5
2026-03-29 08:30:00,0.29370016,0.3381535,17.1,16.5
2026-03-29 08:35:00,0.29362258,0.3381535,17.02,16.4
2026-03-29 08:40:00,0.29366137,0.33811471,17.0,16.4
2026-03-29 08:45:00,0.29370016,0.33807592,17.0,16.4
2026-03-29 08:50:00,0.29366137,0.33830866,16.94,16.4
2026-03-29 08:55:00,0.29366137,0.33823108,16.9,16.4
2026-03-29 09:00:00,0.29362258,0.33807592,16.9,16.34
2026-03-29 09:05:00,0.293545,0.33819229,16.84,16.3
2026-03-29 09:10:00,0.29358379,0.33803713,16.8,16.3
2026-03-29 09:15:00,0.29366137,0.3381535,16.8,16.3
2026-03-29 09:20:00,0.29373895,0.33819229,16.72,16.26
2026-03-29 09:25:00,0.29362258,0.33811471,16.7,16.2
2026-03-29 09:30:00,0.29358379,0.33807592,16.7,16.2
2026-03-29 09:35:00,0.29370016,0.33807592,16.6,16.2
2026-03-29 09:40:00,0.29366137,0.3381535,16.6,16.14
2026-03-29 09:45:00,0.29377774,0.33811471,16.54,16.1
2026-03-29 09:50:00,0.29362258,0.33811471,16.5,16.1
2026-03-29 09:55:00,0.29370016,0.33811471,16.48,16.04
2026-03-29 10:00:00,0.29377774,0.33811471,16.4,16.0
2026-03-29 10:05:00,0.29389411,0.33811471,16.4,16.0
2026-03-29 10:10:00,0.29385532,0.3381535,16.3,15.94
2026-03-29 10:15:00,0.29385532,0.3381535,16.3,15.9
2026-03-29 10:20:00,0.29377774,0.3381535,16.22,15.9
2026-03-29 10:25:00,0.29385532,0.33811471,16.2,15.8
2026-03-29 10:30:00,0.29401048,0.33826987,16.12,15.8
2026-03-29 10:35:00,0.29389411,0.33819229,16.1,15.74
2026-03-29 10:40:00,0.2939329,0.33826987,16.02,15.7
2026-03-29 10:45:00,0.29397169,0.3381535,16.0,15.7
2026-03-29 10:50:00,0.29397169,0.33826987,15.9,15.6
2026-03-29 10:55:00,0.2939329,0.33823108,15.9,15.6
2026-03-29 11:00:00,0.29397169,0.33838624,15.8,15.54
2026-03-29 11:05:00,0.29401048,0.33823108,15.8,15.5
2026-03-29 11:10:00,0.29412685,0.33823108,15.7,15.48
2026-03-29 11:15:00,0.29416564,0.33819229,15.7,15.4
2026-03-29 11:20:00,0.29420443,0.33823108,15.6,15.4
2026-03-29 11:25:00,0.29416564,0.33838624,15.6,15.32
2026-03-29 11:30:00,0.29420443,0.33823108,15.5,15.3
2026-03-29 11:35:00,0.29420443,0.33834745,15.5,15.26
2026-03-29 11:40:00,0.29428201,0.33834745,15.4,15.2
2026-03-29 11:45:00,0.29439838,0.33834745,15.4,15.2
2026-03-29 11:50:00,0.29435959,0.33838624,15.3,15.12
2026-03-29 11:55:00,0.29439838,0.33846382,15.28,15.1
2026-03-29 12:00:00,0.29439838,0.33850261,15.2,15.04
2026-03-29 12:05:00,0.29455354,0.33842503,15.18,15.0
2026-03-29 12:10:00,0.29455354,0.33838624,15.1,14.96
2026-03-29 12:15:00,0.29451475,0.33842503,15.06,14.9
2026-03-29 12:20:00,0.29466991,0.33850261,15.0,14.9
2026-03-29 12:25:00,0.29463112,0.3385414,14.94,14.8
2026-03-29 12:30:00,0.29478628,0.33846382,14.9,14.8
2026-03-29 12:35:00,0.2947087,0.3385414,14.82,14.7
2026-03-29 12:40:00,0.29482507,0.33858019,14.8,14.7
2026-03-29 12:45:00,0.29474749,0.33858019,14.7,14.62
2026-03-29 12:50:00,0.29482507,0.33861898,14.68,14.6
2026-03-29 12:55:00,0.29482507,0.33858019,14.6,14.54
2026-03-29 13:00:00,0.29490265,0.33873535,14.56,14.5
2026-03-29 13:05:00,0.29490265,0.33865777,14.5,14.44
2026-03-29 13:10:00,0.29486386,0.33873535,14.44,14.4
2026-03-29 13:15:00,0.29505781,0.33861898,14.4,14.36
2026-03-29 13:20:00,0.29501902,0.33873535,14.32,14.3
2026-03-29 13:25:00,0.2950966,0.33873535,14.3,14.28
2026-03-29 13:30:00,0.29513539,0.33877414,14.2,14.2
2026-03-29 13:35:00,0.29513539,0.33877414,14.2,14.2
2026-03-29 13:40:00,0.29517418,0.33881293,14.1,14.1
2026-03-29 13:45:00,0.2950966,0.33873535,14.08,14.1
2026-03-29 13:50:00,0.29521297,0.33873535,14.0,14.04
2026-03-29 13:55:00,0.29532934,0.33885172,13.98,14.0
2026-03-29 14:00:00,0.29525176,0.33885172,13.9,13.96
2026-03-29 14:05:00,0.29536813,0.3389293,13.88,13.9
2026-03-29 14:10:00,0.29532934,0.33896809,13.8,13.9
2026-03-29 14:15:00,0.29536813,0.33896809,13.78,13.8
2026-03-29 14:20:00,0.29540692,0.3389293,13.7,13.8
2026-03-29 14:25:00,0.29544571,0.33896809,13.7,13.72
2026-03-29 14:30:00,0.2954845,0.33908446,13.6,13.7
2026-03-29 14:35:00,0.29556208,0.33904567,13.6,13.66
2026-03-29 14:40:00,0.29556208,0.33912325,13.5,13.6
2026-03-29 14:45:00,0.29556208,0.33916204,13.5,13.6
2026-03-29 14:50:00,0.29556208,0.33908446,13.44,13.52
2026-03-29 14:55:00,0.29571724,0.33912325,13.4,13.5
2026-03-29 15:00:00,0.29567845,0.33920083,13.36,13.46
2026-03-29 15:05:00,0.29571724,0.33920083,13.3,13.4
2026-03-29 15:10:00,0.29563966,0.33923962,13.26,13.4
2026-03-29 15:15:00,0.29575603,0.33935599,13.2,13.32
2026-03-29 15:20:00,0.29567845,0.33935599,13.2,13.3
2026-03-29 15:25:00,0.29583361,0.3393172,13.1,13.28
2026-03-29 15:30:00,0.29583361,0.33943357,13.1,13.2
2026-03-29 15:35:00,0.29591119,0.33939478,13.06,13.2
2026-03-29 15:40:00,0.29591119,0.33943357,13.0,13.14
2026-03-29 15:45:00,0.2958724,0.33939478,13.0,13.1
2026-03-29 15:50:00,0.2958724,0.33943357,12.9,13.1
2026-03-29 15:55:00,0.29594998,0.33939478,12.9,13.02
2026-03-29 16:00:00,0.29598877,0.33954994,12.86,13.0
2026-03-29 16:05:00,0.29606635,0.33954994,12.8,13.0
2026-03-29 16:10:00,0.29614393,0.33951115,12.8,12.92
2026-03-29 16:15:00,0.29614393,0.33951115,12.7,12.9
2026-03-29 16:20:00,0.29614393,0.33962752,12.7,12.9
2026-03-29 16:25:00,0.29614393,0.33962752,12.68,12.82
2026-03-29 16:30:00,0.29622151,0.33962752,12.6,12.8
2026-03-29 16:35:00,0.29614393,0.33966631,12.6,12.8
2026-03-29 16:40:00,0.29614393,0.3397051,12.56,12.72
2026-03-29 16:45:00,0.29629909,0.33962752,12.5,12.7
2026-03-29 16:50:00,0.2962603,0.33974389,12.5,12.7
2026-03-29 16:55:00,0.29622151,0.33978268,12.48,12.64
2026-03-29 17:00:00,0.2962603,0.33986026,12.4,12.6
2026-03-29 17:05:00,0.29629909,0.33974389,12.4,12.6
2026-03-29 17:10:00,0.29633788,0.33986026,12.4,12.58
2026-03-29 17:15:00,0.29637667,0.33982147,12.32,12.5
2026-03-29 17:20:00,0.29629909,0.33989905,12.3,12.5
2026-03-29 17:25:00,0.29649304,0.33993784,12.3,12.5
2026-03-29 17:30:00,0.29649304,0.33997663,12.26,12.46
2026-03-29 17:35:00,0.29633788,0.33997663,12.2,12.4
2026-03-29 17:40:00,0.29649304,0.33982147,12.2,12.4
2026-03-29 17:45:00,0.29645425,0.33989905,12.2,12.4
2026-03-29 17:50:00,0.29653183,0.33989905,12.14,12.36
2026-03-29 17:55:00,0.29641546,0.33989905,12.1,12.3
2026-03-29 18:00:00,0.29649304,0.33989905,12.1,12.3
2026-03-29 18:05:00,0.29649304,0.34001542,12.1,12.3
2026-03-29 18:10:00,0.29653183,0.34001542,12.06,12.28
2026-03-29 18:15:00,0.29649304,0.33989905,12.0,12.2
2026-03-29 18:20:00,0.29653183,0.33989905,12.0,12.2
2026-03-29 18:25:00,0.29660941,0.34001542,12.0,12.2
2026-03-29 18:30:00,0.29657062,0.340093,12.0,12.2
2026-03-29 18:35:00,0.29653183,0.34005421,11.9,12.12
2026-03-29 18:40:00,0.29660941,0.34005421,11.9,12.1
2026-03-29 18:45:00,0.29660941,0.34017058,11.9,12.1
2026-03-29 18:50:00,0.29660941,0.340093,11.9,12.1
2026-03-29 18:55:00,0.29672578,0.34013179,11.88,12.1
2026-03-29 19:00:00,0.29668699,0.34024816,11.8,12.04
2026-03-29 19:05:00,0.29668699,0.340093,11.8,12.0
2026-03-29 19:10:00,0.29660941,0.34005421,11.8,12.0
2026-03-29 19:15:00,0.29668699,0.33993784,11.8,12.0
2026-03-29 19:20:00,0.29668699,0.340093,11.78,12.0
2026-03-29 19:25:00,0.29676457,0.34001542,11.7,12.0
2026-03-29 19:30:00,0.29680336,0.33993784,11.7,11.94
2026-03-29 19:35:00,0.2966482,0.34001542,11.7,11.9
2026-03-29 19:40:00,0.29676457,0.33997663,11.7,11.9
2026-03-29 19:45:00,0.29688094,0.33978268,11.7,11.9
2026-03-29 19:50:00,0.29691973,0.33993784,11.62,11.9
2026-03-29 19:55:00,0.29680336,0.33982147,11.6,11.9
2026-03-29 20:00:00,0.29680336,0.33997663,11.6,11.82
2026-03-29 20:05:00,0.29684215,0.33997663,11.6,11.8
2026-03-29 20:10:00,0.29680336,0.33997663,11.6,11.8
2026-03-29 20:15:00,0.29680336,0.34005421,11.56,11.8
2026-03-29 20:20:00,0.29695852,0.34001542,11.5,11.8
2026-03-29 20:25:00,0.29680336,0.34001542,11.5,11.8
2026-03-29 20:30:00,0.29680336,0.34005421,11.5,11.74
2026-03-29 20:35:00,0.29688094,0.34013179,11.5,11.7
2026-03-29 20:40:00,0.29691973,0.34013179,11.5,11.7
2026-03-29 20:45:00,0.29695852,0.340093,11.42,11.7
2026-03-29 20:50:00,0.29695852,0.34017058,11.4,11.7
2026-03-29 20:55:00,0.29695852,0.34013179,11.4,11.7
2026-03-29 21:00:00,0.2970361,0.34020937,11.4,11.66
2026-03-29 21:05:00,0.29684215,0.34024816,11.4,11.6
2026-03-29 21:10:00,0.29695852,0.34020937,11.38,11.6
2026-03-29 21:15:00,0.29699731,0.34017058,11.3,11.6
2026-03-29 21:20:00,0.29707489,0.34013179,11.3,11.6
2026-03-29 21:25:00,0.29695852,0.34005421,11.3,11.6
2026-03-29 21:30:00,0.2970361,0.34013179,11.3,11.6
2026-03-29 21:35:00,0.29695852,0.34005421,11.3,11.52
2026-03-29 21:40:00,0.29711368,0.34005421,11.3,11.5
2026-03-29 21:45:00,0.29707489,0.340093,11.2,11.5
2026-03-29 21:50:00,0.29711368,0.340093,11.2,11.5
2026-03-29 21:55:00,0.2970361,0.34005421,11.2,11.5
2026-03-29 22:00:00,0.29707489,0.34013179,11.2,11.5
2026-03-29 22:05:00,0.29711368,0.34020937,11.2,11.5
2026-03-29 22:10:00,0.29715247,0.34005421,11.2,11.46
2026-03-29 22:15:00,0.2970361,0.34005421,11.2,11.4
2026-03-29 22:20:00,0.29711368,0.34024816,11.2,11.4
2026-03-29 22:25:00,0.29711368,0.34013179,11.12,11.4
2026-03-29 22:30:00,0.29711368,0.34024816,11.1,11.4
2026-03-29 22:35:00,0.2970361,0.34024816,11.1,11.4
2026-03-29 22:40:00,0.29695852,0.34013179,11.1,11.4
2026-03-29 22:45:00,0.29711368,0.34024816,11.1,11.4
2026-03-29 22:50:00,0.29707489,0.34020937,11.1,11.4
2026-03-29 22:55:00,0.29715247,0.34024816,11.1,11.4
2026-03-29 23:00:00,0.29719126,0.34005421,11.1,11.4
2026-03-29 23:05:00,0.29711368,0.34020937,11.1,11.4
2026-03-29 23:10:00,0.29707489,0.340093,11.1,11.4
2026-03-29 23:15:00,0.29711368,0.34013179,11.1,11.32
2026-03-29 23:20:00,0.29707489,0.34017058,11.14,11.32
2026-03-29 23:25:00,0.2970361,0.340093,11.2,11.36
2026-03-29 23:30:00,0.29711368,0.34005421,11.2,11.38
2026-03-29 23:35:00,0.29707489,0.34001542,11.2,11.4
2026-03-29 23:40:00,0.2970361,0.34005421,11.2,11.4
2026-03-29 23:45:00,0.29719126,0.340093,11.2,11.4
2026-03-29 23:50:00,0.29699731,0.34001542,11.24,11.4
2026-03-29 23:55:00,0.29695852,0.33997663,11.3,11.4
2026-03-30 00:00:00,0.29684215,0.34001542,11.3,11.4
2026-03-30 00:05:00,0.29691973,0.33993784,11.3,11.4
2026-03-30 00:10:00,0.29691973,0.33993784,11.38,11.4
2026-03-30 00:15:00,0.29695852,0.33993784,11.4,11.4
2026-03-30 00:20:00,0.29680336,0.33993784,11.4,11.48
2026-03-30 00:25:00,0.29691973,0.33986026,11.46,11.5
2026-03-30 00:30:00,0.29680336,0.33978268,11.5,11.5
2026-03-30 00:35:00,0.29684215,0.33974389,11.5,11.5
2026-03-30 00:40:00,0.29680336,0.33986026,11.6,11.5
2026-03-30 00:45:00,0.29676457,0.3397051,11.6,11.58
2026-03-30 00:50:00,0.29668699,0.33962752,11.66,11.6
2026-03-30 00:55:00,0.29668699,0.3397051,11.7,11.6
2026-03-30 01:00:00,0.29657062,0.33966631,11.74,11.62
2026-03-30 01:05:00,0.29660941,0.33966631,11.8,11.7
2026-03-30 01:10:00,0.29649304,0.33962752,11.84,11.7
2026-03-30 01:15:00,0.29641546,0.33954994,11.9,11.7
2026-03-30 01:20:00,0.29645425,0.33962752,11.96,11.8
2026-03-30 01:25:00,0.29649304,0.33954994,12.0,11.8
2026-03-30 01:30:00,0.29618272,0.33947236,12.08,11.84
2026-03-30 01:35:00,0.29618272,0.33939478,12.1,11.9
2026-03-30 01:40:00,0.29610514,0.33939478,12.2,11.9
2026-03-30 01:45:00,0.29614393,0.33943357,12.22,11.98
2026-03-30 01:50:00,0.29614393,0.33935599,12.3,12.0
2026-03-30 01:55:00,0.29610514,0.33927841,12.32,12.0
2026-03-30 02:00:00,0.29594998,0.3393172,12.4,12.1
2026-03-30 02:05:00,0.29591119,0.33927841,12.44,12.1
2026-03-30 02:10:00,0.29575603,0.33916204,12.5,12.16
2026-03-30 02:15:00,0.29579482,0.33923962,12.58,12.2
2026-03-30 02:20:00,0.29571724,0.33916204,12.6,12.24
2026-03-30 02:25:00,0.29563966,0.33920083,12.7,12.3
2026-03-30 02:30:00,0.29567845,0.33920083,12.74,12.34
2026-03-30 02:35:00,0.29556208,0.33900688,12.8,12.4
2026-03-30 02:40:00,0.29556208,0.33912325,12.86,12.42
2026-03-30 02:45:00,0.29560087,0.33900688,12.9,12.5
2026-03-30 02:50:00,0.2954845,0.33896809,12.94,12.5
2026-03-30 02:55:00,0.29540692,0.33896809,13.0,12.58
2026-03-30 03:00:00,0.29529055,0.33904567,13.0,12.6
2026-03-30 03:05:00,0.2954845,0.3389293,13.1,12.62
2026-03-30 03:10:00,0.29536813,0.3389293,13.1,12.7
2026-03-30 03:15:00,0.29525176,0.33885172,13.14,12.7
2026-03-30 03:20:00,0.29521297,0.33877414,13.2,12.74
2026-03-30 03:25:00,0.29517418,0.33877414,13.2,12.8
2026-03-30 03:30:00,0.29517418,0.3389293,13.26,12.8
2026-03-30 03:35:00,0.29513539,0.33869656,13.3,12.82
2026-03-30 03:40:00,0.29513539,0.33861898,13.3,12.9
2026-03-30 03:45:00,0.2950966,0.33865777,13.3,12.9
2026-03-30 03:50:00,0.2950966,0.33873535,13.38,12.9
2026-03-30 03:55:00,0.29505781,0.33869656,13.4,12.94
2026-03-30 04:00:00,0.29494144,0.33858019,13.4,13.0
2026-03-30 04:05:00,0.29490265,0.33869656,13.42,13.0
2026-03-30 04:10:00,0.29490265,0.33861898,13.5,13.0
2026-03-30 04:15:00,0.29490265,0.33861898,13.5,13.02
2026-03-30 04:20:00,0.29486386,0.33850261,13.5,13.1
2026-03-30 04:25:00,0.29494144,0.33850261,13.5,13.1
2026-03-30 04:30:00,0.29494144,0.33850261,13.58,13.1
2026-03-30 04:35:00,0.2947087,0.33850261,13.6,13.1
2026-03-30 04:40:00,0.29474749,0.33842503,13.6,13.12
2026-03-30 04:45:00,0.29478628,0.33846382,13.6,13.2
2026-03-30 04:50:00,0.29482507,0.33850261,13.6,13.2
2026-03-30 04:55:00,0.29474749,0.33846382,13.6,13.2
2026-03-30 05:00:00,0.29474749,0.33850261,13.64,13.2
2026-03-30 05:05:00,0.29466991,0.33842503,13.7,13.2
2026-03-30 05:10:00,0.29482507,0.33842503,13.7,13.2
2026-03-30 05:15:00,0.2947087,0.33842503,13.7,13.22
2026-03-30 05:20:00,0.29478628,0.33838624,13.7,13.28
2026-03-30 05:25:00,0.29486386,0.33830866,13.7,13.3
2026-03-30 05:30:00,0.29474749,0.33838624,13.7,13.3
2026-03-30 05:35:00,0.29474749,0.33846382,13.7,13.3
2026-03-30 05:40:00,0.29474749,0.33834745,13.7,13.3
2026-03-30 05:45:00,0.29463112,0.33842503,13.7,13.3
2026-03-30 05:50:00,0.29482507,0.33834745,13.7,13.3
2026-03-30 05:55:00,0.29482507,0.33834745,13.7,13.3
2026-03-30 06:00:00,0.29482507,0.33834745,13.7,13.3
2026-03-30 06:05:00,0.29474749,0.33838624,13.7,13.3
2026-03-30 06:10:00,0.29478628,0.33834745,13.7,13.3
2026-03-30 06:15:00,0.29494144,0.33830866,13.7,13.34
2026-03-30 06:20:00,0.29482507,0.33830866,13.7,13.38
2026-03-30 06:25:00,0.2947087,0.33830866,13.7,13.4
2026-03-30 06:30:00,0.29486386,0.33834745,13.7,13.4
2026-03-30 06:35:00,0.29482507,0.33838624,13.7,13.4
2026-03-30 06:40:00,0.2947087,0.33823108,13.7,13.4
2026-03-30 06:45:00,0.29478628,0.33834745,13.7,13.4
2026-03-30 06:50:00,0.29486386,0.33826987,13.7,13.4
2026-03-30 06:55:00,0.29486386,0.33826987,13.7,13.4
2026-03-30 07:00:00,0.29490265,0.33826987,13.7,13.4
2026-03-30 07:05:00,0.29490265,0.33826987,13.7,13.4
2026-03-30 07:10:00,0.29494144,0.33834745,13.7,13.4
2026-03-30 07:15:00,0.29490265,0.33842503,13.7,13.4
2026-03-30 07:20:00,0.29494144,0.33830866,13.7,13.4
2026-03-30 07:25:00,0.29490265,0.33838624,13.7,13.4
2026-03-30 07:30:00,0.29501902,0.33830866,13.7,13.4
2026-03-30 07:35:00,0.29490265,0.33826987,13.7,13.4
2026-03-30 07:40:00,0.29501902,0.33838624,13.7,13.4
2026-03-30 07:45:00,0.29505781,0.33830866,13.7,13.4
2026-03-30 07:50:00,0.29505781,0.33838624,13.7,13.4
2026-03-30 07:55:00,0.29513539,0.33834745,13.7,13.4
2026-03-30 08:00:00,0.2950966,0.33834745,13.7,13.4
2026-03-30 08:05:00,0.29501902,0.33842503,13.7,13.4
2026-03-30 08:10:00,0.29525176,0.33842503,13.7,13.4
2026-03-30 08:15:00,0.29517418,0.3385414,13.7,13.4
2026-03-30 08:20:00,0.29521297,0.33842503,13.7,13.4
2026-03-30 08:25:00,0.29536813,0.33846382,13.7,13.4
2026-03-30 08:30:00,0.29517418,0.33858019,13.7,13.4
2026-03-30 08:35:00,0.2950966,0.33881293,13.7,13.4
2026-03-30 08:40:00,0.29498023,0.33869656,13.7,13.4
2026-03-30 08:45:00,0.29478628,0.33881293,13.7,13.4
2026-03-30 08:50:00,0.29385532,0.33889051,13.7,13.4
2026-03-30 08:55:00,0.29280799,0.33927841,13.62,13.4
2026-03-30 09:00:00,0.2950966,0.33958873,13.6,13.4
2026-03-30 09:05:00,0.29893681,0.33989905,13.6,13.4
2026-03-30 09:10:00,0.30266065,0.33958873,13.6,13.4
2026-03-30 09:15:00,0.30549232,0.33923962,13.6,13.4
2026-03-30 09:20:00,0.30778093,0.33881293,13.6,13.4
2026-03-30 09:25:00,0.30909979,0.33861898,13.6,13.4
2026-03-30 09:30:00,0.31053502,0.3385414,13.6,13.4
2026-03-30 09:35:00,0.31189267,0.33846382,13.6,13.4
2026-03-30 09:40:00,0.31356064,0.33858019,13.6,13.4
2026-03-30 09:45:00,0.31499587,0.33861898,13.6,13.4
2026-03-30 09:50:00,0.31612078,0.33900688,13.52,13.32
2026-03-30 09:55:00,0.31732327,0.33927841,13.5,13.3
2026-03-30 10:00:00,0.31879729,0.33962752,13.5,13.3
2026-03-30 10:05:00,0.32011615,0.33978268,13.5,13.3
2026-03-30 10:10:00,0.32135743,0.34013179,13.5,13.3
2026-03-30 10:15:00,0.32283145,0.3404809,13.5,13.3
2026-03-30 10:20:00,0.32430547,0.34071364,13.5,13.3
2026-03-30 10:25:00,0.32570191,0.34094638,13.48,13.3
2026-03-30 10:30:00,0.32694319,0.34117912,13.4,13.3
2026-03-30 10:35:00,0.32795173,0.34145065,13.4,13.3
2026-03-30 10:40:00,0.32907664,0.34168339,13.4,13.24
2026-03-30 10:45:00,0.33171436,0.34199371,13.4,13.2
2026-03-30 10:50:00,0.33435208,0.34226524,13.4,13.2
2026-03-30 10:55:00,0.33687343,0.34261435,13.4,13.2
2026-03-30 11:00:00,0.34005421,0.34296346,13.4,13.2
2026-03-30 11:05:00,0.34362289,0.34335136,13.34,13.2
2026-03-30 11:10:00,0.34726915,0.34373926,13.3,13.2
2026-03-30 11:15:00,0.35394103,0.34738552,13.3,13.2
2026-03-30 11:20:00,0.35758729,0.34874317,13.3,13.2
2026-03-30 11:25:00,0.36383248,0.34909228,13.3,13.2
2026-03-30 11:30:00,0.37186201,0.3501784,13.3,13.14
2026-03-30 11:35:00,0.37570222,0.3544453,13.3,13.1
2026-03-30 11:40:00,0.3781072,0.36670294,13.3,13.1
2026-03-30 11:45:00,0.38051218,0.37256023,13.22,13.1
2026-03-30 11:50:00,0.38140435,0.37364635,13.2,13.1
2026-03-30 11:55:00,0.3815983,0.37449973,13.2,13.1
2026-03-30 12:00:00,0.38155951,0.375004,13.2,13.1
2026-03-30 12:05:00,0.3815983,0.3761677,13.2,13.1
2026-03-30 12:10:00,0.38144314,0.37705987,13.2,13.1
2026-03-30 12:15:00,0.38140435,0.37787446,13.2,13.1
2026-03-30 12:20:00,0.38148193,0.37861147,13.2,13.1
2026-03-30 12:25:00,0.3815983,0.37930969,13.14,13.1
2026-03-30 12:30:00,0.3815983,0.38000791,13.1,13.02
2026-03-30 12:35:00,0.38171467,0.38066734,13.1,13.0
2026-03-30 12:40:00,0.38186983,0.3812104,13.1,13.0
2026-03-30 12:45:00,0.38218015,0.38190862,13.1,13.0
2026-03-30 12:50:00,0.38252926,0.38245168,13.1,13.0
2026-03-30 12:55:00,0.38287837,0.38295595,13.1,13.0
2026-03-30 13:00:00,0.38311111,0.38326627,13.1,13.0
2026-03-30 13:05:00,0.38322748,0.38369296,13.1,13.0
2026-03-30 13:10:00,0.38326627,0.38396449,13.08,13.0
2026-03-30 13:15:00,0.38338264,0.38408086,13.0,13.0
2026-03-30 13:20:00,0.38342143,0.38411965,13.0,13.0
2026-03-30 13:25:00,0.38338264,0.38423602,13.0,12.98
2026-03-30 13:30:00,0.3835378,0.38442997,13.0,12.9
2026-03-30 13:35:00,0.38349901,0.38450755,13.0,12.9
2026-03-30 13:40:00,0.38365417,0.38462392,13.0,12.9
2026-03-30 13:45:00,0.38369296,0.38485666,12.98,12.9
2026-03-30 13:50:00,0.38377054,0.38497303,12.9,12.9
2026-03-30 13:55:00,0.38377054,0.38512819,12.9,12.9
2026-03-30 14:00:00,0.38404207,0.3850894,12.9,12.9
2026-03-30 14:05:00,0.38404207,0.38524456,12.9,12.9
2026-03-30 14:10:00,0.38408086,0.38543851,12.9,12.9
2026-03-30 14:15:00,0.38408086,0.38551609,12.9,12.9
2026-03-30 14:20:00,0.38408086,0.38559367,12.9,12.86
2026-03-30 14:25:00,0.38400328,0.38563246,12.9,12.8
2026-03-30 14:30:00,0.38408086,0.38563246,12.82,12.8
2026-03-30 14:35:00,0.38415844,0.38571004,12.8,12.8
2026-03-30 14:40:00,0.38415844,0.38574883,12.8,12.8
2026-03-30 14:45:00,0.38427481,0.38578762,12.8,12.8
2026-03-30 14:50:00,0.38423602,0.3858652,12.8,12.8
2026-03-30 14:55:00,0.38439118,0.38598157,12.8,12.8
2026-03-30 15:00:00,0.38450755,0.38598157,12.8,12.8
2026-03-30 15:05:00,0.38458513,0.38605915,12.8,12.8
2026-03-30 15:10:00,0.38466271,0.38621431,12.8,12.8
2026-03-30 15:15:00,0.38454634,0.3862531,12.78,12.72
2026-03-30 15:20:00,0.3847015,0.38617552,12.7,12.7
2026-03-30 15:25:00,0.38485666,0.38621431,12.7,12.7
2026-03-30 15:30:00,0.38493424,0.3862531,12.7,12.7
2026-03-30 15:35:00,0.38485666,0.38640826,12.7,12.7
2026-03-30 15:40:00,0.38489545,0.38648584,12.7,12.7
2026-03-30 15:45:00,0.38481787,0.38644705,12.7,12.7
2026-03-30 15:50:00,0.38489545,0.38648584,12.7,12.7
2026-03-30 15:55:00,0.38489545,0.386641,12.7,12.7
2026-03-30 16:00:00,0.38505061,0.38660221,12.7,12.7
2026-03-30 16:05:00,0.38493424,0.386641,12.7,12.7
2026-03-30 16:10:00,0.38501182,0.386641,12.68,12.62
2026-03-30 16:15:00,0.38505061,0.386641,12.6,12.6
2026-03-30 16:20:00,0.38528335,0.38675737,12.6,12.6
2026-03-30 16:25:00,0.38520577,0.38679616,12.6,12.6
2026-03-30 16:30:00,0.38512819,0.38675737,12.6,12.6
2026-03-30 16:35:00,0.38516698,0.38687374,12.6,12.6
2026-03-30 16:40:00,0.38501182,0.38683495,12.6,12.6
2026-03-30 16:45:00,0.38497303,0.38687374,12.6,12.6
2026-03-30 16:50:00,0.38512819,0.38695132,12.6,12.6
2026-03-30 16:55:00,0.38520577,0.38710648,12.6,12.6
2026-03-30 17:00:00,0.38512819,0.3870289,12.6,12.6
2026-03-30 17:05:00,0.38516698,0.38706769,12.6,12.54
2026-03-30 17:10:00,0.38524456,0.38714527,12.6,12.5
2026-03-30 17:15:00,0.38539972,0.38726164,12.6,12.5
2026-03-30 17:20:00,0.38536093,0.38726164,12.6,12.5
2026-03-30 17:25:00,0.38528335,0.38722285,12.52,12.5
2026-03-30 17:30:00,0.38520577,0.38726164,12.5,12.5
2026-03-30 17:35:00,0.38528335,0.38730043,12.5,12.5
2026-03-30 17:40:00,0.38524456,0.38730043,12.5,12.5
2026-03-30 17:45:00,0.38532214,0.38737801,12.5,12.5
2026-03-30 17:50:00,0.38539972,0.38745559,12.5,12.5
