time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2026-02-21 09:55:00,0.242,0.319,6.5,12.7
2026-02-21 10:00:00,0.242,0.319,6.5,12.6
2026-02-21 10:05:00,0.242,0.319,6.5,12.6
2026-02-21 10:10:00,0.242,0.319,6.5,12.5
2026-02-21 10:15:00,0.242,0.319,6.5,12.4
2026-02-21 10:20:00,0.242,0.319,6.5,12.3
2026-02-21 10:25:00,0.242,0.32,6.5,12.3
2026-02-21 10:30:00,0.242,0.319,6.5,12.3
2026-02-21 10:35:00,0.242,0.32,6.5,12.3
2026-02-21 10:40:00,0.242,0.32,6.5,12.3
2026-02-21 10:45:00,0.242,0.32,6.5,12.2
2026-02-21 10:50:00,0.242,0.32,6.5,12.1
2026-02-21 10:55:00,0.242,0.32,6.6,12.0
2026-02-21 11:00:00,0.242,0.32,6.6,11.8
2026-02-21 11:05:00,0.242,0.32,6.6,11.7
2026-02-21 11:10:00,0.242,0.32,6.6,11.6
2026-02-21 11:15:00,0.242,0.32,6.6,11.5
2026-02-21 11:20:00,0.242,0.32,6.6,11.5
2026-02-21 11:25:00,0.242,0.32,6.6,11.4
2026-02-21 11:30:00,0.242,0.32,6.6,11.3
2026-02-21 11:35:00,0.242,0.32,6.6,11.2
2026-02-21 11:40:00,0.242,0.321,6.6,11.2
2026-02-21 11:45:00,0.242,0.321,6.6,11.1
2026-02-21 11:50:00,0.242,0.321,6.6,11.0
2026-02-21 11:55:00,0.242,0.321,6.6,11.0
2026-02-21 12:00:00,0.242,0.321,6.6,10.9
2026-02-21 12:05:00,0.242,0.321,6.6,10.9
2026-02-21 12:10:00,0.242,0.321,6.6,10.8
2026-02-21 12:15:00,0.242,0.321,6.6,10.8
2026-02-21 12:20:00,0.242,0.321,6.6,10.7
2026-02-21 12:25:00,0.242,0.321,6.6,10.7
2026-02-21 12:30:00,0.242,0.321,6.6,10.7
2026-02-21 12:35:00,0.242,0.321,6.6,10.6
2026-02-21 12:40:00,0.242,0.321,6.7,10.5
2026-02-21 12:45:00,0.242,0.321,6.7,10.5
2026-02-21 12:50:00,0.242,0.321,6.7,10.4
2026-02-21 12:55:00,0.242,0.321,6.7,10.3
2026-02-21 13:00:00,0.242,0.321,6.7,10.3
2026-02-21 13:05:00,0.242,0.321,6.7,10.3
2026-02-21 13:10:00,0.242,0.321,6.7,10.2
2026-02-21 13:15:00,0.242,0.322,6.7,10.2
2026-02-21 13:20:00,0.242,0.321,6.7,10.2
2026-02-21 13:25:00,0.242,0.322,6.7,10.2
2026-02-21 13:30:00,0.242,0.322,6.7,10.2
2026-02-21 13:35:00,0.242,0.322,6.7,10.2
2026-02-21 13:40:00,0.242,0.322,6.7,10.1
2026-02-21 13:45:00,0.242,0.322,6.7,10.1
2026-02-21 13:50:00,0.242,0.322,6.7,10.1
2026-02-21 13:55:00,0.242,0.322,6.7,10.2
2026-02-21 14:00:00,0.242,0.322,6.7,10.2
2026-02-21 14:05:00,0.242,0.322,6.7,10.2
2026-02-21 14:10:00,0.242,0.322,6.7,10.3
2026-02-21 14:15:00,0.242,0.322,6.7,10.2
2026-02-21 14:20:00,0.242,0.322,6.7,10.2
2026-02-21 14:25:00,0.242,0.322,6.7,10.2
2026-02-21 14:30:00,0.242,0.322,6.7,10.1
2026-02-21 14:35:00,0.242,0.322,6.7,10.0
2026-02-21 14:40:00,0.242,0.322,6.7,10.0
2026-02-21 14:45:00,0.242,0.322,6.7,10.0
2026-02-21 14:50:00,0.242,0.322,6.7,10.0
2026-02-21 14:55:00,0.242,0.322,6.7,10.0
2026-02-21 15:00:00,0.242,0.322,6.7,10.0
2026-02-21 15:05:00,0.242,0.322,6.7,10.0
2026-02-21 15:10:00,0.242,0.322,6.7,10.0
2026-02-21 15:15:00,0.242,0.322,6.7,10.0
2026-02-21 15:20:00,0.242,0.322,6.7,10.0
2026-02-21 15:25:00,0.242,0.322,6.7,10.0
2026-02-21 15:30:00,0.242,0.322,6.7,9.9
2026-02-21 15:35:00,0.242,0.322,6.7,9.9
2026-02-21 15:40:00,0.242,0.322,6.7,9.7
2026-02-21 15:45:00,0.242,0.322,6.7,9.7
2026-02-21 15:50:00,0.242,0.322,6.7,9.6
2026-02-21 15:55:00,0.242,0.322,6.7,9.6
2026-02-21 16:00:00,0.242,0.322,6.7,9.6
2026-02-21 16:05:00,0.242,0.322,6.7,9.6
2026-02-21 16:10:00,0.242,0.322,6.7,9.6
2026-02-21 16:15:00,0.242,0.322,6.7,9.6
