time,sm_root_10cm,sm_tree_above,temp_root_10cm,temp_tree_above
2026-02-23 07:55:00,0.228,0.297,7.4,12.6
2026-02-23 08:00:00,0.228,0.298,7.3,12.1
2026-02-23 08:05:00,0.229,0.298,7.3,11.5
2026-02-23 08:10:00,0.229,0.299,7.2,11.1
2026-02-23 08:15:00,0.229,0.299,7.2,10.5
2026-02-23 08:20:00,0.229,0.3,7.2,10.1
2026-02-23 08:25:00,0.229,0.3,7.1,9.9
2026-02-23 08:30:00,0.229,0.301,7.1,9.6
2026-02-23 08:35:00,0.229,0.301,7.1,9.5
2026-02-23 08:40:00,0.229,0.301,7.1,9.3
2026-02-23 08:45:00,0.229,0.302,7.1,9.1
2026-02-23 08:50:00,0.229,0.302,7.0,8.8
2026-02-23 08:55:00,0.229,0.302,7.0,8.4
2026-02-23 09:00:00,0.229,0.303,7.0,8.1
2026-02-23 09:05:00,0.229,0.303,7.0,7.8
2026-02-23 09:10:00,0.229,0.303,7.0,7.4
2026-02-23 09:15:00,0.229,0.304,7.0,7.1
2026-02-23 09:20:00,0.229,0.304,7.0,6.8
2026-02-23 09:25:00,0.229,0.304,7.0,6.6
2026-02-23 09:30:00,0.229,0.304,7.0,6.3
2026-02-23 09:35:00,0.229,0.305,6.9,6.1
2026-02-23 09:40:00,0.229,0.305,6.9,5.9
2026-02-23 09:45:00,0.229,0.305,6.9,5.7
2026-02-23 09:50:00,0.229,0.305,6.9,5.5
2026-02-23 09:55:00,0.229,0.306,6.9,5.4
2026-02-23 10:00:00,0.229,0.306,6.9,5.3
2026-02-23 10:05:00,0.229,0.306,6.9,5.2
2026-02-23 10:10:00,0.229,0.306,6.9,5.0
2026-02-23 10:15:00,0.229,0.307,6.9,4.9
2026-02-23 10:20:00,0.229,0.307,6.9,4.8
2026-02-23 10:25:00,0.229,0.307,6.9,4.7
2026-02-23 10:30:00,0.229,0.307,6.8,4.5
2026-02-23 10:35:00,0.229,0.307,6.8,4.4
2026-02-23 10:40:00,0.229,0.307,6.8,4.4
2026-02-23 10:45:00,0.229,0.307,6.8,4.4
2026-02-23 10:50:00,0.229,0.308,6.8,4.2
2026-02-23 10:55:00,0.229,0.308,6.8,4.1
2026-02-23 11:00:00,0.229,0.308,6.8,4.1
2026-02-23 11:05:00,0.229,0.308,6.8,4.0
2026-02-23 11:10:00,0.229,0.308,6.7,4.0
2026-02-23 11:15:00,0.229,0.308,6.7,3.9
2026-02-23 11:20:00,0.229,0.308,6.7,3.8
2026-02-23 11:25:00,0.229,0.309,6.7,3.6
