date,time,source,product,file,n,s,e,w,resolution_m,description
2026-03-19,02:21:41,hls,ndvi,HP_SAT_NDVI_20260319_0221.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-20,02:11:22,hls,ndvi,HP_SAT_NDVI_20260320_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-20,02:11:46,landsat,lst,HP_SAT_LST_20260320_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2026-03-21,02:05:26,landsat,lst,HP_SAT_LST_20260321_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2026-03-21,02:05:26,hls,ndvi,HP_SAT_NDVI_20260321_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-22,00:00:00,modis,ndvi,HP_SAT_NDVI_20260322_0000.png,35.026379,35.00377,126.563992,126.537668,500.0,MODIS Terra MOD13A1 16-day NDVI composite
2026-03-22,13:00:00,modis,lst,HP_SAT_LST_20260322_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
2026-03-27,02:16:01,hls,ndvi,HP_SAT_NDVI_20260327_0216.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-28,02:11:08,hls,ndvi,HP_SAT_NDVI_20260328_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-28,02:11:32,landsat,lst,HP_SAT_LST_20260328_0211.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2026-03-29,02:05:35,landsat,lst,HP_SAT_LST_20260329_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,"Landsat 8/9 C2 L2 ST_B10 LST (°C, QA-masked)"
2026-03-29,02:05:35,hls,ndvi,HP_SAT_NDVI_20260329_0205.png,35.024253,35.005896,126.561934,126.539726,30.0,HLS L30+S30 30 m NDVI (Fmask-masked)
2026-03-30,13:00:00,modis,lst,HP_SAT_LST_20260330_1300.png,35.02864,35.001509,126.567282,126.534377,1000.0,MODIS Terra MOD11A2 8-day Day LST (°C)
